symbol,rsrating,time
TYLD,88.75,2025-07-25
DWAS,88.75,2025-07-25
PCAPU,88.74,2025-07-25
MDIV,88.74,2025-07-25
ADFI,88.74,2025-07-25
DVAX,88.74,2025-07-25
SECR,88.74,2025-07-25
MYMF,88.73,2025-07-25
BRTR,88.73,2025-07-25
SHIP,88.73,2025-07-25
WTG,88.73,2025-07-25
FUSI,88.73,2025-07-25
OACP,88.73,2025-07-25
BNDX,88.73,2025-07-25
UST,88.73,2025-07-25
HYTI,88.72,2025-07-25
XLE,88.72,2025-07-25
BSMT,88.72,2025-07-25
PDBC,88.72,2025-07-25
GXPS,88.71,2025-07-25
QYLG,88.71,2025-07-25
NDRA,88.71,2025-07-25
EDGF,88.7,2025-07-25
LBRDA,88.7,2025-07-25
PMTU,88.7,2025-07-25
FFBC,88.7,2025-07-25
VGVT,88.7,2025-07-25
CURB,88.7,2025-07-25
AROW,88.7,2025-07-25
FNLC,88.69,2025-07-25
METW,88.68,2025-07-25
NMFCZ,88.68,2025-07-25
XOMAP,88.68,2025-07-25
VTG,88.68,2025-07-25
JHMB,88.68,2025-07-25
SVXY,88.68,2025-07-25
ATLCZ,88.67,2025-07-25
OSCR,88.67,2025-07-25
RMIF,88.66,2025-07-25
JSM,88.66,2025-07-25
WDAY,88.66,2025-07-25
DYLD,88.65,2025-07-25
RBIL,88.65,2025-07-25
AOMN,88.65,2025-07-25
XONE,88.64,2025-07-25
XHYE,88.64,2025-07-25
DYLG,88.64,2025-07-25
ONBPP,88.63,2025-07-25
CSCS,88.63,2025-07-25
TOTL,88.63,2025-07-25
MBS,88.63,2025-07-25
HFMF,88.62,2025-07-25
RWR,88.62,2025-07-25
PRI,88.62,2025-07-25
APOS,88.62,2025-07-25
EPI,88.62,2025-07-25
BNDI,88.62,2025-07-25
NEWTI,88.61,2025-07-25
GEOA,88.61,2025-07-25
PMBS,88.61,2025-07-25
RWTN,88.61,2025-07-25
PHDG,88.61,2025-07-25
CFIT,88.6,2025-07-25
YFYA,88.59,2025-07-25
FLGV,88.59,2025-07-25
PXI,88.58,2025-07-25
MSGS,88.58,2025-07-25
ED,88.58,2025-07-25
NCPB,88.58,2025-07-25
AR,88.58,2025-07-25
MLDR,88.58,2025-07-25
IEO,88.57,2025-07-25
GMUB,88.57,2025-07-25
AAA,88.57,2025-07-25
UDMY,88.56,2025-07-25
SAPH,88.56,2025-07-25
MSFO,88.56,2025-07-25
FBT,88.55,2025-07-25
DUKZ,88.55,2025-07-25
BRZU,88.55,2025-07-25
FCG,88.54,2025-07-25
BC,88.54,2025-07-25
USFI,88.53,2025-07-25
SCSC,88.53,2025-07-25
PPH,88.53,2025-07-25
APLU,88.52,2025-07-25
GBND,88.52,2025-07-25
XSLV,88.52,2025-07-25
BAB,88.52,2025-07-25
GENC,88.52,2025-07-25
TALO,88.51,2025-07-25
KMPR,88.51,2025-07-25
FISR,88.51,2025-07-25
CVE,88.51,2025-07-25
TYO,88.51,2025-07-25
DLB,88.51,2025-07-25
TAXE,88.5,2025-07-25
FSBW,88.49,2025-07-25
AGGS,88.49,2025-07-25
DAY,88.49,2025-07-25
RTRE,88.49,2025-07-25
IBTQ,88.49,2025-07-25
BSMU,88.48,2025-07-25
KHYB,88.48,2025-07-25
VRNT,88.48,2025-07-25
BMDL,88.48,2025-07-25
MTBA,88.48,2025-07-25
USL,88.47,2025-07-25
LGOV,88.47,2025-07-25
AMZA,88.47,2025-07-25
HWSM,88.47,2025-07-25
IGLB,88.46,2025-07-25
WVE,88.46,2025-07-25
NBB,88.46,2025-07-25
OGS,88.44,2025-07-25
MMYT,88.44,2025-07-25
ELIS,88.44,2025-07-25
SPTB,88.43,2025-07-25
MORT,88.43,2025-07-25
BIRK,88.43,2025-07-25
MGOV,88.41,2025-07-25
TMED,88.41,2025-07-25
OFS,88.4,2025-07-25
FMF,88.4,2025-07-25
GGOV,88.4,2025-07-25
MMCA,88.4,2025-07-25
NNN,88.39,2025-07-25
UTEN,88.39,2025-07-25
AZN,88.39,2025-07-25
JMBS,88.38,2025-07-25
CPT,88.37,2025-07-25
GRVY,88.37,2025-07-25
PDO,88.37,2025-07-25
SIXL,88.35,2025-07-25
NYMTN,88.35,2025-07-25
TNGY,88.35,2025-07-25
PUTD,88.35,2025-07-25
HTGC,88.33,2025-07-25
IBCP,88.33,2025-07-25
NYXH,88.33,2025-07-25
LTC,88.33,2025-07-25
IPB,88.32,2025-07-25
SNDA,88.31,2025-07-25
COLB,88.31,2025-07-25
PFFA,88.3,2025-07-25
FITBI,88.29,2025-07-25
NIM,88.29,2025-07-25
AMH,88.28,2025-07-25
LSEQ,88.28,2025-07-25
XFLX,88.28,2025-07-25
SPLB,88.28,2025-07-25
PST,88.28,2025-07-25
VCLT,88.27,2025-07-25
NWBI,88.27,2025-07-25
LIAC,88.26,2025-07-25
WABF,88.26,2025-07-25
OVB,88.25,2025-07-25
NFTY,88.25,2025-07-25
DYFI,88.25,2025-07-25
ILS,88.24,2025-07-25
NOMD,88.24,2025-07-25
GLRE,88.24,2025-07-25
JMTG,88.24,2025-07-25
CCCX,88.24,2025-07-25
ABLS,88.24,2025-07-25
MGRE,88.24,2025-07-25
MNBD,88.23,2025-07-25
QBER,88.23,2025-07-25
ECCW,88.23,2025-07-25
ARDC,88.22,2025-07-25
BEPI,88.22,2025-07-25
MYMG,88.22,2025-07-25
RSPG,88.21,2025-07-25
CCRV,88.21,2025-07-25
ITM,88.21,2025-07-25
CP,88.21,2025-07-25
BPRN,88.21,2025-07-25
RZC,88.2,2025-07-25
CARL,88.2,2025-07-25
BBBL,88.2,2025-07-25
CLCV,88.2,2025-07-25
FFIU,88.19,2025-07-25
NPB,88.19,2025-07-25
RVLV,88.19,2025-07-25
BANFP,88.18,2025-07-25
MCBS,88.18,2025-07-25
FCNCO,88.17,2025-07-25
RINC,88.17,2025-07-25
CGMU,88.17,2025-07-25
FIXP,88.17,2025-07-25
BSMV,88.17,2025-07-25
ODHY,88.16,2025-07-25
THR,88.16,2025-07-25
LIAM,88.16,2025-07-25
NYT,88.15,2025-07-25
JBBB,88.15,2025-07-25
GQGU,88.14,2025-07-25
DFNM,88.13,2025-07-25
LQTI,88.13,2025-07-25
DEI,88.13,2025-07-25
PFF,88.11,2025-07-25
CSHP,88.11,2025-07-25
USA,88.1,2025-07-25
IRM,88.1,2025-07-25
VRRM,88.09,2025-07-25
DBA,88.09,2025-07-25
VTEI,88.09,2025-07-25
IGI,88.07,2025-07-25
MAA,88.06,2025-07-25
BDCX,88.06,2025-07-25
FXG,88.05,2025-07-25
GFS,88.05,2025-07-25
HCOW,88.05,2025-07-25
VTEL,88.04,2025-07-25
MET,88.04,2025-07-25
INMU,88.04,2025-07-25
MYMJ,88.03,2025-07-25
MARA,88.02,2025-07-25
CCNE,88.02,2025-07-25
RWTP,88.01,2025-07-25
CHSCO,88.01,2025-07-25
FITBP,88.01,2025-07-25
SBSI,88.0,2025-07-25
VETZ,88.0,2025-07-25
ABG,87.99,2025-07-25
GOODN,87.99,2025-07-25
ETX,87.99,2025-07-25
PEO,87.99,2025-07-25
EXR,87.98,2025-07-25
XTEN,87.98,2025-07-25
GCAL,87.98,2025-07-25
AROC,87.98,2025-07-25
ARGD,87.98,2025-07-25
FXN,87.97,2025-07-25
CHSCL,87.96,2025-07-25
JD,87.96,2025-07-25
TBX,87.95,2025-07-25
RSBT,87.95,2025-07-25
RGCO,87.95,2025-07-25
GDEN,87.94,2025-07-25
CPII,87.94,2025-07-25
LBRDK,87.94,2025-07-25
FTF,87.94,2025-07-25
BTU,87.93,2025-07-25
QPFF,87.93,2025-07-25
LIAQ,87.93,2025-07-25
INDS,87.92,2025-07-25
CGNX,87.92,2025-07-25
GXPD,87.92,2025-07-25
MYMI,87.91,2025-07-25
BBWI,87.9,2025-07-25
MYMH,87.9,2025-07-25
DHI,87.89,2025-07-25
CDP,87.89,2025-07-25
HYBI,87.89,2025-07-25
USNA,87.88,2025-07-25
SHW,87.87,2025-07-25
BEPH,87.87,2025-07-25
LKOR,87.87,2025-07-25
CNQ,87.86,2025-07-25
HMOP,87.86,2025-07-25
WOOD,87.85,2025-07-25
TXXI,87.85,2025-07-25
MMIT,87.84,2025-07-25
KMLM,87.84,2025-07-25
SKYH,87.84,2025-07-25
ACI,87.83,2025-07-25
GEHC,87.83,2025-07-25
ITWO,87.83,2025-07-25
STBA,87.82,2025-07-25
FAF,87.82,2025-07-25
RELY,87.82,2025-07-25
ELVN,87.82,2025-07-25
AMRZ,87.81,2025-07-25
ECML,87.81,2025-07-25
TAIL,87.81,2025-07-25
MUNI,87.8,2025-07-25
SPYT,87.79,2025-07-25
QCMD,87.79,2025-07-25
ATRC,87.79,2025-07-25
SKT,87.78,2025-07-25
TUA,87.78,2025-07-25
RGLD,87.78,2025-07-25
HYIN,87.78,2025-07-25
WSC,87.77,2025-07-25
MUST,87.77,2025-07-25
SCCO,87.77,2025-07-25
PXJ,87.76,2025-07-25
PBP,87.75,2025-07-25
IEZ,87.75,2025-07-25
BPYPN,87.75,2025-07-25
UZE,87.75,2025-07-25
HAUS,87.74,2025-07-25
NETL,87.72,2025-07-25
MFSM,87.68,2025-07-25
MZTI,87.67,2025-07-25
OS,87.67,2025-07-25
TREE,87.67,2025-07-25
MCN,87.66,2025-07-25
QDCC,87.66,2025-07-25
PMIO,87.65,2025-07-25
ENTA,87.65,2025-07-25
CGIB,87.64,2025-07-25
COM,87.64,2025-07-25
XYLG,87.64,2025-07-25
TFPN,87.64,2025-07-25
AVIE,87.64,2025-07-25
CHSCN,87.63,2025-07-25
WDEF,87.63,2025-07-25
NEE,87.63,2025-07-25
UBFO,87.63,2025-07-25
TVTX,87.62,2025-07-25
GIAX,87.61,2025-07-25
IGTR,87.61,2025-07-25
MBINM,87.6,2025-07-25
QDTY,87.6,2025-07-25
EPSN,87.59,2025-07-25
UNHG,87.58,2025-07-25
CQP,87.57,2025-07-25
BRX,87.57,2025-07-25
TAXM,87.57,2025-07-25
BKT,87.56,2025-07-25
MANH,87.56,2025-07-25
BOH,87.56,2025-07-25
OCFC,87.54,2025-07-25
REIT,87.54,2025-07-25
RDOG,87.54,2025-07-25
SDTY,87.54,2025-07-25
DUKH,87.53,2025-07-25
VICR,87.53,2025-07-25
PFLT,87.53,2025-07-25
METCL,87.52,2025-07-25
SUPN,87.52,2025-07-25
ILTB,87.51,2025-07-25
BRKC,87.51,2025-07-25
AURA,87.51,2025-07-25
WTMY,87.5,2025-07-25
HIPS,87.5,2025-07-25
GOODO,87.5,2025-07-25
XOM,87.5,2025-07-25
DFCA,87.5,2025-07-25
NWPX,87.5,2025-07-25
KTH,87.49,2025-07-25
AAPD,87.48,2025-07-25
BZH,87.48,2025-07-25
EVIM,87.48,2025-07-25
MPX,87.47,2025-07-25
WEA,87.47,2025-07-25
EXOZ,87.47,2025-07-25
MAX,87.46,2025-07-25
MINN,87.46,2025-07-25
PINK,87.46,2025-07-25
HVT,87.46,2025-07-25
SCI,87.45,2025-07-25
BHF,87.45,2025-07-25
JMUB,87.44,2025-07-25
REGCP,87.44,2025-07-25
FLMI,87.43,2025-07-25
UZF,87.43,2025-07-25
ASAN,87.42,2025-07-25
FRDU,87.42,2025-07-25
SBI,87.42,2025-07-25
GOVI,87.41,2025-07-25
TRGP,87.41,2025-07-25
AGGH,87.39,2025-07-25
CCIR,87.39,2025-07-25
SPRE,87.39,2025-07-25
PI,87.39,2025-07-25
HTHT,87.39,2025-07-25
HOLX,87.39,2025-07-25
NUW,87.38,2025-07-25
KIO,87.38,2025-07-25
DYTA,87.38,2025-07-25
ACP,87.38,2025-07-25
PFFR,87.38,2025-07-25
IDNA,87.37,2025-07-25
REGCO,87.37,2025-07-25
ZIM,87.36,2025-07-25
LOB,87.36,2025-07-25
AMWL,87.35,2025-07-25
AIZ,87.35,2025-07-25
ABXB,87.34,2025-07-25
SON,87.34,2025-07-25
SOYB,87.34,2025-07-25
YCL,87.33,2025-07-25
PIPE,87.32,2025-07-25
OZKAP,87.32,2025-07-25
NYMTI,87.32,2025-07-25
CUZ,87.31,2025-07-25
BLZE,87.31,2025-07-25
DLY,87.3,2025-07-25
UGA,87.3,2025-07-25
NTAP,87.3,2025-07-25
BHLB,87.3,2025-07-25
PTBD,87.29,2025-07-25
PBR,87.28,2025-07-25
REAI,87.27,2025-07-25
VTEC,87.27,2025-07-25
THD,87.27,2025-07-25
TFSL,87.25,2025-07-25
NXN,87.25,2025-07-25
BLV,87.25,2025-07-25
WBIG,87.24,2025-07-25
KBWD,87.24,2025-07-25
MGEE,87.23,2025-07-25
BIB,87.23,2025-07-25
JMSI,87.22,2025-07-25
SUZ,87.22,2025-07-25
CZNC,87.22,2025-07-25
IAUI,87.21,2025-07-25
DJIA,87.21,2025-07-25
KDP,87.21,2025-07-25
PTY,87.21,2025-07-25
PCF,87.21,2025-07-25
AFL,87.2,2025-07-25
MTRN,87.2,2025-07-25
FRD,87.19,2025-07-25
CMF,87.18,2025-07-25
CRCT,87.18,2025-07-25
JBHT,87.18,2025-07-25
ENS,87.18,2025-07-25
HWCPZ,87.17,2025-07-25
DAR,87.17,2025-07-25
DOLE,87.17,2025-07-25
AAPL,87.16,2025-07-25
BCAT,87.15,2025-07-25
TAFM,87.13,2025-07-25
OIH,87.13,2025-07-25
MUB,87.12,2025-07-25
VCRM,87.12,2025-07-25
ALC,87.12,2025-07-25
TYD,87.1,2025-07-25
YELP,87.1,2025-07-25
CDLR,87.1,2025-07-25
BUCK,87.1,2025-07-25
DBL,87.09,2025-07-25
ALGN,87.09,2025-07-25
NYMTG,87.08,2025-07-25
VKTX,87.08,2025-07-25
RLGT,87.07,2025-07-25
LUCK,87.07,2025-07-25
CUT,87.06,2025-07-25
TFI,87.06,2025-07-25
RYI,87.05,2025-07-25
RDNT,87.05,2025-07-25
SANG,87.04,2025-07-25
IVT,87.03,2025-07-25
RDTY,87.03,2025-07-25
SONO,87.02,2025-07-25
BRC,87.02,2025-07-25
TLH,87.01,2025-07-25
LANDP,87.01,2025-07-25
MBND,87.01,2025-07-25
STC,87.0,2025-07-25
NYF,87.0,2025-07-25
TNC,87.0,2025-07-25
JMHI,87.0,2025-07-25
HHH,87.0,2025-07-25
FBY,86.99,2025-07-25
IWMI,86.99,2025-07-25
WFCF,86.98,2025-07-25
GLIN,86.97,2025-07-25
AHL,86.97,2025-07-25
AIRO,86.96,2025-07-25
PAPI,86.95,2025-07-25
NPAC,86.94,2025-07-25
CB,86.94,2025-07-25
NCA,86.93,2025-07-25
RM,86.93,2025-07-25
RAL,86.93,2025-07-25
MSDL,86.93,2025-07-25
BSMW,86.92,2025-07-25
NAC,86.92,2025-07-25
HCA,86.92,2025-07-25
SCMB,86.91,2025-07-25
WRD,86.91,2025-07-25
UPBD,86.91,2025-07-25
CCCS,86.91,2025-07-25
JHMU,86.9,2025-07-25
VRTX,86.89,2025-07-25
AGO,86.89,2025-07-25
DSL,86.89,2025-07-25
ATKR,86.89,2025-07-25
WAFDP,86.88,2025-07-25
FMB,86.88,2025-07-25
SRHR,86.88,2025-07-25
CROX,86.88,2025-07-25
FTXN,86.87,2025-07-25
VTEB,86.87,2025-07-25
HASI,86.87,2025-07-25
TBJL,86.86,2025-07-25
DIV,86.85,2025-07-25
EOG,86.85,2025-07-25
NUVL,86.85,2025-07-25
FDBC,86.84,2025-07-25
KTN,86.83,2025-07-25
FR,86.83,2025-07-25
LIAB,86.82,2025-07-25
AFG,86.81,2025-07-25
RSPH,86.81,2025-07-25
FIBK,86.8,2025-07-25
PECO,86.8,2025-07-25
NWN,86.79,2025-07-25
BPYPO,86.79,2025-07-25
PFFD,86.79,2025-07-25
PSCC,86.79,2025-07-25
BHV,86.78,2025-07-25
NRDS,86.78,2025-07-25
DV,86.77,2025-07-25
ELA,86.76,2025-07-25
GMNY,86.76,2025-07-25
OSPN,86.76,2025-07-25
PLD,86.75,2025-07-25
GGM,86.75,2025-07-25
NMB,86.75,2025-07-25
JPMO,86.74,2025-07-25
HART,86.74,2025-07-25
PFFV,86.74,2025-07-25
MSD,86.73,2025-07-25
DJCO,86.73,2025-07-25
SUPV,86.73,2025-07-25
VTMX,86.72,2025-07-25
TAXF,86.72,2025-07-25
TFJL,86.71,2025-07-25
SHYM,86.71,2025-07-25
DIOD,86.69,2025-07-25
NXC,86.69,2025-07-25
CATF,86.67,2025-07-25
GSHD,86.66,2025-07-25
BIPI,86.64,2025-07-25
FCAP,86.64,2025-07-25
SLG,86.64,2025-07-25
AXGN,86.63,2025-07-25
MSI,86.62,2025-07-25
RNGR,86.61,2025-07-25
MSTW,86.6,2025-07-25
XOMA,86.6,2025-07-25
EHI,86.6,2025-07-25
IROC,86.59,2025-07-25
IBGA,86.59,2025-07-25
FMNY,86.59,2025-07-25
PPTY,86.59,2025-07-25
HF,86.59,2025-07-25
PLBC,86.58,2025-07-25
ASML,86.56,2025-07-25
BTR,86.56,2025-07-25
TAL,86.56,2025-07-25
GCBC,86.55,2025-07-25
ESNT,86.55,2025-07-25
BPOPM,86.55,2025-07-25
IBGB,86.55,2025-07-25
XBI,86.54,2025-07-25
NUV,86.54,2025-07-25
LBAY,86.54,2025-07-25
CPRX,86.53,2025-07-25
FXH,86.52,2025-07-25
NUMI,86.52,2025-07-25
MINO,86.52,2025-07-25
SOJC,86.51,2025-07-25
USDU,86.51,2025-07-25
OTTR,86.51,2025-07-25
EPRF,86.51,2025-07-25
XYLD,86.51,2025-07-25
LIVN,86.49,2025-07-25
RELL,86.48,2025-07-25
FDX,86.45,2025-07-25
PAXS,86.45,2025-07-25
ATLCP,86.43,2025-07-25
BPYPM,86.42,2025-07-25
CGHM,86.42,2025-07-25
RWTO,86.42,2025-07-25
UNP,86.42,2025-07-25
TTE,86.41,2025-07-25
FEPI,86.41,2025-07-25
EE,86.4,2025-07-25
MSBIP,86.38,2025-07-25
NICE,86.38,2025-07-25
GPN,86.38,2025-07-25
NNY,86.37,2025-07-25
STM,86.37,2025-07-25
GJH,86.37,2025-07-25
OVM,86.37,2025-07-25
MSCI,86.35,2025-07-25
PSO,86.34,2025-07-25
QYLD,86.33,2025-07-25
LTPZ,86.33,2025-07-25
VINP,86.33,2025-07-25
AMCR,86.32,2025-07-25
PHG,86.3,2025-07-25
NVR,86.3,2025-07-25
PIN,86.29,2025-07-25
MBNE,86.29,2025-07-25
TEVA,86.29,2025-07-25
BSSX,86.29,2025-07-25
SQFTP,86.28,2025-07-25
JUCY,86.28,2025-07-25
PGX,86.28,2025-07-25
KOF,86.27,2025-07-25
VBF,86.27,2025-07-25
TTAM,86.27,2025-07-25
XPOF,86.27,2025-07-25
NTRSO,86.26,2025-07-25
MHK,86.25,2025-07-25
DBO,86.24,2025-07-25
NAN,86.23,2025-07-25
DUKB,86.22,2025-07-25
NURE,86.22,2025-07-25
AIN,86.21,2025-07-25
DBMF,86.21,2025-07-25
MAV,86.2,2025-07-25
SPTL,86.2,2025-07-25
FTXG,86.2,2025-07-25
HRB,86.19,2025-07-25
CA,86.19,2025-07-25
CCRN,86.19,2025-07-25
AA,86.19,2025-07-25
TSMY,86.18,2025-07-25
ERNZ,86.18,2025-07-25
BNJ,86.18,2025-07-25
ALRM,86.18,2025-07-25
FCAL,86.18,2025-07-25
PDFS,86.18,2025-07-25
CMSD,86.16,2025-07-25
FMX,86.16,2025-07-25
VPC,86.16,2025-07-25
VLCN,86.16,2025-07-25
NOV,86.16,2025-07-25
OILT,86.15,2025-07-25
PTMC,86.15,2025-07-25
PMT,86.14,2025-07-25
ARTNA,86.13,2025-07-25
MAS,86.13,2025-07-25
LOCO,86.12,2025-07-25
CRM,86.12,2025-07-25
CDRE,86.12,2025-07-25
HOFT,86.12,2025-07-25
MUR,86.11,2025-07-25
PDS,86.1,2025-07-25
CKX,86.1,2025-07-25
FIRI,86.1,2025-07-25
VGLT,86.1,2025-07-25
QCOM,86.09,2025-07-25
RORO,86.08,2025-07-25
KRG,86.08,2025-07-25
FTKI,86.07,2025-07-25
CGABL,86.07,2025-07-25
MBINN,86.07,2025-07-25
FMED,86.07,2025-07-25
SBGI,86.07,2025-07-25
ASMF,86.06,2025-07-25
BRO,86.05,2025-07-25
BBN,86.03,2025-07-25
TDOC,86.03,2025-07-25
A,86.02,2025-07-25
MHI,86.01,2025-07-25
UTWY,85.99,2025-07-25
CHSCM,85.99,2025-07-25
WAFD,85.98,2025-07-25
AMAL,85.97,2025-07-25
IBGL,85.97,2025-07-25
IMST,85.96,2025-07-25
PGF,85.96,2025-07-25
HUBS,85.96,2025-07-25
ZTAX,85.95,2025-07-25
POST,85.95,2025-07-25
BSMY,85.95,2025-07-25
SCHQ,85.94,2025-07-25
CRBD,85.94,2025-07-25
CPK,85.93,2025-07-25
BBC,85.93,2025-07-25
MIO,85.92,2025-07-25
UDR,85.92,2025-07-25
TUR,85.9,2025-07-25
FELE,85.9,2025-07-25
AVMU,85.88,2025-07-25
RSF,85.88,2025-07-25
DISO,85.86,2025-07-25
VCV,85.86,2025-07-25
HQL,85.85,2025-07-25
BRKW,85.84,2025-07-25
GREEL,85.83,2025-07-25
SFL,85.83,2025-07-25
KBDC,85.83,2025-07-25
OWL,85.83,2025-07-25
EVYM,85.82,2025-07-25
FIAX,85.82,2025-07-25
CDW,85.82,2025-07-25
KLIP,85.81,2025-07-25
WABC,85.81,2025-07-25
NJR,85.79,2025-07-25
WEEI,85.78,2025-07-25
EQR,85.78,2025-07-25
EOT,85.78,2025-07-25
CHSCP,85.78,2025-07-25
SDGR,85.78,2025-07-25
RCD,85.76,2025-07-25
FMHI,85.76,2025-07-25
MMIN,85.75,2025-07-25
KNX,85.75,2025-07-25
APGE,85.73,2025-07-25
PCYO,85.73,2025-07-25
AOSL,85.73,2025-07-25
AFBI,85.72,2025-07-25
PANL,85.7,2025-07-25
WBUY,85.7,2025-07-25
INTT,85.69,2025-07-25
MBINL,85.68,2025-07-25
LZMH,85.67,2025-07-25
FCBC,85.67,2025-07-25
FWRG,85.66,2025-07-25
IVVW,85.64,2025-07-25
VBNK,85.63,2025-07-25
VITL,85.63,2025-07-25
SREA,85.62,2025-07-25
BNH,85.6,2025-07-25
SNAP,85.59,2025-07-25
EFT,85.58,2025-07-25
UHAL,85.56,2025-07-25
IBGK,85.56,2025-07-25
CMSC,85.55,2025-07-25
UTMD,85.54,2025-07-25
BIPH,85.54,2025-07-25
DCTH,85.53,2025-07-25
RMOP,85.53,2025-07-25
ELC,85.53,2025-07-25
NHYM,85.53,2025-07-25
XRMI,85.52,2025-07-25
ENO,85.52,2025-07-25
TMHC,85.51,2025-07-25
ERIC,85.5,2025-07-25
ROST,85.49,2025-07-25
FMNB,85.48,2025-07-25
NHI,85.48,2025-07-25
VPV,85.48,2025-07-25
PSK,85.48,2025-07-25
HFRO,85.48,2025-07-25
TEAM,85.47,2025-07-25
RVTY,85.47,2025-07-25
HR,85.46,2025-07-25
SAIA,85.45,2025-07-25
SJB,85.45,2025-07-25
EPRT,85.45,2025-07-25
SYNA,85.44,2025-07-25
NPCE,85.44,2025-07-25
EGP,85.44,2025-07-25
ISRG,85.43,2025-07-25
MVRL,85.42,2025-07-25
FLMB,85.41,2025-07-25
PSN,85.41,2025-07-25
IRET,85.4,2025-07-25
OILK,85.39,2025-07-25
MFLX,85.39,2025-07-25
PDBA,85.38,2025-07-25
TLT,85.38,2025-07-25
SOS,85.38,2025-07-25
FULTP,85.38,2025-07-25
UUP,85.37,2025-07-25
SZNE,85.37,2025-07-25
BTCC,85.37,2025-07-25
GSBD,85.37,2025-07-25
LDDR,85.37,2025-07-25
CNXN,85.37,2025-07-25
FDS,85.36,2025-07-25
NEN,85.36,2025-07-25
HTAB,85.35,2025-07-25
SRV,85.31,2025-07-25
NWL,85.3,2025-07-25
HELX,85.29,2025-07-25
GDDY,85.29,2025-07-25
REXR,85.29,2025-07-25
BAND,85.27,2025-07-25
CUBE,85.27,2025-07-25
HYMB,85.26,2025-07-25
GLPI,85.26,2025-07-25
SZK,85.26,2025-07-25
AXR,85.26,2025-07-25
PTLO,85.25,2025-07-25
MMS,85.23,2025-07-25
JBS,85.22,2025-07-25
ZUMZ,85.22,2025-07-25
SPH,85.2,2025-07-25
FNF,85.19,2025-07-25
RIET,85.19,2025-07-25
MMU,85.19,2025-07-25
AZNH,85.17,2025-07-25
MMC,85.16,2025-07-25
SEE,85.15,2025-07-25
HFSP,85.15,2025-07-25
BCO,85.14,2025-07-25
EIG,85.14,2025-07-25
INCO,85.13,2025-07-25
MOV,85.13,2025-07-25
VSCO,85.12,2025-07-25
TBB,85.12,2025-07-25
NAD,85.1,2025-07-25
HYD,85.09,2025-07-25
SBB,85.09,2025-07-25
TAFL,85.09,2025-07-25
RMNY,85.07,2025-07-25
REK,85.07,2025-07-25
NEA,85.06,2025-07-25
ITB,85.06,2025-07-25
KMLI,85.06,2025-07-25
NMFC,85.05,2025-07-25
MLKN,85.05,2025-07-25
AEFC,85.04,2025-07-25
CTWO,85.04,2025-07-25
HRL,85.03,2025-07-25
SHRT,85.03,2025-07-25
PEBO,85.02,2025-07-25
SJM,85.02,2025-07-25
KKRS,85.02,2025-07-25
SLDE,85.0,2025-07-25
M,84.98,2025-07-25
NSSC,84.98,2025-07-25
ASLE,84.97,2025-07-25
BBLB,84.97,2025-07-25
RYLD,84.97,2025-07-25
TWIN,84.96,2025-07-25
XBTY,84.95,2025-07-25
PEP,84.95,2025-07-25
LIAO,84.94,2025-07-25
PRTC,84.94,2025-07-25
CRDT,84.94,2025-07-25
PFE,84.93,2025-07-25
JRS,84.92,2025-07-25
NRGU,84.92,2025-07-25
ENTG,84.91,2025-07-25
NHS,84.91,2025-07-25
LMUB,84.9,2025-07-25
EIM,84.89,2025-07-25
NXP,84.89,2025-07-25
OMSE,84.88,2025-07-25
AIZN,84.88,2025-07-25
GDOC,84.87,2025-07-25
INDL,84.87,2025-07-25
LLDR,84.87,2025-07-25
ODFL,84.86,2025-07-25
IXJ,84.85,2025-07-25
UTHY,84.85,2025-07-25
PG,84.85,2025-07-25
PMO,84.85,2025-07-25
INFU,84.84,2025-07-25
BPYPP,84.84,2025-07-25
IBRN,84.84,2025-07-25
IEX,84.83,2025-07-25
LDER,84.83,2025-07-25
PSA,84.82,2025-07-25
PHI,84.82,2025-07-25
MGRD,84.82,2025-07-25
QRMI,84.8,2025-07-25
SCO,84.79,2025-07-25
SMPL,84.78,2025-07-25
AVB,84.78,2025-07-25
IFN,84.77,2025-07-25
IRDM,84.77,2025-07-25
HYGW,84.76,2025-07-25
PRG,84.76,2025-07-25
TTC,84.75,2025-07-25
DMB,84.74,2025-07-25
RGNX,84.73,2025-07-25
HIMU,84.71,2025-07-25
LEO,84.71,2025-07-25
UFPT,84.7,2025-07-25
PUBM,84.69,2025-07-25
IPG,84.69,2025-07-25
SCCE,84.68,2025-07-25
DVA,84.68,2025-07-25
INVH,84.67,2025-07-25
ADUS,84.67,2025-07-25
CHI,84.67,2025-07-25
PFLD,84.67,2025-07-25
SNY,84.66,2025-07-25
PCN,84.66,2025-07-25
WTRG,84.64,2025-07-25
RGA,84.63,2025-07-25
VTN,84.62,2025-07-25
TMO,84.61,2025-07-25
AHCO,84.61,2025-07-25
SFNC,84.61,2025-07-25
ASMH,84.61,2025-07-25
COP,84.6,2025-07-25
THW,84.6,2025-07-25
SHC,84.59,2025-07-25
MOFG,84.59,2025-07-25
MMD,84.58,2025-07-25
ERX,84.58,2025-07-25
TILL,84.58,2025-07-25
NZF,84.58,2025-07-25
RYLG,84.57,2025-07-25
BFK,84.56,2025-07-25
DIG,84.56,2025-07-25
BMY,84.55,2025-07-25
ACIC,84.55,2025-07-25
TNK,84.54,2025-07-25
EFR,84.53,2025-07-25
QDTE,84.52,2025-07-25
