Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,pct_below_52wh,pct_of_52wh
1841,IR,98.5,5431362.0,Industrials,Specialty Industrial Machinery,79.0,93.0,88.0,82.0,3065714.0,5204520.0,99.44,65.61,39149072384.0,No,0.9452936444086864,99.05470635559132
1842,QQQS,35.51,1888.0,ETF,ETF,79.0,27.0,56.0,81.0,6326.0,11820.0,37.53,19.55,,No,5.382360778044239,94.61763922195576
1843,CTRE,38.84,1258793.0,Real Estate,REIT - Healthcare Facilities,79.0,65.0,64.0,74.0,1832272.0,1768210.0,39.27,24.79,8672984064.0,No,1.0949834479246234,98.90501655207538
1844,EEM,60.07,34460341.0,ETF,ETF,79.0,70.0,67.0,76.0,32254365.0,51581210.0,60.95,38.19,,No,1.443806398687453,98.55619360131254
1845,ALEX,20.76,499760.0,Real Estate,REIT - Retail,79.0,38.0,91.0,66.0,927144.0,658670.0,21.03,15.07,1511744768.0,No,1.2838801711840206,98.71611982881599
1846,FKU,54.84,33805.0,ETF,ETF,79.0,71.0,80.0,71.0,5136.0,10210.0,55.78,35.98,,No,1.6851918250268871,98.31480817497311
1847,CLBK,18.52,439688.0,Financial Services,Banks - Regional,79.0,94.0,85.0,84.0,147139.0,329520.0,18.87,12.64,1931883264.0,No,1.8547959724430387,98.14520402755697
1848,EFV,77.84,1956611.0,ETF,ETF,79.0,79.0,76.0,74.0,2969262.0,3339130.0,78.03,51.87,,No,0.24349609124695337,99.75650390875305
1849,IXC,48.91,362229.0,ETF,ETF,79.0,91.0,82.0,78.0,449918.0,637050.0,49.03,33.89,,No,0.24474811339996846,99.75525188660002
1850,MPC,203.0,1769312.0,Energy,Oil & Gas Refining & Marketing,79.0,91.0,67.0,80.0,2297142.0,2665380.0,204.37,115.1,61022306304.0,No,0.6703527915056048,99.32964720849439
1851,BEN,27.2,4241407.0,Financial Services,Asset Management,79.0,78.0,84.0,57.0,4888629.0,8488610.0,27.94,16.25,14181827584.0,No,2.6485325697924194,97.35146743020758
1852,PPG,126.51,1408123.0,Basic Materials,Specialty Chemicals,79.0,94.0,91.0,74.0,2127088.0,2914270.0,126.74,90.24,28553308160.0,No,0.18147388354109972,99.81852611645891
1853,IGPT,62.64,60439.0,ETF,ETF,79.0,33.0,54.0,79.0,53557.0,94770.0,67.01,33.8,,No,6.521414714221764,93.47858528577824
1854,IPKW,59.38,97367.0,ETF,ETF,79.0,73.0,75.0,71.0,54290.0,78840.0,59.62,38.02,,No,0.4025494800402464,99.59745051995975
1855,HWAY,35.02,1148.0,ETF,ETF,79.0,83.0,76.0,74.0,1814.0,840.0,36.73,22.0,,No,4.655594881568184,95.34440511843182
1856,AER,140.07,2186210.0,Industrials,Rental & Leasing Services,79.0,18.0,57.0,82.0,1206796.0,1210340.0,149.24,85.57,24975849472.0,No,6.144465290806765,93.85553470919324
1857,GNOM,46.13,6011.0,ETF,ETF,79.0,17.0,62.0,84.0,10626.0,7800.0,51.42,27.2,,No,10.287825748735898,89.7121742512641
1858,MCHPP,66.9,125965.0,Technology,Semiconductors,79.0,44.0,81.0,56.0,387049.0,883560.0,72.45,38.09,,No,7.660455486542439,92.33954451345755
1859,GNRC,183.53,854435.0,Industrials,Specialty Industrial Machinery,79.0,96.0,79.0,16.0,1062654.0,1059500.0,203.25,99.5,10770286592.0,No,9.702337023370234,90.29766297662977
1860,USFD,90.33,1759806.0,Consumer Defensive,Food Distribution,79.0,93.0,85.0,63.0,2448414.0,3235470.0,90.73,57.36,20339752960.0,No,0.4408685109666104,99.55913148903339
1861,RMT,11.77,127310.0,Financial Services,Asset Management,79.0,76.0,77.0,79.0,116832.0,104540.0,11.88,7.25,619018048.0,No,0.9259259259259361,99.07407407407406
1862,DVXV,31.96,2312.0,ETF,ETF,79.0,23.0,79.0,85.0,186.0,140.0,32.65,24.0,,No,2.1133231240428723,97.88667687595712
1863,BSBR,6.49,819025.0,Financial Services,Banks - Regional,79.0,69.0,62.0,84.0,755442.0,1149370.0,7.32,4.26,48488075264.0,No,11.33879781420765,88.66120218579235
1864,OFLX,37.32,39596.0,Industrials,Specialty Industrial Machinery,79.0,95.0,93.0,69.0,41296.0,49260.0,42.08,25.58,376720096.0,No,11.311787072243341,88.68821292775667
1865,GEM,45.76,116403.0,ETF,ETF,79.0,71.0,67.0,75.0,102904.0,152780.0,46.38,29.19,,No,1.3367830961621485,98.66321690383785
1866,AHLT,28.65,56061.0,ETF,ETF,79.0,68.0,78.0,83.0,10847.0,23830.0,30.53,21.16,,No,6.157877497543408,93.84212250245659
1867,FFWM,6.43,370818.0,Financial Services,Banks - Regional,79.0,65.0,84.0,84.0,780616.0,1245130.0,6.72,4.42,532946688.0,No,4.315476190476191,95.68452380952381
1868,VALN,9.49,47492.0,Healthcare,Biotechnology,79.0,19.0,58.0,67.0,20234.0,9740.0,12.25,5.43,822856192.0,No,22.530612244897956,77.46938775510203
1869,IQDF,33.13,84948.0,ETF,ETF,79.0,73.0,77.0,74.0,100777.0,160100.0,33.15,21.88,,No,0.060331825037695394,99.9396681749623
1870,BJRI,44.03,359843.0,Consumer Cyclical,Restaurants,79.0,62.0,86.0,82.0,413509.0,297060.0,47.02,28.46,974127616.0,No,6.358996171841773,93.64100382815823
1871,PNRG,193.03,45022.0,Energy,Oil & Gas E&P,79.0,91.0,94.0,69.0,53850.0,50510.0,238.2,126.4,320526304.0,No,18.963056255247686,81.0369437447523
1872,VNM,18.03,891236.0,ETF,ETF,79.0,14.0,50.0,51.0,860222.0,1084980.0,19.85,10.1,,No,9.168765743073049,90.83123425692695
1873,GEVG,18.62,21056.0,ETF,ETF,79.0,97.0,,,29071.0,59820.0,19.3,12.07,,No,3.523316062176164,96.47668393782384
1874,ITRN,45.96,71393.0,Technology,Scientific & Technical Instruments,79.0,66.0,82.0,59.0,112763.0,110540.0,46.6,30.06,914308928.0,No,1.3733905579399153,98.62660944206009
1875,BBUC,36.46,74455.0,Financial Services,Asset Management,79.0,74.0,46.0,78.0,107218.0,92710.0,37.88,21.52,2552080896.0,No,3.748680042238653,96.25131995776135
1876,CTRA,30.66,8320078.0,Energy,Oil & Gas E&P,79.0,94.0,83.0,82.0,9491206.0,16198150.0,30.94,22.33,23343835136.0,No,0.9049773755656144,99.09502262443438
1877,IGLD,27.3,775571.0,ETF,ETF,79.0,73.0,75.0,78.0,272678.0,411200.0,30.42,19.55,,No,10.256410256410259,89.74358974358974
1878,PTF,88.69,34127.0,ETF,ETF,79.0,81.0,67.0,84.0,32695.0,45190.0,90.21,49.57,,No,1.6849573218046736,98.31504267819533
1879,CSX,40.61,13548873.0,Industrials,Railroads,79.0,90.0,79.0,68.0,13537122.0,14929860.0,40.71,26.22,75708293120.0,No,0.24563989191845104,99.75436010808156
1880,SNX,171.38,764513.0,Technology,Electronics & Computer Distribution,79.0,87.0,73.0,74.0,767201.0,760460.0,172.55,92.23,13956819968.0,No,0.678064329179957,99.32193567082004
1881,NORW,33.81,11403.0,ETF,ETF,79.0,86.0,82.0,71.0,12016.0,17420.0,33.84,22.84,,No,0.0886524822695069,99.91134751773049
1882,EMOP,45.64,22953.0,ETF,ETF,79.0,74.0,76.0,79.0,10598.0,61240.0,46.38,34.91,,No,1.5955153083225573,98.40448469167744
1883,DRLL,33.6,14993.0,ETF,ETF,79.0,91.0,84.0,78.0,28273.0,29830.0,33.72,23.56,,No,0.35587188612098886,99.64412811387902
1884,DHT,14.87,2425817.0,Energy,Oil & Gas Midstream,79.0,87.0,74.0,81.0,2000062.0,2709700.0,14.89,8.99,2391087104.0,No,0.13431833445266186,99.86568166554733
1885,MGY,26.99,3026167.0,Energy,Oil & Gas E&P,79.0,96.0,88.0,68.0,2431834.0,3273940.0,27.47,19.09,5150085120.0,No,1.747360757189663,98.25263924281033
1886,RNGR,16.39,88908.0,Energy,Oil & Gas Equipment & Services,79.0,92.0,82.0,83.0,171491.0,179470.0,18.45,10.56,387002112.0,No,11.165311653116525,88.83468834688347
1887,RBB,22.06,94597.0,Financial Services,Banks - Regional,78.0,75.0,80.0,76.0,54724.0,61860.0,22.59,14.4,376286144.0,No,2.3461708720672916,97.65382912793271
1889,HBT,29.51,25859.0,Financial Services,Banks - Regional,78.0,87.0,86.0,78.0,33065.0,33620.0,29.88,19.46,927556096.0,No,1.238286479250326,98.76171352074967
1890,AAP,55.3,1647052.0,Consumer Cyclical,Auto Parts,78.0,97.0,76.0,16.0,1788885.0,2034120.0,70.0,28.89,3319229952.0,No,21.000000000000004,78.99999999999999
1891,CGIC,35.05,501339.0,ETF,ETF,78.0,69.0,75.0,73.0,440601.0,724570.0,35.19,23.12,,No,0.39784029553850686,99.60215970446149
1892,ELFY,39.02,54203.0,ETF,ETF,78.0,79.0,61.0,66.0,42637.0,38020.0,39.15,25.53,,No,0.33205619412514803,99.66794380587484
1893,CDNA,19.47,827451.0,Healthcare,Diagnostics & Research,78.0,60.0,82.0,92.0,803044.0,681730.0,25.55,10.96,1036328640.0,No,23.796477495107638,76.20352250489236
1894,AVGV,80.69,19540.0,ETF,ETF,78.0,77.0,78.0,76.0,23403.0,25870.0,80.75,52.63,,No,0.07430340557275823,99.92569659442724
1896,SIXG,67.45,15865.0,ETF,ETF,78.0,63.0,48.0,74.0,25490.0,29770.0,68.63,35.48,,No,1.7193647093107864,98.2806352906892
1897,SPYU,55.66,873799.0,ETF,ETF,78.0,22.0,28.0,76.0,661114.0,634410.0,60.42,18.15,,No,7.878186031115534,92.12181396888447
1898,HGTY,12.6,46262.0,Financial Services,Insurance - Property & Casualty,78.0,20.0,71.0,85.0,123518.0,148240.0,14.0,8.03,4325590016.0,No,10.000000000000002,90.0
1899,CPF,34.53,91204.0,Financial Services,Banks - Regional,78.0,83.0,82.0,83.0,159598.0,192770.0,35.01,23.16,925643072.0,No,1.371036846615244,98.62896315338475
1900,DFAE,35.63,665007.0,ETF,ETF,78.0,70.0,68.0,74.0,828355.0,1143700.0,36.05,22.68,,No,1.1650485436893054,98.83495145631069
1901,ESGE,48.34,573681.0,ETF,ETF,78.0,69.0,65.0,75.0,840047.0,1396180.0,48.98,30.57,,No,1.3066557778685044,98.6933442221315
1902,ADAM,8.05,607562.0,Real Estate,REIT - Mortgage,78.0,77.0,81.0,76.0,677108.0,631250.0,8.76,5.01,727024320.0,No,8.105022831050219,91.8949771689498
1903,CWK,16.16,2452488.0,Real Estate,Real Estate Services,78.0,20.0,55.0,75.0,1647422.0,1422480.0,17.4,7.64,3742729472.0,No,7.126436781609187,92.87356321839081
1904,HFWA,28.19,258486.0,Financial Services,Banks - Regional,78.0,92.0,88.0,81.0,232967.0,319630.0,28.44,19.84,957431104.0,No,0.8790436005625879,99.1209563994374
1905,EEMA,102.14,97300.0,ETF,ETF,78.0,66.0,63.0,75.0,68429.0,89470.0,103.22,63.5,,No,1.046308854873085,98.95369114512691
1906,PPI,20.39,19630.0,ETF,ETF,78.0,73.0,68.0,75.0,26672.0,50860.0,21.06,12.47,,No,3.1813865147198395,96.81861348528015
1907,TMET,30.26,788.0,ETF,ETF,78.0,46.0,68.0,79.0,6690.0,9060.0,37.54,20.91,,No,19.39264784230154,80.60735215769846
1908,HLT,314.38,1456185.0,Consumer Cyclical,Lodging,78.0,75.0,83.0,75.0,1730227.0,2166650.0,314.96,196.04,73940213760.0,No,0.18415036830073156,99.81584963169927
1909,GBCI,53.19,1398321.0,Financial Services,Banks - Regional,78.0,88.0,89.0,77.0,931078.0,1480110.0,53.99,36.76,6913195008.0,No,1.4817558807186595,98.51824411928133
1910,DFAX,35.5,569119.0,ETF,ETF,78.0,72.0,74.0,72.0,769491.0,756190.0,35.55,23.16,,No,0.1406469760900061,99.85935302390999
1911,KBWR,71.11,11098.0,ETF,ETF,78.0,85.0,86.0,80.0,4422.0,5540.0,71.5,46.85,,No,0.5454545454545463,99.45454545454545
1912,AVNS,14.59,584876.0,Healthcare,Medical Devices,78.0,95.0,93.0,86.0,554239.0,578500.0,16.94,9.3,677251904.0,No,13.872491145218424,86.12750885478158
1913,HNI,52.55,314967.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",78.0,94.0,90.0,75.0,746481.0,473560.0,53.29,38.04,3730789376.0,No,1.388628260461629,98.61137173953837
1915,FYT,64.07,13263.0,ETF,ETF,78.0,83.0,81.0,78.0,14678.0,35540.0,64.17,42.11,,No,0.15583606046440474,99.84416393953559
1916,GGN,5.44,654857.0,Financial Services,Asset Management,78.0,63.0,80.0,73.0,659898.0,1077750.0,5.77,3.68,848958656.0,No,5.719237435008652,94.28076256499135
1917,ENSG,197.8,516051.0,Healthcare,Medical Care Facilities,78.0,84.0,55.0,79.0,374168.0,445740.0,201.68,118.73,11494708224.0,No,1.9238397461324848,98.07616025386751
1918,GRBK,75.46,162210.0,Consumer Cyclical,Residential Construction,78.0,91.0,84.0,71.0,231477.0,208740.0,77.93,50.57,3287422464.0,No,3.1695110997048794,96.83048890029512
1919,RXL,53.38,6691.0,ETF,ETF,78.0,21.0,79.0,89.0,15903.0,13010.0,55.58,36.23,,No,3.958258366318812,96.04174163368118
1920,FWD,112.2,134369.0,ETF,ETF,78.0,53.0,55.0,76.0,147609.0,168910.0,116.98,59.03,,No,4.086168575824929,95.91383142417507
1921,HNRG,20.06,873010.0,Energy,Thermal Coal,78.0,83.0,21.0,29.0,601695.0,528480.0,24.7,8.37,943210176.0,No,18.785425101214578,81.21457489878541
1922,IDOG,41.47,43845.0,ETF,ETF,78.0,73.0,76.0,73.0,31355.0,49100.0,41.81,27.97,,No,0.8132025831140955,99.18679741688591
1923,BKEM,82.24,2065.0,ETF,ETF,78.0,71.0,68.0,75.0,1859.0,1850.0,84.74,52.26,,No,2.950200613641728,97.04979938635827
1924,RWJ,54.75,174341.0,ETF,ETF,78.0,80.0,78.0,79.0,88544.0,98090.0,54.86,34.31,,No,0.20051039008384877,99.79948960991615
1925,UCB,36.51,703956.0,Financial Services,Banks - Regional,78.0,86.0,87.0,78.0,809918.0,1015530.0,36.77,22.93,4438042112.0,No,0.7070981778624017,99.29290182213761
1926,RSST,29.97,55958.0,ETF,ETF,78.0,58.0,65.0,82.0,68260.0,100430.0,33.09,17.62,,No,9.428830462375352,90.57116953762466
1927,ESI,29.94,1471213.0,Basic Materials,Specialty Chemicals,78.0,76.0,71.0,81.0,2268557.0,2140070.0,30.85,16.77,7245477888.0,No,2.9497568881685576,97.05024311183145
1928,DE,583.11,1239213.0,Industrials,Farm & Heavy Construction Machinery,78.0,94.0,86.0,68.0,1501027.0,1578650.0,584.02,404.42,158066229248.0,No,0.15581658162391154,99.84418341837609
1929,CZWI,19.0,68621.0,Financial Services,Banks - Regional,78.0,79.0,80.0,81.0,38367.0,54260.0,19.11,12.69,183535168.0,No,0.5756148613291441,99.42438513867086
1930,UNTY,56.2,51210.0,Financial Services,Banks - Regional,78.0,80.0,86.0,76.0,43893.0,46040.0,57.24,36.65,564216832.0,No,1.8169112508735135,98.18308874912648
1931,XHR,15.56,358524.0,Real Estate,REIT - Hotel & Motel,78.0,70.0,85.0,76.0,891875.0,706300.0,15.65,8.55,1580994560.0,No,0.5750798722044719,99.42492012779553
1932,FLAX,32.18,4310.0,ETF,ETF,78.0,66.0,63.0,75.0,8044.0,5620.0,32.52,20.43,,No,1.0455104551045615,98.95448954489544
1933,WSBC,37.89,364292.0,Financial Services,Banks - Regional,78.0,84.0,87.0,82.0,500190.0,600800.0,38.1,26.42,3639999744.0,No,0.551181102362207,99.44881889763779
1934,SCHY,32.79,784309.0,ETF,ETF,78.0,81.0,79.0,73.0,534642.0,775830.0,32.79,22.97,,No,0.0,100.0
1935,AVSE,71.1,3541.0,ETF,ETF,78.0,70.0,66.0,73.0,8067.0,6730.0,71.25,45.01,,No,0.21052631578948167,99.78947368421052
1936,IEX,211.37,1187788.0,Industrials,Specialty Industrial Machinery,78.0,91.0,88.0,85.0,700549.0,1141940.0,217.16,153.36,15913474048.0,No,2.666236876036099,97.3337631239639
1937,CHAT,60.77,268620.0,ETF,ETF,78.0,27.0,17.0,66.0,393165.0,396650.0,68.12,28.96,,No,10.789782736347624,89.21021726365238
1938,PKG,238.86,673232.0,Consumer Cyclical,Packaging & Containers,78.0,89.0,84.0,77.0,893949.0,1555740.0,239.75,172.72,21492332544.0,No,0.3712200208550516,99.62877997914494
1939,TCX,21.51,36548.0,Technology,Software - Infrastructure,78.0,29.0,71.0,74.0,25034.0,22340.0,25.17,13.27,238845296.0,No,14.541120381406436,85.45887961859357
1940,FLJH,41.84,43571.0,ETF,ETF,78.0,79.0,65.0,78.0,32996.0,42540.0,41.84,26.01,,No,0.0,100.0
1941,GGZ,16.06,1826.0,Financial Services,Asset Management,78.0,76.0,79.0,72.0,10436.0,9610.0,16.35,10.5,129459816.0,No,1.7737003058104142,98.22629969418959
1942,TUR,40.84,349391.0,ETF,ETF,78.0,85.0,84.0,72.0,222147.0,405560.0,41.82,29.64,,No,2.3433763749402123,97.6566236250598
1943,EQLT,33.33,4060.0,ETF,ETF,78.0,68.0,66.0,77.0,2826.0,4840.0,33.55,21.76,,No,0.6557377049180295,99.34426229508198
1944,IMFL,33.02,82925.0,ETF,ETF,78.0,79.0,78.0,76.0,39519.0,33950.0,33.51,20.99,,No,1.4622500746045806,98.53774992539542
1945,MEDX,34.77,854.0,ETF,ETF,78.0,53.0,70.0,81.0,1381.0,3210.0,34.77,23.46,,No,0.0,100.0
1946,AAPU,34.59,2263469.0,ETF,ETF,78.0,86.0,20.0,87.0,2076500.0,4314090.0,40.7,15.89,,No,15.012285012285009,84.987714987715
1947,CIA,5.98,110603.0,Financial Services,Insurance - Life,78.0,96.0,25.0,87.0,96206.0,88750.0,6.36,2.9,300775136.0,No,5.974842767295596,94.0251572327044
1948,DFIC,37.13,1148729.0,ETF,ETF,78.0,71.0,76.0,71.0,1137308.0,1355080.0,37.17,24.59,,No,0.10761366693569853,99.8923863330643
1949,BINV,43.39,58809.0,ETF,ETF,78.0,73.0,74.0,73.0,66685.0,44190.0,44.67,28.93,,No,2.8654578016565955,97.13454219834341
1950,AAXJ,101.71,441436.0,ETF,ETF,78.0,67.0,63.0,74.0,573942.0,720790.0,103.05,64.33,,No,1.300339640950998,98.699660359049
1951,PIE,26.02,11596.0,ETF,ETF,78.0,71.0,63.0,71.0,24186.0,24440.0,27.13,15.31,,No,4.091411721341686,95.90858827865831
1952,DFEM,36.2,790210.0,ETF,ETF,78.0,72.0,68.0,73.0,782626.0,789200.0,36.52,23.08,,No,0.876232201533407,99.12376779846659
1953,IBEX,34.98,332919.0,Technology,Information Technology Services,78.0,14.0,16.0,79.0,101106.0,164340.0,42.99,21.64,471081824.0,No,18.632240055826948,81.36775994417306
1954,AVSC,65.27,75276.0,ETF,ETF,78.0,77.0,77.0,78.0,113190.0,154640.0,65.44,41.58,,No,0.25977995110024715,99.74022004889976
1955,AVDE,88.88,1232521.0,ETF,ETF,78.0,71.0,75.0,72.0,977052.0,1456510.0,89.03,58.55,,No,0.1684825339773174,99.83151746602267
1956,PIEQ,35.3,62445.0,ETF,ETF,78.0,64.0,72.0,72.0,32237.0,28170.0,35.5,23.11,,No,0.5633802816901489,99.43661971830984
1958,VTWV,176.9,55645.0,ETF,ETF,78.0,76.0,76.0,79.0,25231.0,38390.0,177.15,113.94,,No,0.14112334180073383,99.85887665819926
1959,FYC,100.91,63036.0,ETF,ETF,78.0,52.0,61.0,79.0,69211.0,87770.0,104.36,59.29,,No,3.305864315829823,96.69413568417018
1960,ALRS,25.72,175245.0,Financial Services,Banks - Regional,78.0,83.0,85.0,80.0,114803.0,174760.0,26.32,15.78,653449472.0,No,2.279635258358668,97.72036474164133
1961,TCBK,52.23,205917.0,Financial Services,Banks - Regional,78.0,80.0,78.0,82.0,133701.0,150830.0,53.18,35.2,1698083328.0,No,1.7863858593456239,98.21361414065437
1962,MAR,333.24,1414534.0,Consumer Cyclical,Lodging,78.0,65.0,82.0,82.0,1523800.0,1351910.0,333.96,205.4,90460602368.0,No,0.21559468199783524,99.78440531800217
1963,IEMG,73.67,13146312.0,ETF,ETF,78.0,70.0,65.0,74.0,15525537.0,20549400.0,74.7,47.29,,No,1.37884872824632,98.62115127175369
1964,DTM,128.58,707610.0,Energy,Oil & Gas Midstream,78.0,78.0,80.0,78.0,732031.0,716590.0,129.79,83.3,13073233920.0,No,0.9322752138069033,99.0677247861931
1965,DDM,61.37,745440.0,ETF,ETF,78.0,64.0,71.0,81.0,521086.0,370350.0,61.49,34.54,,No,0.19515368352578394,99.80484631647421
1966,VAW,234.69,96975.0,ETF,ETF,78.0,81.0,85.0,72.0,83863.0,112840.0,236.93,161.43,,No,0.9454269193432698,99.05457308065672
1967,UPWK,18.93,3401679.0,Communication Services,Internet Content & Information,78.0,12.0,79.0,87.0,3387570.0,3080890.0,22.84,11.13,2510242560.0,No,17.119089316987743,82.88091068301226
1968,TCV,30.47,806.0,ETF,ETF,78.0,85.0,81.0,83.0,5660.0,15020.0,30.47,22.98,,No,0.0,100.0
1969,DKL,52.59,156459.0,Energy,Oil & Gas Refining & Marketing,78.0,88.0,80.0,71.0,61336.0,65270.0,53.52,34.59,2812534272.0,No,1.7376681614349772,98.26233183856502
1970,EMGF,63.56,69998.0,ETF,ETF,78.0,70.0,66.0,74.0,99895.0,157070.0,64.31,41.01,,No,1.1662260923651064,98.83377390763489
1971,ASH,64.16,481025.0,Basic Materials,Specialty Chemicals,78.0,78.0,88.0,76.0,822170.0,679700.0,67.39,45.21,2936115200.0,No,4.792995993470847,95.20700400652915
1973,XIDV,36.61,2887.0,ETF,ETF,78.0,75.0,77.0,68.0,1552.0,1290.0,36.63,25.19,,No,0.05460005460006313,99.94539994539994
1974,CVR,13.59,499.0,Industrials,Tools & Accessories,78.0,21.0,95.0,48.0,5949.0,3870.0,15.24,8.15,13129734.0,No,10.82677165354331,89.1732283464567
1975,LPG,32.35,1134530.0,Energy,Oil & Gas Midstream,78.0,90.0,68.0,49.0,507140.0,565680.0,33.02,16.66,1382771712.0,No,2.0290732889158134,97.97092671108419
1976,IMXI,15.55,135664.0,Technology,Software - Infrastructure,78.0,44.0,54.0,93.0,226783.0,211950.0,18.8,8.58,462126304.0,No,17.28723404255319,82.7127659574468
1977,GSEE,61.82,3515.0,ETF,ETF,78.0,70.0,64.0,74.0,4716.0,3390.0,62.82,39.86,,No,1.591849729385546,98.40815027061446
1978,HBCP,63.04,44728.0,Financial Services,Banks - Regional,78.0,79.0,81.0,80.0,27483.0,44760.0,64.17,39.59,493687808.0,No,1.7609474832476275,98.23905251675237
1979,DOL,71.53,16528.0,ETF,ETF,78.0,74.0,77.0,73.0,24068.0,25470.0,71.81,49.29,,No,0.389917838741124,99.61008216125887
1980,FMAT,60.05,56633.0,ETF,ETF,78.0,80.0,85.0,72.0,43603.0,57070.0,60.58,41.39,,No,0.8748761967646106,99.1251238032354
1981,CVX,180.86,8526923.0,Energy,Oil & Gas Integrated,77.0,90.0,83.0,72.0,10463616.0,13527860.0,182.59,132.04,361603104768.0,No,0.9474779560764498,99.05252204392355
1982,KNCT,143.6,1192.0,ETF,ETF,77.0,62.0,63.0,77.0,13704.0,2390.0,144.79,86.24,,No,0.821879964085916,99.17812003591409
1983,SOLR,33.73,796.0,ETF,ETF,77.0,72.0,58.0,72.0,554.0,330.0,33.73,20.69,,No,0.0,100.0
1984,NHPBP,18.88,4158.0,Real Estate,REIT - Healthcare Facilities,77.0,64.0,63.0,69.0,5949.0,3630.0,19.11,11.77,,No,1.2035583464154915,98.79644165358451
1985,SPWO,29.92,63741.0,ETF,ETF,77.0,72.0,71.0,77.0,40601.0,72750.0,31.34,19.15,,No,4.53095086151882,95.46904913848118
1986,AVO,14.03,591167.0,Consumer Defensive,Food Distribution,77.0,92.0,83.0,63.0,672781.0,834150.0,14.23,9.56,993874944.0,No,1.4054813773717572,98.59451862262824
1987,EMCR,40.19,2981.0,ETF,ETF,77.0,67.0,63.0,75.0,5209.0,11060.0,40.78,25.88,,No,1.4467876410004987,98.5532123589995
1988,JHEM,35.78,23327.0,ETF,ETF,77.0,68.0,66.0,75.0,53795.0,67240.0,36.0,23.47,,No,0.6111111111111079,99.3888888888889
1989,IWN,200.31,735826.0,ETF,ETF,77.0,75.0,76.0,79.0,825363.0,1011750.0,200.91,129.38,,No,0.29864118261908035,99.70135881738092
1990,BDC,139.75,370986.0,Technology,Communication Equipment,77.0,95.0,80.0,75.0,267459.0,286910.0,140.43,83.18,5536872448.0,No,0.4842270170191603,99.51577298298085
1991,ALTG,7.35,190921.0,Industrials,Rental & Leasing Services,77.0,97.0,85.0,37.0,244919.0,236780.0,8.99,3.54,236929328.0,No,18.242491657397114,81.75750834260289
1992,DFAT,66.71,302047.0,ETF,ETF,77.0,81.0,81.0,77.0,392281.0,478050.0,66.87,44.01,,No,0.23927022581129173,99.7607297741887
1993,DVLU,37.71,3114.0,ETF,ETF,77.0,60.0,72.0,81.0,8854.0,9870.0,37.74,24.1,,No,0.07949125596184721,99.92050874403814
1994,XSOE,42.33,117803.0,ETF,ETF,77.0,66.0,65.0,75.0,202681.0,131030.0,42.84,27.0,,No,1.1904761904762025,98.8095238095238
1995,JKS,27.7,553542.0,Technology,Solar,77.0,21.0,20.0,79.0,743819.0,837960.0,31.88,13.42,1430772608.0,No,13.111668757841906,86.88833124215809
1996,TLTD,99.48,6604.0,ETF,ETF,77.0,69.0,74.0,71.0,10760.0,10400.0,99.53,66.11,,No,0.05023610971566076,99.94976389028434
1997,EYLD,42.9,46503.0,ETF,ETF,77.0,80.0,72.0,68.0,55872.0,88170.0,43.23,27.3,,No,0.7633587786259504,99.23664122137404
1998,ONB,25.88,3850443.0,Financial Services,Banks - Regional,77.0,86.0,88.0,81.0,2829477.0,3174550.0,26.16,16.83,10113204224.0,No,1.0703363914373132,98.92966360856269
1999,DUOT,9.56,238091.0,Technology,Software - Application,77.0,16.0,13.0,90.0,249190.0,248090.0,12.17,3.84,195170160.0,No,21.446179129005746,78.55382087099426
2000,FFSM,33.98,325109.0,ETF,ETF,77.0,75.0,77.0,78.0,155222.0,106840.0,34.01,21.8,,No,0.0882093501911236,99.91179064980888
2001,CZNC,23.49,80857.0,Financial Services,Banks - Regional,77.0,91.0,86.0,81.0,58701.0,58320.0,24.04,18.02,418672704.0,No,2.2878535773710515,97.71214642262895
2002,GWW,1197.65,187069.0,Industrials,Industrial Distribution,77.0,92.0,87.0,81.0,287391.0,408740.0,1204.36,893.99,57286287360.0,No,0.5571423826762604,99.44285761732374
2003,IFV,27.08,10174.0,ETF,ETF,77.0,70.0,73.0,67.0,31332.0,45040.0,27.33,16.88,,No,0.9147457006952069,99.0852542993048
