Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
699,CSD,141.8,14775,ETF,ETF,89.0,60.0,82.0,90.0,3.7843,2.7429,16739.0,18070.0,150.43,82.99,0,NO,137.46,113.69,139.73,122.5,,4916,0.0,15000,NO,NO,2014-04-15,882400
700,ADI,388.83,4425458,Technology,Semiconductors,89.0,7.0,80.0,90.0,19.2907,14.9986,4612698.0,7083060.0,445.91,218.37,189394042880,NO,408.88,318.26,405.15,351.28,,11669,2.85,4446700,NO,NO,2006-08-11,27748000
705,MIDU,72.46,16833,ETF,ETF,89.0,69.0,89.0,90.0,2.7964,2.4764,28311.0,24740.0,75.06,42.69,0,NO,67.7,57.64,68.94,61.5,,4398,0.39,16800,NO,NO,2010-05-04,3607200
707,UMDD,36.45,5517,ETF,ETF,89.0,68.0,89.0,90.0,1.2936,1.04,8521.0,7810.0,37.66,21.52,0,NO,34.05,29.0,34.65,30.93,,4123,0.0,5600,NO,NO,2011-10-04,9932000
712,MQQQ,235.84,31348,ETF,ETF,89.0,13.0,92.0,85.0,10.1647,7.2018,66454.0,46760.0,253.87,145.39,0,NO,230.4,192.99,234.81,197.96,,460,1.97,31500,NO,NO,2025-09-26,585700
713,WWD,423.48,382729,Industrials,Aerospace & Defense,89.0,93.0,65.0,89.0,15.2957,14.3679,835709.0,1103250.0,450.92,233.31,25232150528,NO,379.87,333.88,386.83,365.45,,8117,0.06,424900,NO,NO,2018-02-08,6412900
718,UFOX,89.78,34097,ETF,ETF,89.0,5.0,83.0,89.0,3.2061,2.8337,47621.0,52150.0,106.59,52.0,0,NO,92.73,73.14,93.83,77.58,,1844,0.0,34100,NO,NO,2020-09-09,1203700
719,SGRT,34.43,32430,ETF,ETF,89.0,9.0,83.0,88.0,1.7102,1.2466,68536.0,75600.0,38.43,19.66,0,NO,35.21,28.38,35.34,30.34,,219,2.11,32500,NO,NO,2025-12-26,524100
722,FDTX,54.96,55790,ETF,ETF,89.0,14.0,92.0,87.0,2.1766,1.7159,46985.0,78400.0,62.47,34.84,0,NO,52.18,43.25,53.32,44.58,,768,0.0,56000,NO,NO,2024-02-22,136600
723,GOLD,44.05,428154,Financial Services,Capital Markets,89.0,86.0,46.0,84.0,1.7243,1.6571,520865.0,456780.0,66.7,20.55,1277642624,NO,42.48,39.37,42.59,44.71,,3094,0.0,428400,NO,NO,2021-03-04,2739600
726,XTL,218.68,71269,ETF,ETF,88.0,10.0,54.0,90.0,5.9621,5.7257,119636.0,122910.0,247.62,114.88,0,NO,226.23,180.23,225.1,196.11,,3881,0.82,73600,NO,NO,2021-03-08,1571100
729,AFOS,45.56,12522,ETF,ETF,88.0,48.0,82.0,86.0,1.1226,0.7089,13819.0,9950.0,48.0,25.76,0,NO,43.91,37.3,44.48,39.89,,257,0.0,12500,NO,NO,2025-07-02,81400
732,ROKT,118.83,28910,ETF,ETF,88.0,15.0,59.0,89.0,3.0321,2.8829,54424.0,33450.0,137.63,65.57,0,NO,118.3,97.83,119.76,107.34,,1933,0.0,29500,NO,NO,2026-04-20,255500
734,QQQP,224.31,255,ETF,ETF,88.0,14.0,92.0,83.0,7.5627,3.7636,2034.0,1010.0,239.8,139.75,0,NO,219.98,184.61,223.27,189.86,,440,2.57,300,NO,NO,2025-06-05,365300
736,NVTX,33.9,273867,ETF,ETF,88.0,0.0,94.0,93.0,12.8271,11.825,335093.0,260670.0,210.0,16.3,0,NO,87.16,52.62,84.66,49.48,,206,3.84,275600,NO,NO,2026-06-03,1594100
737,LUV,50.81,4660775,Industrials,Airlines,88.0,94.0,89.0,79.0,1.9207,1.69,6992837.0,7464900.0,55.11,28.98,24834592768,NO,43.11,40.35,45.16,43.81,,11721,0.0,6541200,NO,NO,2020-04-29,101007800
739,ST,46.12,939351,Technology,Scientific & Technical Instruments,88.0,5.0,88.0,88.0,2.0286,1.7129,2252511.0,1958390.0,53.89,28.16,6707325952,NO,47.37,37.27,48.06,40.16,,4104,1.21,1345700,NO,NO,2023-09-15,23136900
744,LOUP,97.97,5904,ETF,ETF,88.0,38.0,90.0,83.0,2.6056,2.0454,17059.0,11520.0,100.31,61.13,0,NO,90.4,79.9,92.65,81.69,,1990,0.78,6100,NO,NO,2018-08-22,187800
750,TFII,140.87,222101,Industrials,Trucking,88.0,7.0,84.0,88.0,4.4236,4.2364,383045.0,303230.0,167.69,80.63,11577545728,NO,146.36,114.33,147.22,125.77,,5189,0.86,342700,NO,NO,2020-02-13,2600800
754,RSPT,62.41,932174,ETF,ETF,88.0,12.0,89.0,88.0,1.8943,1.5064,586790.0,959130.0,67.49,40.28,0,NO,60.17,49.69,61.54,52.15,,4943,0.73,932300,NO,NO,2023-05-09,18775000
768,QCLN,58.7,802748,ETF,ETF,88.0,5.0,84.0,85.0,2.8536,2.2814,222386.0,213580.0,69.2,33.62,0,NO,61.16,50.45,61.06,53.18,,4877,1.39,803500,NO,NO,2021-01-07,2309400
772,TD,120.64,2393963,Financial Services,Banks - Diversified,88.0,77.0,84.0,83.0,1.8879,1.8029,2291106.0,2373700.0,122.65,72.21,199303430144,NO,112.59,95.71,114.99,102.69,,7507,0.42,3678100,NO,NO,2007-10-02,25521400
777,IXN,139.47,424822,ETF,ETF,88.0,13.0,90.0,86.0,4.7814,3.4286,421440.0,338470.0,149.83,92.17,0,NO,135.26,113.16,137.97,117.51,,6190,1.81,424800,NO,NO,2018-07-10,19988400
785,URI,1099.68,212822,Industrials,Rental & Leasing Services,88.0,70.0,93.0,87.0,29.4657,26.3771,541586.0,528150.0,1143.69,701.59,68891164672,NO,1015.05,892.54,1037.12,905.05,,7178,0.0,292800,NO,NO,2007-11-14,36409300
788,TEK,40.42,2624,ETF,ETF,88.0,14.0,91.0,87.0,1.5419,0.8924,5518.0,4280.0,43.85,26.72,0,NO,39.5,32.88,40.13,33.82,,425,0.0,2600,NO,NO,2025-08-13,286500
789,TTEQ,42.86,62377,ETF,ETF,88.0,15.0,90.0,85.0,1.5552,1.1684,124145.0,106220.0,45.76,28.69,0,NO,41.63,34.86,42.36,36.01,,423,1.5,62700,NO,NO,2026-05-28,946200
791,BULD,35.88,1565,ETF,ETF,88.0,64.0,87.0,88.0,1.3014,0.7736,5904.0,8770.0,38.5,22.53,0,NO,33.68,29.32,34.44,30.69,,1043,0.0,1600,NO,NO,2026-06-15,36100
793,FRAF,63.95,72478,Financial Services,Banks - Regional,88.0,88.0,82.0,83.0,2.0886,2.0586,33560.0,45000.0,64.88,36.7,287329408,NO,58.79,52.36,60.11,54.59,,8115,0.0,73100,NO,NO,2025-06-27,552500
799,RRX,217.91,769955,Industrials,Specialty Industrial Machinery,87.0,56.0,76.0,92.0,12.5,10.6814,1134585.0,1407390.0,247.8,127.96,14506175488,NO,212.23,177.49,211.37,193.27,,11669,0.0,942600,NO,NO,2021-10-05,5195500
801,DXPE,162.58,84153,Industrials,Industrial Distribution,87.0,71.0,63.0,91.0,7.4336,7.1186,190180.0,237700.0,183.91,84.04,2520853760,NO,159.73,133.01,157.62,143.98,,7083,0.07,87000,NO,NO,2005-09-06,5090000
804,APH,166.81,7614808,Technology,Electronic Components,87.0,87.0,86.0,79.0,7.0907,6.2736,9937460.0,9735480.0,178.52,95.19,205215416320,NO,146.47,139.07,148.55,143.19,,8723,0.0,7615700,NO,NO,1997-01-23,220096000
806,MAKX,69.3,908,ETF,ETF,87.0,13.0,87.0,88.0,2.4326,1.2873,2344.0,1800.0,75.53,46.19,0,NO,68.03,57.15,68.84,59.63,,1194,0.0,900,NO,NO,2026-05-01,19900
807,BMO,176.1,532951,Financial Services,Banks - Diversified,87.0,79.0,86.0,87.0,2.9607,2.7693,782793.0,768060.0,178.7,109.64,123343372288,NO,161.91,140.75,165.71,148.2,,7973,0.4,1066300,NO,NO,2010-12-17,10489300
812,RULE,31.93,250,ETF,ETF,87.0,16.0,87.0,89.0,1.0437,0.3485,1337.0,3290.0,34.42,21.46,0,NO,30.82,25.6,31.43,27.02,,1169,0.0,300,NO,NO,2022-06-09,649000
814,NYAX,71.96,7681,Technology,Software - Infrastructure,87.0,73.0,84.0,90.0,2.6689,1.6714,25857.0,13870.0,76.86,39.17,2689917696,NO,68.06,55.59,68.31,61.0,,949,0.47,7700,NO,NO,2022-09-22,398600
823,R,262.49,261474,Industrials,Rental & Leasing Services,87.0,53.0,85.0,88.0,7.8021,7.6393,427767.0,447290.0,284.25,157.67,10156004352,NO,253.22,208.17,255.8,223.74,,11721,0.33,378200,NO,NO,2017-06-16,9940400
825,FWD,140.15,289665,ETF,ETF,87.0,16.0,85.0,87.0,4.7908,3.2726,225998.0,230380.0,149.57,88.34,0,NO,137.24,116.09,138.75,121.99,,824,1.44,291400,NO,NO,2026-03-23,1808600
826,FCLD,38.95,11309,ETF,ETF,87.0,20.0,91.0,85.0,1.0741,0.9409,20663.0,16360.0,41.71,26.01,0,NO,36.09,30.99,37.31,31.74,,1189,0.76,11400,NO,NO,2023-06-15,227600
828,BHP,83.64,1999066,Basic Materials,Other Industrial Metals & Mining,87.0,10.0,66.0,88.0,2.2193,1.6357,2682206.0,2909190.0,93.83,49.23,212474462208,NO,84.74,69.41,85.2,75.47,,11669,0.0,2001900,NO,NO,2008-11-25,22855281
834,ALRS,31.12,242132,Financial Services,Banks - Regional,87.0,83.0,87.0,88.0,0.6914,0.6914,205504.0,411160.0,31.86,20.26,782003456,NO,28.47,24.5,29.2,25.91,,5860,0.0,244700,NO,NO,2020-06-26,1362100
837,QQQS,44.51,7262,ETF,ETF,87.0,64.0,86.0,85.0,0.8926,0.8006,8383.0,10200.0,45.2,26.89,0,NO,41.96,36.62,42.73,38.06,,933,0.78,7300,NO,NO,2024-07-12,88300
838,FTDR,79.07,565764,Consumer Cyclical,Personal Services,87.0,95.0,92.0,88.0,2.3936,2.3636,619452.0,905370.0,80.09,48.47,5553475072,NO,66.52,61.39,68.58,62.65,,1961,0.0,570500,NO,NO,2022-07-05,17877100
847,CTS,60.34,216515,Technology,Electronic Components,87.0,8.0,83.0,89.0,2.7264,2.41,315940.0,506920.0,69.55,36.03,1725296256,NO,62.18,50.28,62.84,54.52,,11669,0.0,269300,NO,NO,2001-03-07,3751300
851,MYFW,33.01,66610,Financial Services,Banks - Regional,87.0,90.0,88.0,79.0,0.9864,0.9643,49273.0,109210.0,33.69,20.4,321153216,NO,29.43,25.83,30.31,27.28,,2000,0.0,67200,NO,NO,2022-06-24,983600
855,WAR,33.28,18845,ETF,ETF,87.0,13.0,89.0,90.0,1.1501,0.9444,29019.0,22480.0,36.16,22.4,0,NO,32.32,27.12,32.77,28.01,,377,0.58,19100,NO,NO,2026-03-06,92800
861,IDNA,34.68,90114,ETF,ETF,87.0,92.0,76.0,86.0,0.6945,0.6303,49096.0,90380.0,34.92,20.56,0,NO,30.22,28.04,31.01,29.54,,1773,0.0,91500,NO,NO,2020-04-21,313800
866,RY,208.05,1214445,Financial Services,Banks - Diversified,87.0,80.0,85.0,78.0,2.9393,2.8957,1663445.0,2181940.0,209.37,127.38,289119240192,NO,190.84,168.14,195.51,177.7,,7729,0.02,1460500,NO,NO,2015-01-22,9830200
869,NXT,115.03,2194449,Technology,Solar,86.0,2.0,34.0,86.0,7.9612,7.3334,2748618.0,5301100.0,163.13,52.61,17505644544,NO,126.21,106.4,127.13,115.17,,852,0.0,2195600,NO,NO,2026-06-26,27197700
871,RBC,609.6,202256,Industrials,Tools & Accessories,86.0,70.0,57.0,87.0,18.2493,17.1364,254260.0,303480.0,667.69,364.5,19284914176,NO,600.86,510.27,598.44,554.86,,5257,0.24,203500,NO,NO,2005-08-10,4659200
882,PBOT,33.01,934,ETF,ETF,86.0,27.0,90.0,85.0,0.7696,0.2761,500.0,590.0,33.93,22.52,0,NO,30.66,,31.56,27.33,,179,0.0,600,NO,NO,2026-04-01,256300
885,QQQG,31.55,18748,ETF,ETF,86.0,25.0,90.0,85.0,0.9711,0.6071,12585.0,19660.0,33.46,21.58,0,NO,29.99,25.51,30.71,26.34,,468,0.0,18900,NO,NO,2026-06-03,74900
890,CYD,46.24,162879,Consumer Cyclical,Auto Manufacturers,86.0,3.0,74.0,85.0,3.0443,2.9814,192291.0,272290.0,61.48,21.27,1734847360,NO,49.22,42.75,50.02,45.37,,7938,1.38,182200,NO,NO,2003-11-12,10089300
894,SPHB,150.29,217049,ETF,ETF,86.0,27.0,86.0,84.0,4.6493,3.305,372911.0,281400.0,157.57,98.4,0,NO,144.43,124.33,146.75,130.4,,3813,0.93,222300,NO,NO,2020-12-01,8418500
897,FYC,124.03,70586,ETF,ETF,86.0,78.0,83.0,84.0,2.3864,2.2271,58060.0,59380.0,127.57,77.11,0,NO,116.02,101.96,118.02,106.58,,3823,0.26,71900,NO,NO,2023-10-27,719900
904,AAON,109.35,852326,Industrials,Building Products & Equipment,86.0,1.0,89.0,90.0,7.2514,6.3493,1119519.0,1005590.0,150.46,62.0,8957045760,NO,124.78,99.75,129.02,102.66,,8444,0.24,865100,NO,NO,2000-01-28,30539405
909,CM,115.36,945522,Financial Services,Banks - Diversified,86.0,77.0,78.0,83.0,2.1636,2.0686,1402236.0,2289740.0,117.05,71.0,105300688896,NO,111.78,96.38,112.26,102.45,,7202,0.42,1765300,NO,NO,2017-06-23,26519600
910,ROBN,41.01,939248,ETF,ETF,86.0,98.0,97.0,4.0,4.5658,4.2825,1693331.0,951900.0,123.06,14.49,0,NO,24.45,48.14,27.69,30.83,,357,0.0,945400,NO,NO,2025-04-04,6933000
911,FRWD,32.46,21625,ETF,ETF,86.0,18.0,91.0,,1.2044,0.7806,123906.0,100530.0,34.75,21.57,0,NO,31.22,,31.77,,,119,0.0,21600,NO,NO,2026-03-26,2003300
912,XLK,183.57,8692265,ETF,ETF,86.0,12.0,89.0,83.0,6.0736,4.7114,12662734.0,12374430.0,198.73,126.6,0,NO,179.09,151.88,182.5,156.53,,6924,1.15,8905800,NO,NO,2018-10-11,136539000
914,ITRN,57.94,160971,Technology,Scientific & Technical Instruments,86.0,7.0,63.0,87.0,2.3414,2.2636,143991.0,158510.0,68.3,32.71,1146061440,NO,61.12,48.0,61.44,52.84,,5223,0.26,185900,NO,NO,2005-09-28,2976100
916,WCC,316.99,807017,Industrials,Industrial Distribution,86.0,4.0,66.0,84.0,14.6843,12.3407,594498.0,696620.0,377.9,188.96,15438963712,NO,349.25,284.63,347.74,305.81,,6828,0.55,942100,NO,NO,2023-06-16,7823100
921,AIN,73.98,102505,Consumer Cyclical,Textile Manufacturing,86.0,90.0,91.0,91.0,2.2279,2.1614,246242.0,303510.0,76.56,41.15,2097700352,NO,65.34,56.96,68.35,59.75,,9763,0.37,168600,NO,NO,2006-03-08,3370700
922,HZO,35.33,142866,Consumer Cyclical,Specialty Retail,86.0,60.0,86.0,91.0,1.5007,1.4921,336327.0,340310.0,38.14,21.41,778254720,NO,33.41,28.13,34.62,29.88,,7065,1.1,228400,NO,NO,2007-01-08,2812800
930,WTS,369.56,168944,Industrials,Specialty Industrial Machinery,86.0,91.0,85.0,87.0,13.3579,12.2,401398.0,781260.0,394.54,242.77,12339937280,NO,319.44,297.49,329.37,309.75,,10043,0.0,242700,NO,NO,2022-01-31,5752500
931,GVA,148.41,420603,Industrials,Engineering & Construction,86.0,76.0,80.0,84.0,5.5079,5.1421,778426.0,1174090.0,162.08,89.8,6492447744,NO,140.07,122.26,143.06,130.42,,9117,0.01,544500,NO,NO,2019-12-20,8582800
933,IQM,114.47,1735,ETF,ETF,86.0,12.0,85.0,85.0,4.8838,3.1612,7936.0,3650.0,126.21,74.5,0,NO,114.58,97.01,114.97,101.0,,1596,1.99,1700,NO,NO,2026-06-12,165400
934,DARP,57.85,3354,ETF,ETF,86.0,18.0,79.0,83.0,1.7739,1.1783,10996.0,8050.0,61.76,35.04,0,NO,57.36,49.15,57.6,51.93,,1139,1.44,3400,NO,NO,2023-10-05,484100
936,WELD,60.34,38642,ETF,ETF,86.0,59.0,79.0,88.0,2.3844,1.9649,37167.0,79290.0,67.0,39.83,0,NO,58.28,50.16,58.83,53.39,,789,1.06,39400,NO,NO,2025-02-07,2136700
938,CTEX,40.21,194,ETF,ETF,86.0,2.0,71.0,67.0,1.5971,1.0121,1945.0,1640.0,51.5,22.99,0,NO,43.3,38.03,43.51,39.39,,1194,0.0,200,NO,NO,2024-10-11,91600
945,LLY,1200.06,1749091,Healthcare,Drug Manufacturers - General,85.0,84.0,86.0,59.0,37.9471,37.8443,3283216.0,3761780.0,1238.0,623.78,1070143176704,NO,1060.49,987.19,1110.85,1037.03,,13635,0.0,2347700,NO,NO,2019-03-06,74822500
954,DEHP,42.1,33844,ETF,ETF,85.0,18.0,83.0,85.0,1.361,0.9043,39224.0,96200.0,45.13,27.76,0,NO,41.44,35.33,41.75,37.26,,1050,2.32,34100,NO,NO,2022-08-29,1157700
956,AGIX,45.53,175773,ETF,ETF,85.0,13.0,89.0,81.0,1.5024,1.264,440891.0,287010.0,49.67,30.86,0,NO,44.42,38.15,45.27,38.82,,492,1.34,175800,NO,NO,2026-06-16,1130900
957,REX,45.5,77083,Basic Materials,Chemicals,85.0,24.0,26.0,89.0,1.2579,1.2379,201196.0,284290.0,53.36,24.88,1498666112,NO,46.81,38.03,46.26,40.98,,10573,0.0,111700,NO,NO,2000-01-06,51880500
962,BPOP,168.69,331085,Financial Services,Banks - Regional,85.0,88.0,82.0,87.0,3.3536,3.205,530016.0,672430.0,170.02,108.74,10886865920,NO,153.85,134.35,156.71,142.45,,11669,0.07,365900,NO,NO,2010-04-14,21428080
966,WQTM,36.19,275263,ETF,ETF,85.0,9.0,91.0,89.0,1.5728,1.4325,378073.0,451410.0,41.38,23.18,0,NO,35.72,,36.42,30.31,,184,1.12,277800,NO,NO,2026-05-22,1458400
976,PRN,237.87,45088,ETF,ETF,85.0,17.0,76.0,88.0,9.1714,7.4064,35021.0,50760.0,262.73,154.67,0,NO,241.67,201.35,242.01,214.28,,4961,0.87,45200,NO,NO,2007-09-14,2106600
986,NVMI,466.63,448993,Technology,Semiconductor Equipment & Materials,85.0,6.0,43.0,90.0,38.9679,30.565,422644.0,588400.0,615.99,232.73,14841708544,NO,517.96,419.22,509.56,462.98,,6596,0.0,449000,NO,NO,2000-04-11,4895500
987,TRFM,61.97,40890,ETF,ETF,85.0,35.0,87.0,85.0,1.6387,1.2784,32180.0,27310.0,64.5,42.64,0,NO,58.67,51.36,59.67,52.87,,999,0.64,41100,NO,NO,2026-05-01,322800
991,JETS,33.34,1718700,ETF,ETF,85.0,92.0,88.0,73.0,0.8843,0.7396,3802932.0,2518030.0,33.98,22.91,0,NO,28.45,27.11,29.78,28.16,,2811,0.3,1766800,NO,NO,2021-12-06,33592800
992,HOOG,40.86,685420,ETF,ETF,85.0,98.0,97.0,4.0,4.5121,4.1932,822077.0,631590.0,132.19,14.43,0,NO,24.35,50.33,27.55,31.15,,323,0.0,695300,NO,NO,2026-04-29,2566600
997,MNRS,38.81,4647,ETF,ETF,85.0,2.0,93.0,84.0,2.8558,2.417,11777.0,10560.0,56.46,23.24,0,NO,43.28,37.71,43.72,35.78,,358,4.75,4700,NO,NO,2025-01-31,115600
998,PBW,37.52,617735,ETF,ETF,85.0,4.0,75.0,79.0,1.6771,1.5721,846786.0,614640.0,47.22,21.07,0,NO,40.31,34.42,40.36,35.76,,5368,0.82,620600,NO,NO,2025-05-28,4637200
1001,INCY,115.62,1223358,Healthcare,Biotechnology,85.0,91.0,79.0,70.0,4.1379,3.815,1697457.0,2323170.0,118.69,66.85,23098814464,NO,101.08,98.09,104.31,100.85,,8220,0.0,1277000,NO,NO,2017-02-27,33193000
1002,MCHP,87.59,7940647,Technology,Semiconductors,85.0,9.0,88.0,88.0,5.5179,4.3064,11838865.0,15434790.0,105.91,48.52,47480725504,NO,93.77,73.88,92.45,79.26,,8380,2.79,7978900,NO,NO,2007-12-04,90537000
1004,JHAI,34.66,4227,ETF,ETF,85.0,19.0,88.0,83.0,1.2046,0.8082,6773.0,5710.0,36.93,24.41,0,NO,33.5,28.9,33.98,29.73,,219,0.0,4200,NO,NO,2025-08-28,95200
1006,HOOX,46.22,97087,ETF,ETF,85.0,98.0,97.0,4.0,4.8829,4.5276,143727.0,75920.0,154.38,16.44,0,NO,27.58,58.03,31.22,35.47,,325,0.0,99400,NO,NO,2026-04-29,549600
1007,BNS,87.09,8169598,Financial Services,Banks - Diversified,85.0,79.0,82.0,72.0,1.4114,1.3236,2551275.0,3156240.0,87.98,54.32,106778959872,NO,80.83,73.05,82.47,76.54,,6057,0.73,10265000,YES,YES,2026-07-06,10265000
1008,DRIV,37.63,27581,ETF,ETF,85.0,7.0,80.0,83.0,1.2536,1.0024,75734.0,53800.0,42.76,23.34,0,NO,39.05,32.81,39.1,34.49,,2065,1.17,27600,NO,NO,2021-01-19,4130100
1009,SPMO,152.98,2125720,ETF,ETF,85.0,26.0,88.0,83.0,5.3808,3.7791,2157290.0,2627830.0,162.3,107.24,0,NO,147.07,126.45,149.75,130.14,,2697,0.0,2126900,NO,NO,2024-08-19,14305300
1011,IYW,247.39,519874,ETF,ETF,85.0,17.0,88.0,80.0,7.0529,5.5571,965757.0,723020.0,261.01,172.54,0,NO,240.0,207.54,244.23,212.51,,6569,0.91,568600,NO,NO,2015-02-02,52116000
1013,ALAI,44.95,74195,ETF,ETF,85.0,23.0,88.0,80.0,1.3659,1.0859,94904.0,118950.0,46.88,30.17,0,NO,43.28,37.93,43.97,38.47,,562,1.72,74400,NO,NO,2025-09-19,766800
1021,VOLT,39.63,388036,ETF,ETF,84.0,35.0,65.0,88.0,1.2418,0.9581,417442.0,410830.0,42.16,25.25,0,NO,39.89,33.82,39.68,35.85,,394,0.79,388200,NO,NO,2025-06-24,848600
1026,FFBC,34.63,814649,Financial Services,Banks - Regional,84.0,90.0,82.0,88.0,0.7393,0.7393,952344.0,1301320.0,35.0,23.06,3633704448,NO,31.23,27.77,31.93,29.35,,10716,0.0,847400,NO,NO,2018-03-29,7526100
1031,CVEO,32.02,360214,Consumer Cyclical,Lodging,84.0,13.0,79.0,89.0,1.4996,1.4839,107485.0,257570.0,36.5,19.75,350404352,NO,33.23,26.88,33.15,29.07,,3050,2.23,368300,NO,NO,2014-12-30,4745067
1035,IGM,159.65,266331,ETF,ETF,84.0,13.0,87.0,80.0,4.6707,3.7,652029.0,525420.0,171.48,111.77,0,NO,156.1,134.93,158.46,138.33,,6361,1.19,271500,NO,NO,2018-10-12,11570400
1036,WSFS,77.91,310021,Financial Services,Banks - Regional,84.0,85.0,74.0,89.0,1.55,1.5186,438575.0,644990.0,79.13,49.92,4054752000,NO,72.91,62.87,73.83,67.14,,9975,0.0,334800,NO,NO,2021-02-26,11161300
1037,TMP,94.64,74641,Financial Services,Banks - Regional,84.0,87.0,74.0,85.0,2.1786,2.0943,73926.0,127930.0,97.12,61.21,1361201536,NO,87.51,77.21,89.19,82.1,,10100,0.0,87000,NO,NO,2008-12-01,852610
1040,IPO,58.62,29775,ETF,ETF,84.0,66.0,90.0,84.0,1.9843,1.7486,42488.0,60000.0,60.33,39.31,0,NO,53.67,48.2,54.99,48.55,,3197,0.35,29900,NO,NO,2020-12-09,1199600
1041,HG,34.47,324192,Financial Services,Insurance - Reinsurance,84.0,92.0,64.0,80.0,0.8627,0.8349,480014.0,634310.0,34.71,20.44,3421354496,NO,31.56,28.54,32.01,30.2,,662,0.0,378900,NO,NO,2023-11-10,4339000
1045,IWC,198.65,114642,ETF,ETF,84.0,75.0,80.0,82.0,4.1364,3.8957,145490.0,114710.0,203.28,126.19,0,NO,187.34,167.57,189.94,174.56,,5253,0.31,115100,NO,NO,2009-12-01,1425500
1053,OBT,37.68,46441,Financial Services,Banks - Regional,84.0,86.0,71.0,85.0,1.4029,1.3993,77159.0,144930.0,40.1,22.98,505209824,NO,35.05,30.75,35.67,33.31,,5715,0.0,51900,NO,NO,2023-06-23,1200800
1056,CVRT,49.88,3100,ETF,ETF,84.0,12.0,70.0,85.0,1.0756,0.7937,8139.0,9230.0,54.09,32.14,0,NO,50.73,42.73,50.85,45.18,,689,0.0,3100,NO,NO,2025-04-16,406100
1064,FPXI,78.07,147976,ETF,ETF,84.0,24.0,83.0,85.0,2.8945,1.3121,44659.0,149510.0,86.63,53.64,0,NO,76.01,65.74,76.97,68.72,,2927,0.67,148000,NO,NO,2021-04-05,1021800
1067,FMTM,41.2,320230,ETF,ETF,84.0,20.0,71.0,83.0,1.3441,1.0465,182939.0,315390.0,48.0,26.02,0,NO,40.86,35.26,40.95,37.28,,324,0.94,320400,NO,NO,2026-07-02,471200
1071,EBAY,113.67,1866621,Consumer Cyclical,Internet Retail,84.0,71.0,79.0,85.0,3.0779,2.9543,5249447.0,3600360.0,119.31,75.12,50469478400,NO,109.26,94.44,111.14,98.07,,6986,0.0,1941700,NO,NO,1998-11-10,577698739
1072,MTUM,321.71,1901249,ETF,ETF,84.0,22.0,87.0,84.0,12.3407,8.7286,1299663.0,1845200.0,345.59,229.42,0,NO,310.43,267.09,315.28,275.44,,3323,0.0,1907000,NO,NO,2024-11-08,13786600
1076,FESM,47.79,928907,ETF,ETF,84.0,75.0,82.0,82.0,0.8092,0.7503,677898.0,806660.0,48.62,31.72,0,NO,45.2,40.11,45.88,41.74,,656,0.15,928900,NO,NO,2025-03-07,5100800
1079,RMBS,113.25,2815518,Technology,Semiconductors,84.0,0.0,80.0,79.0,12.2514,11.1179,2962629.0,4796010.0,174.1,61.16,12246511616,NO,134.75,109.13,131.87,113.82,,7330,0.0,2815700,NO,NO,2000-06-16,64340700
1081,SCSC,51.39,170043,Technology,Electronics & Computer Distribution,84.0,85.0,91.0,85.0,1.215,1.1807,238647.0,269380.0,53.14,33.76,1044477504,NO,45.92,41.44,47.78,41.67,,8127,0.0,174300,NO,NO,2002-12-19,8674400
1085,NP,33.39,521876,Financial Services,Insurance Brokers,84.0,97.0,88.0,65.0,1.5693,1.5443,807926.0,1444250.0,34.41,14.78,4618869248,NO,27.76,,29.26,26.06,,190,0.0,1093800,NO,NO,2025-10-01,13034000
1087,FTEC,278.01,167060,ETF,ETF,83.0,13.0,87.0,80.0,8.2186,6.5621,379575.0,298460.0,300.79,197.63,0,NO,272.63,235.7,276.97,241.34,,3191,0.85,168500,NO,NO,2024-07-25,4556800
1088,CNRG,107.2,6969,ETF,ETF,83.0,6.0,76.0,75.0,3.9721,3.3514,12455.0,13120.0,125.76,63.64,0,NO,110.48,98.3,111.25,100.74,,1933,0.68,7000,NO,NO,2021-04-07,307700
1091,HOOD,117.55,25392022,Financial Services,Capital Markets,83.0,97.0,95.0,39.0,7.4698,6.9948,31841183.0,31758990.0,153.86,63.52,105854377984,NO,87.17,102.37,93.49,90.18,,1238,0.0,25508200,YES,NO,2025-09-19,202388400
1097,SQM,73.52,499267,Basic Materials,Specialty Chemicals,83.0,12.0,6.0,45.0,2.9771,2.4929,1243659.0,1026210.0,98.0,35.37,21000091648,NO,82.61,70.09,79.88,78.26,,8252,0.51,513300,NO,NO,1996-04-26,30256447
1099,SEMI,38.52,10393,ETF,ETF,83.0,15.0,87.0,82.0,1.2159,0.8006,14865.0,12980.0,41.03,26.99,0,NO,37.78,32.91,38.25,33.5,,1069,0.0,10500,NO,NO,2022-06-27,826600
1102,VGT,116.37,5038562,ETF,ETF,83.0,13.0,87.0,79.0,3.4779,2.8021,4953434.0,4707900.0,126.0,83.0,0,NO,114.17,98.8,115.95,101.11,,5642,0.91,5096700,NO,NO,2018-03-06,52516000
