Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
406,GSAT,80.25,3788241,Communication Services,Telecom Services,94.0,20.0,80.0,79.0,1.3514,1.34,1656751.0,1602290.0,84.7,22.35,10335311872,NO,81.61,62.73,81.78,70.14,4940,-0.14,1743100.0,NO,NO,2021-08-30,37190507.0
407,SEI,76.8,4155328,Energy,Oil & Gas Equipment & Services,94.0,85.0,86.0,94.0,5.7314,4.9949,2345527.0,2107110.0,86.19,24.57,7173670400,NO,73.43,56.02,74.32,60.5,2293,-2.83,4155400.0,NO,NO,2025-10-07,12906400.0
414,ROG,160.53,279349,Technology,Electronic Components,94.0,88.0,92.0,94.0,7.975,6.8943,277232.0,388650.0,169.0,61.17,2865225472,NO,141.34,105.9,143.49,115.69,11664,-1.88,581500.0,NO,NO,2022-11-02,4498800.0
420,KN,40.05,1414045,Technology,Electronic Components,94.0,82.0,93.0,95.0,1.9536,1.6536,952072.0,1165580.0,42.93,17.34,3426704128,NO,35.67,26.97,36.59,28.88,3108,2.44,1561600.0,NO,NO,2014-02-28,18716400.0
421,RAPP,40.06,1183365,Healthcare,Biotechnology,94.0,69.0,90.0,87.0,2.5624,2.4895,331206.0,395000.0,42.27,11.05,1915946752,NO,37.12,30.36,37.47,32.24,514,0.36,1619000.0,NO,NO,2025-09-08,13877600.0
425,LGND,303.59,1011487,Healthcare,Biotechnology,94.0,96.0,93.0,92.0,13.1157,12.4029,282819.0,624350.0,305.71,111.72,6084265472,NO,237.63,204.37,242.56,212.57,8458,-0.46,1251000.0,NO,NO,2019-01-16,13747168.0
426,IRDM,43.52,3428090,Communication Services,Telecom Services,94.0,6.0,91.0,97.0,3.6257,3.4521,2551929.0,2982060.0,53.83,15.65,4601271296,NO,43.9,26.45,44.32,30.43,4595,1.49,1855900.0,NO,NO,2021-02-11,24324300.0
428,ENTG,161.43,4966868,Technology,Semiconductor Equipment & Materials,94.0,95.0,92.0,96.0,14.33,11.3521,3078311.0,3974880.0,186.94,67.97,24585787392,NO,145.73,113.25,148.55,124.92,6528,6.73,3135300.0,NO,NO,2025-03-05,22198800.0
430,GNRC,278.62,1188533,Industrials,Specialty Industrial Machinery,94.0,84.0,92.0,96.0,16.7293,13.58,855609.0,992090.0,296.44,134.8,16401991680,NO,257.19,197.78,265.96,211.07,4117,2.77,1397000.0,NO,NO,2020-02-12,13312000.0
432,LINC,49.89,1294783,Consumer Defensive,Education & Training Services,94.0,77.0,82.0,96.0,2.3857,2.3857,484019.0,457390.0,53.5,17.29,1582547072,NO,45.97,31.72,46.11,35.99,5285,-0.35,1350900.0,NO,NO,2009-02-12,3761700.0
434,COCO,73.71,3179582,Consumer Defensive,Beverages - Non-Alcoholic,94.0,84.0,93.0,92.0,3.2859,3.2809,1241151.0,1010400.0,85.83,31.79,4209773056,NO,70.58,54.73,73.99,60.29,1173,0.13,806700.0,NO,NO,2021-10-21,9664500.0
435,VRT,303.95,7492452,Industrials,Electrical Equipment & Parts,94.0,20.0,80.0,95.0,21.7048,17.2861,5864354.0,6371230.0,379.94,110.06,116749877248,NO,324.09,228.94,324.62,253.63,1985,-3.55,21974500.0,YES,NO,2026-03-20,87826600.0
436,PLXS,287.44,974071,Technology,Electronic Components,94.0,84.0,92.0,95.0,12.805,11.2293,323132.0,299230.0,307.06,115.35,7690865664,NO,268.09,193.39,273.32,215.0,10175,-1.67,1176300.0,NO,NO,1997-12-18,7320200.0
438,AEIS,348.11,5546460,Industrials,Electrical Equipment & Parts,94.0,88.0,63.0,94.0,23.0793,18.6757,819772.0,860200.0,397.44,128.4,13928109056,NO,347.79,269.77,348.09,304.17,7699,5.36,620500.0,NO,NO,2000-10-13,10704900.0
443,CGON,71.96,4215543,Healthcare,Biotechnology,94.0,93.0,65.0,95.0,3.617,3.5695,1041398.0,1137940.0,75.5,23.65,6347049984,NO,64.49,52.61,64.52,58.26,606,-2.14,1362600.0,NO,NO,2025-04-28,9040400.0
444,FTNT,151.35,9168698,Technology,Software - Infrastructure,94.0,89.0,96.0,95.0,6.0279,5.9029,6416519.0,7181930.0,152.77,70.12,110886338560,NO,119.53,91.28,126.5,96.22,4174,-0.45,6546900.0,NO,NO,2018-10-10,166853000.0
449,ENS,221.9,944275,Industrials,Electrical Equipment & Parts,94.0,15.0,87.0,92.0,10.7893,9.8821,420924.0,604600.0,244.3,85.0,8103293440,NO,222.24,167.04,225.43,186.3,5510,2.58,560300.0,NO,NO,2016-08-25,6830000.0
453,SNX,266.27,1764285,Technology,Electronics & Computer Distribution,94.0,85.0,95.0,95.0,11.4971,11.2543,896980.0,1055060.0,296.47,133.71,21468389376,NO,248.41,180.71,252.42,192.7,5681,0.97,1774700.0,NO,NO,2019-06-28,10486600.0
455,KGS,76.27,2073731,Energy,Oil & Gas Equipment & Services,94.0,52.0,85.0,96.0,2.7266,2.6209,1697883.0,1892590.0,77.68,30.06,7697084928,NO,69.0,48.83,69.56,54.91,750,-0.59,2327600.0,NO,NO,2025-08-05,10519400.0
459,AXSM,241.67,7213948,Healthcare,Biotechnology,94.0,64.0,93.0,92.0,8.9414,8.6817,763488.0,846940.0,260.19,96.09,12436282368,NO,222.93,170.45,228.34,188.66,2663,0.38,1384200.0,NO,NO,2019-01-07,51674500.0
462,FEIM,62.52,322353,Technology,Communication Equipment,94.0,13.0,89.0,78.0,6.6271,6.55,180558.0,208330.0,80.0,18.7,615317312,NO,62.84,47.9,65.15,55.0,11598,1.49,373100.0,NO,NO,2024-07-23,1981000.0
463,ESTA,88.38,5269660,Healthcare,Medical Devices,94.0,95.0,93.0,75.0,4.7443,4.6907,507875.0,597390.0,90.5,33.35,2601057792,NO,72.85,64.28,74.72,70.52,1994,2.02,703000.0,NO,NO,2023-11-08,10486500.0
473,ODC,101.42,85774,Basic Materials,Specialty Chemicals,94.0,96.0,94.0,96.0,4.3293,4.1736,78540.0,110660.0,102.43,45.61,1468562304,NO,81.08,64.92,82.8,67.68,11662,-0.2,360400.0,NO,NO,1991-07-24,2174000.0
474,MPTI,93.53,238259,Technology,Electronic Components,94.0,87.0,87.0,95.0,6.1624,6.1224,102283.0,187490.0,102.0,38.41,404184544,NO,81.08,63.86,84.19,69.18,936,-0.61,419700.0,NO,NO,2024-03-26,555100.0
475,POWI,79.37,2459778,Technology,Semiconductors,94.0,14.0,94.0,96.0,5.6643,4.9393,1190938.0,994310.0,91.18,30.86,4422495232,NO,75.54,50.89,77.01,55.75,7177,-3.89,2544700.0,NO,NO,2000-03-24,19421400.0
484,MTZ,396.25,3298454,Industrials,Engineering & Construction,94.0,72.0,87.0,95.0,18.7743,17.3207,1024661.0,1015750.0,441.43,160.08,31311104000,NO,386.96,279.02,388.6,310.38,13450,-2.09,3304700.0,NO,NO,2018-11-09,13817900.0
486,INDV,41.83,5608165,Healthcare,Drug Manufacturers - Specialty & Generic,94.0,86.0,90.0,70.0,1.2329,1.2157,1916401.0,1734260.0,42.81,13.47,4944498176,NO,36.87,32.34,37.64,34.72,2889,0.07,1668000.0,NO,NO,2025-07-31,24098600.0
492,ASTH,44.51,1915570,Healthcare,Medical Care Facilities,94.0,90.0,96.0,95.0,1.5871,1.5529,495990.0,654030.0,44.59,18.08,2206957824,NO,37.01,28.51,38.09,28.94,4350,0.97,683900.0,NO,NO,2021-09-17,6954600.0
495,ASML,1794.62,2824973,Technology,Semiconductor Equipment & Materials,94.0,90.0,89.0,94.0,104.1764,73.9257,1876748.0,2279510.0,1959.04,683.48,691678216192,NO,1607.32,1288.84,1650.04,1422.37,7872,5.26,2197000.0,NO,NO,1995-03-15,71337728.0
496,ESI,45.66,7361617,Basic Materials,Specialty Chemicals,94.0,88.0,90.0,95.0,2.2657,1.905,3133795.0,3867860.0,49.25,22.44,11123104768,NO,42.16,32.11,43.0,34.82,3187,3.64,4687100.0,NO,NO,2025-03-21,43421900.0
497,MOD,255.99,9419951,Consumer Cyclical,Auto Parts,94.0,14.0,78.0,95.0,19.1236,17.6479,1162990.0,1342510.0,323.25,86.48,13520313344,NO,269.62,195.25,270.66,213.11,11030,-3.0,9421600.0,YES,YES,2026-06-26,9421600.0
498,FSTR,44.77,315184,Industrials,Railroads,94.0,91.0,94.0,93.0,1.8043,1.7786,116146.0,103950.0,45.81,21.67,468235104,NO,38.24,30.71,39.47,32.48,11353,1.09,139500.0,NO,NO,1993-06-04,1782700.0
502,SYNA,121.0,7663969,Technology,Semiconductors,94.0,8.0,95.0,94.0,9.7,8.6821,880856.0,725360.0,149.11,58.28,4675159552,NO,120.22,86.34,124.81,94.24,6142,0.48,7694500.0,NO,NO,2005-02-09,38096250.0
508,ENVA,231.04,386211,Financial Services,Credit Services,93.0,97.0,95.0,88.0,7.2714,7.0706,268040.0,484200.0,231.02,99.61,5749406208,NO,173.31,146.56,177.76,159.44,2919,0.21,383700.0,NO,NO,2015-12-18,2255200.0
510,NPO,379.26,544656,Industrials,Specialty Industrial Machinery,93.0,94.0,93.0,94.0,15.7886,13.7529,249129.0,296800.0,390.42,189.03,8012498944,NO,316.68,256.36,322.23,271.22,6061,-1.37,1476900.0,NO,NO,2014-01-13,3043000.0
513,MIRM,123.77,3345924,Healthcare,Biotechnology,93.0,96.0,91.0,93.0,5.2303,5.036,979937.0,1168620.0,124.43,47.89,7547646464,NO,100.44,87.14,102.12,93.57,1745,-0.66,3372800.0,NO,NO,2019-12-16,8442800.0
520,DDOG,239.77,9557192,Technology,Software - Application,93.0,34.0,96.0,93.0,11.2116,10.9948,5759291.0,4543430.0,278.7,98.01,85348573184,NO,195.07,153.19,205.58,152.54,1700,-2.07,2837900.0,NO,NO,2025-07-08,86386000.0
522,TIGO,89.26,6102779,Communication Services,Telecom Services,93.0,81.0,82.0,94.0,3.7594,3.5394,1675916.0,1506440.0,94.73,36.0,14954748928,NO,84.66,64.92,84.94,71.74,1876,-1.22,6182800.0,NO,NO,2026-05-29,15237500.0
526,MNPR,87.68,260942,Healthcare,Biotechnology,93.0,97.0,94.0,84.0,4.9657,4.8579,169540.0,162480.0,105.0,29.18,587373760,NO,61.78,67.64,63.19,62.56,1637,0.01,310300.0,NO,NO,2024-09-12,40971400.0
530,TGTX,55.83,6842694,Healthcare,Biotechnology,93.0,97.0,95.0,95.0,2.8599,2.7039,2243495.0,3287280.0,57.38,25.28,8546656768,NO,41.74,34.21,42.84,34.66,4063,0.63,6843000.0,NO,NO,2023-11-01,50843300.0
531,KYMR,108.12,3640437,Healthcare,Biotechnology,93.0,97.0,89.0,87.0,7.4079,6.8514,686495.0,1420420.0,130.05,36.65,8893689856,NO,84.71,75.08,85.31,81.73,1468,-2.11,4263200.0,NO,NO,2025-12-08,7495500.0
535,MRX,64.23,2228444,Financial Services,Capital Markets,93.0,94.0,94.0,93.0,2.8774,2.8399,1116754.0,932600.0,67.35,27.91,4620120064,NO,56.12,41.91,57.03,46.07,544,-0.02,2785300.0,NO,NO,2024-04-25,7269100.0
545,DCO,177.66,339930,Industrials,Aerospace & Defense,93.0,91.0,90.0,94.0,6.445,6.2371,225609.0,266360.0,177.66,80.69,2680100352,NO,148.66,117.01,150.72,127.41,13399,1.05,220900.0,NO,NO,2012-06-22,1459500.0
553,TWN,92.77,59206,Financial Services,Asset Management,93.0,15.0,92.0,93.0,4.95,4.1293,48214.0,64920.0,105.09,44.01,532688928,NO,93.73,67.26,94.55,72.42,9957,-3.57,59800.0,NO,NO,2010-04-21,1037900.0
558,ELMD,41.46,117279,Healthcare,Medical Devices,93.0,78.0,95.0,91.0,1.9421,1.9286,58327.0,68060.0,42.66,17.73,343291456,NO,32.89,27.6,34.41,29.05,3990,0.1,89100.0,NO,NO,2016-02-10,6309600.0
561,AVT,86.37,1669033,Technology,Electronics & Computer Distribution,93.0,67.0,92.0,95.0,3.0607,2.81,1374261.0,1577790.0,95.26,44.25,7084420096,NO,84.25,62.14,85.78,67.53,13399,1.81,1667400.0,NO,NO,2008-04-15,8983800.0
562,ECPG,90.62,637454,Financial Services,Credit Services,93.0,83.0,84.0,93.0,2.6714,2.6121,330546.0,305230.0,92.64,35.67,1942930176,NO,81.97,61.56,82.59,68.81,6782,-0.88,216600.0,NO,NO,2005-01-20,6711200.0
564,LFUS,452.36,614143,Technology,Electronic Components,93.0,21.0,89.0,95.0,23.6714,21.2121,305454.0,278300.0,500.57,222.62,11439688704,NO,445.54,329.85,450.64,361.03,8499,-0.75,653400.0,NO,NO,2016-11-28,3396900.0
