Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
1064,TEX,70.1,1916488.0,Industrials,Farm & Heavy Construction Machinery,89.0,97.0,85.0,90.0,3.3757,3.0018,1214351.0,1382220.0,71.5,41.7,8006581760,,62.08,57.52,62.97,60.62,-1.96
1070,QCOM,197.41,24593573.0,Technology,Semiconductors,89.0,7.0,95.0,79.0,17.0343,15.0871,21083125.0,21599540.0,259.92,121.99,208070148096,,197.6,167.77,209.43,169.73,-24.05
1072,SAIA,428.44,253425.0,Industrials,Trucking,89.0,17.0,87.0,88.0,21.9271,20.9157,448472.0,506940.0,494.71,249.32,11397327872,,450.15,362.35,454.07,391.69,-13.4
1073,MTUM,328.41,1278637.0,ETF,ETF,89.0,87.0,92.0,89.0,12.6414,9.1007,1202630.0,1562710.0,345.59,229.42,0,,303.74,264.83,309.42,271.36,-4.97
1074,SCCO,171.84,1693937.0,Basic Materials,Copper,89.0,16.0,56.0,82.0,10.1804,8.3675,1413215.0,1493090.0,221.67,85.61,143371010048,,182.22,160.65,180.98,175.53,-22.48
1075,RS,396.86,368823.0,Basic Materials,Steel,89.0,87.0,91.0,90.0,11.7789,11.5671,326306.0,426750.0,419.83,260.31,20259115008,,373.91,317.43,380.63,334.49,-5.47
1080,APH,162.78,7232964.0,Technology,Electronic Components,89.0,94.0,88.0,83.0,6.8829,5.8186,9761527.0,10618890.0,168.75,95.19,200257568768,,144.27,137.58,144.76,141.14,-3.54
1102,NOVT,152.0,568783.0,Technology,Scientific & Technical Instruments,89.0,34.0,91.0,89.0,8.5336,7.8979,452335.0,581930.0,171.85,98.27,5413222400,,147.85,127.74,150.48,134.84,-11.55
1106,XLK,183.05,11838017.0,ETF,ETF,89.0,48.0,91.0,86.0,7.1704,5.7239,13058383.0,15880390.0,198.73,124.15,0,,175.43,150.4,178.64,154.18,-7.89
1112,NTRA,259.97,2938702.0,Healthcare,Diagnostics & Research,89.0,97.0,90.0,69.0,12.6639,12.2546,1444716.0,1422970.0,264.65,131.81,37231702016,,211.31,208.15,213.77,214.99,-1.77
1129,NSIT,113.3,375623.0,Technology,Electronics & Computer Distribution,89.0,92.0,96.0,92.0,5.2293,5.2207,519090.0,425190.0,148.58,63.62,3422103808,,93.29,90.96,96.73,85.89,-23.74
1132,FCFS,218.88,658773.0,Financial Services,Credit Services,88.0,18.0,75.0,89.0,9.2441,9.1327,391620.0,550760.0,235.97,119.21,9594974208,,220.78,181.59,223.52,194.01,-7.24
1137,BAP,376.49,396198.0,Financial Services,Banks - Regional,88.0,87.0,71.0,88.0,18.6521,15.3529,491908.0,641860.0,398.52,216.51,29911496704,,338.14,308.45,342.46,328.99,-5.53
1142,SQM,75.58,889197.0,Basic Materials,Specialty Chemicals,88.0,14.0,14.0,52.0,3.4236,2.935,1339840.0,1243160.0,98.0,33.42,21588506624,,84.58,69.19,83.55,77.68,-22.88
1143,MSM,116.55,586937.0,Industrials,Industrial Distribution,88.0,89.0,89.0,90.0,3.0282,2.8025,682485.0,758380.0,119.13,78.8,6507489280,,107.81,93.49,109.55,96.11,-2.17
1145,ROK,460.37,512049.0,Industrials,Specialty Industrial Machinery,88.0,82.0,90.0,82.0,15.54,12.3236,738191.0,680910.0,479.59,305.44,51227189248,,441.07,395.81,447.38,412.43,-4.01
1147,IRM,130.59,1491847.0,Real Estate,REIT - Specialty,88.0,73.0,89.0,95.0,4.0279,3.7507,1500750.0,1442620.0,134.68,77.77,38853746688,,124.96,104.36,126.26,107.04,-3.04
1149,H,197.32,1214052.0,Consumer Cyclical,Lodging,88.0,89.0,91.0,80.0,6.6386,6.3764,852520.0,990400.0,206.86,133.51,18579970048,,178.15,160.14,181.14,166.24,-4.61
1150,AIQ,63.39,3639293.0,ETF,ETF,88.0,36.0,91.0,86.0,2.8154,2.179,2349443.0,3960030.0,70.26,42.92,0,,61.31,52.98,62.29,54.29,-9.78
1164,WTS,355.03,342674.0,Industrials,Specialty Industrial Machinery,88.0,95.0,87.0,88.0,10.375,9.8654,310459.0,454370.0,354.89,242.38,11854768128,,310.81,294.75,316.62,304.07,0.04
1169,STNG,78.39,841686.0,Energy,Oil & Gas Midstream,88.0,19.0,49.0,93.0,2.6193,2.5286,1011656.0,748880.0,87.39,38.83,3901356800,,79.15,66.56,79.37,69.76,-10.3
1170,EME,847.17,237552.0,Industrials,Engineering & Construction,88.0,56.0,73.0,90.0,31.9621,28.4007,370083.0,440900.0,951.96,499.31,37726654464,,859.28,729.91,862.36,761.63,-11.01
1174,PTCT,84.41,3320433.0,Healthcare,Biotechnology,88.0,96.0,88.0,61.0,3.2726,3.0905,1425456.0,2681530.0,87.5,43.17,7001753600,,72.01,70.81,73.08,72.3,-3.53
1175,VSEC,217.68,523908.0,Industrials,Aerospace & Defense,88.0,97.0,87.0,85.0,11.7929,11.2779,503972.0,493070.0,232.61,123.69,6107480576,,188.03,186.26,188.91,194.83,-6.42
1178,BPOP,165.65,523313.0,Financial Services,Banks - Regional,88.0,89.0,87.0,88.0,3.2607,3.025,499832.0,612420.0,167.04,107.41,10690670592,,151.49,133.08,152.89,139.21,-0.83
1180,UDOW,68.42,1433111.0,ETF,ETF,88.0,86.0,91.0,77.0,2.7607,2.5057,3329509.0,2212130.0,70.5,43.52,0,,63.0,58.14,63.89,59.94,-2.95
1182,SN,140.19,1147868.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",88.0,96.0,90.0,83.0,6.5786,5.9446,2019351.0,1856830.0,142.0,83.12,19839744000,,119.69,111.05,121.89,117.46,-1.27
1190,AIRR,130.48,425760.0,ETF,ETF,88.0,78.0,79.0,88.0,3.9436,3.5891,746764.0,830150.0,133.5,79.24,0,,127.47,110.54,128.42,116.68,-2.26
1201,XPO,196.83,877155.0,Industrials,Trucking,88.0,25.0,52.0,92.0,10.295,9.5368,1495445.0,1727350.0,232.05,116.68,23109808128,,212.83,171.27,211.46,187.22,-15.18
1203,PBW,37.78,978416.0,ETF,ETF,88.0,8.0,76.0,76.0,2.1368,1.9746,842482.0,552250.0,47.22,19.28,0,,40.12,34.05,40.59,35.44,-19.99
1205,RY,202.16,1759713.0,Financial Services,Banks - Diversified,88.0,86.0,87.0,81.0,2.6707,2.5857,1585590.0,2057990.0,203.54,127.38,280934154240,,187.4,166.3,189.81,174.91,-0.68
1206,CIB,79.28,417560.0,Financial Services,Banks - Regional,88.0,89.0,61.0,85.0,2.8089,2.7032,382651.0,568260.0,87.68,43.2,18810386432,,71.43,66.97,71.29,71.14,-9.58
1215,PII,70.92,713517.0,Consumer Cyclical,Recreational Vehicles,88.0,81.0,88.0,55.0,3.0714,2.9143,1245451.0,856910.0,75.25,38.66,4034366976,,65.73,63.71,67.82,64.38,-5.75
1223,ODFL,219.04,1560641.0,Industrials,Trucking,88.0,70.0,78.0,90.0,9.9793,9.0757,2031801.0,2228460.0,252.03,126.01,45553373184,,217.8,177.85,219.23,195.02,-13.09
1227,GS,1076.91,1857949.0,Financial Services,Capital Markets,88.0,85.0,88.0,80.0,35.8864,32.425,2120982.0,2489150.0,1125.0,660.79,317696442368,,988.48,883.56,1002.09,925.54,-4.27
1230,RPG,60.89,596977.0,ETF,ETF,88.0,84.0,89.0,88.0,2.1286,1.5986,650372.0,949620.0,63.72,43.41,0,,57.66,50.32,58.56,51.87,-4.44
1233,BNY,143.56,4350694.0,Financial Services,Banks - Diversified,88.0,76.0,86.0,85.0,3.5286,3.3336,3729451.0,3739290.0,148.5,89.45,98536579072,,138.2,120.51,138.74,125.73,-3.33
1234,SPYU,31.12,777954.0,ETF,ETF,88.0,12.0,93.0,69.0,2.1565,1.8394,1293967.0,897880.0,36.7,18.37,0,,32.18,27.94,32.58,28.32,-15.2
1243,SPXL,257.12,1499349.0,ETF,ETF,87.0,17.0,91.0,76.0,13.2766,11.3366,2554620.0,2510200.0,289.0,163.6,0,,260.88,226.1,263.95,231.75,-11.03
1261,WSM,235.66,1078567.0,Consumer Cyclical,Specialty Retail,87.0,95.0,90.0,86.0,8.5768,7.9282,1201190.0,1456320.0,239.95,156.7,27748165632,,197.94,194.66,201.29,197.03,-1.79
1264,NTRS,173.93,954730.0,Financial Services,Asset Management,87.0,78.0,87.0,86.0,4.0107,3.7829,1100716.0,1268580.0,177.78,118.53,32185270272,,167.03,144.81,167.89,151.5,-2.17
1265,ANET,161.74,3847812.0,Technology,Computer Hardware,87.0,81.0,85.0,86.0,8.5376,7.1371,9290612.0,7553140.0,179.8,94.5,203658067968,,159.82,142.68,159.95,142.74,-10.04
1271,MLI,133.17,616704.0,Industrials,Metal Fabrication,87.0,28.0,83.0,75.0,3.8107,3.5571,672338.0,749670.0,141.9,76.58,14724688896,,133.99,117.72,135.1,124.13,-6.15
1281,UPRO,134.7,2146610.0,ETF,ETF,87.0,17.0,91.0,75.0,6.9282,5.9296,3254296.0,3000420.0,151.41,86.24,0,,136.71,118.71,138.3,121.55,-11.04
1290,FN,568.17,932614.0,Technology,Electronic Components,87.0,8.0,15.0,79.0,49.5698,45.292,838454.0,838230.0,748.89,272.49,20357382144,,657.52,515.32,650.19,561.12,-24.13
1298,FFIV,384.78,344766.0,Technology,Software - Infrastructure,87.0,29.0,89.0,93.0,12.07,11.8993,714232.0,624400.0,411.52,223.76,21708998656,,362.27,300.8,368.11,306.23,-6.5
1300,AGIX,45.01,276438.0,ETF,ETF,87.0,31.0,90.0,83.0,1.8131,1.5558,429650.0,550750.0,49.67,30.68,0,,43.57,37.85,44.3,38.28,-9.38
1311,WQTM,36.71,344239.0,ETF,ETF,87.0,20.0,92.0,89.0,1.8856,1.6843,326517.0,567930.0,41.38,23.18,0,,35.05,,35.63,29.74,-11.29
1321,IYW,242.19,575446.0,ETF,ETF,87.0,37.0,90.0,83.0,8.735,7.0093,1176024.0,907310.0,261.01,169.42,0,,235.57,205.8,239.4,209.67,-7.21
1328,HWM,276.06,2839192.0,Industrials,Aerospace & Defense,87.0,80.0,73.0,88.0,10.0743,9.4543,2406166.0,2807690.0,290.63,169.45,110453669888,,258.01,225.48,259.5,238.6,-5.01
1333,CASY,801.35,868281.0,Consumer Cyclical,Specialty Retail,87.0,27.0,65.0,90.0,38.1336,35.7636,639038.0,742610.0,927.85,490.0,29653884928,,817.93,656.85,822.39,703.13,-13.63
1337,IGM,157.2,1013069.0,ETF,ETF,87.0,35.0,89.0,83.0,5.7964,4.6693,724337.0,710660.0,171.48,109.64,0,,153.53,133.82,155.83,136.6,-8.33
1338,SXT,120.9,422037.0,Basic Materials,Specialty Chemicals,86.0,80.0,92.0,85.0,4.435,3.71,434461.0,571070.0,129.35,82.6,5146587136,,114.01,99.52,116.81,101.51,-6.53
1345,BC,84.85,834654.0,Consumer Cyclical,Recreational Vehicles,86.0,83.0,83.0,75.0,3.1711,2.9175,708751.0,688910.0,90.25,54.49,5513081344,,80.62,75.0,81.73,79.6,-5.98
1350,MPC,246.51,1579935.0,Energy,Oil & Gas Refining & Marketing,86.0,73.0,52.0,94.0,8.5521,7.8507,2344124.0,2598350.0,272.46,158.0,71965302784,,247.16,208.67,249.57,216.12,-9.52
1361,AFRM,77.66,5792624.0,Financial Services,Credit Services,86.0,90.0,96.0,27.0,4.8168,4.4904,4980691.0,4480640.0,100.0,42.09,26008223744,,67.33,66.44,68.05,62.64,-22.34
1365,FESM,47.17,535099.0,ETF,ETF,86.0,80.0,86.0,83.0,1.0443,0.9204,644179.0,739640.0,47.71,31.32,0,,44.51,39.76,45.01,41.13,-1.13
1369,FTEC,275.02,295449.0,ETF,ETF,86.0,31.0,89.0,83.0,9.8612,7.9733,401209.0,447690.0,300.79,192.96,0,,268.03,233.77,271.99,238.18,-8.57
1370,JETS,32.48,3788997.0,ETF,ETF,86.0,94.0,89.0,73.0,1.0375,0.8707,3909885.0,3533800.0,32.52,22.18,0,,27.7,26.89,28.27,27.79,-0.12
1375,CHRW,177.28,1471675.0,Industrials,Integrated Freight & Logistics,86.0,69.0,55.0,66.0,6.1436,5.8993,1763679.0,1315500.0,203.34,92.36,20896532480,,178.98,164.75,179.14,175.45,-12.82
1379,LLY,1117.26,2895134.0,Healthcare,Drug Manufacturers - General,86.0,83.0,85.0,54.0,34.74,33.3864,3191745.0,3033470.0,1182.73,623.78,996306976768,,1025.24,973.63,1046.13,1021.81,-5.54
1384,BITI,28.5,2444339.0,ETF,ETF,86.0,96.0,72.0,85.0,1.1504,0.7886,1761625.0,1631370.0,30.93,16.57,0,,24.14,23.07,24.7,24.74,-7.86
1386,CRL,202.1,758588.0,Healthcare,Diagnostics & Research,86.0,98.0,88.0,54.0,7.6493,7.2093,861417.0,745000.0,228.88,144.26,9734697984,,176.04,178.68,177.16,183.23,-11.7
1387,VGT,115.13,5012712.0,ETF,ETF,86.0,31.0,89.0,82.0,4.1736,3.4007,5021822.0,5233710.0,126.0,81.19,0,,112.26,98.0,113.91,99.8,-8.63
1401,AAXJ,117.2,704566.0,ETF,ETF,86.0,52.0,84.0,87.0,3.9879,2.6186,825548.0,615960.0,124.89,81.9,0,,114.56,100.71,115.41,104.22,-6.16
1408,GL,175.64,551577.0,Financial Services,Insurance - Life,86.0,92.0,88.0,84.0,3.8829,3.5918,564162.0,706390.0,177.05,116.73,13637525504,,157.21,143.69,159.4,147.2,-0.8
1419,MRK,120.6,9872022.0,Healthcare,Drug Manufacturers - General,86.0,81.0,52.0,81.0,3.2886,3.0736,10034935.0,13110790.0,125.14,76.66,297860825088,,115.62,106.11,116.71,114.51,-3.63
1422,CBT,91.89,511427.0,Basic Materials,Specialty Chemicals,86.0,89.0,88.0,91.0,2.8207,2.6857,442614.0,645120.0,93.15,58.33,4743492096,,82.38,73.63,84.52,75.88,-1.35
1423,ASND,238.01,434817.0,Healthcare,Biotechnology,86.0,88.0,81.0,85.0,11.4379,11.3736,668672.0,651100.0,250.74,160.86,15607774208,,231.49,218.62,232.14,225.18,-5.08
1428,SPXC,237.22,669401.0,Industrials,Building Products & Equipment,86.0,91.0,84.0,79.0,11.9643,10.7807,600214.0,720730.0,247.73,161.22,11876381696,,219.32,209.99,220.46,215.03,-4.24
1436,VPL,114.36,496731.0,ETF,ETF,86.0,64.0,81.0,88.0,3.5421,2.3029,795551.0,544260.0,121.23,80.2,0,,111.75,98.99,112.57,102.95,-5.67
1437,SWK,89.66,2382600.0,Industrials,Tools & Accessories,86.0,94.0,88.0,83.0,3.5179,3.1364,1896587.0,1843900.0,93.37,61.9,13938146304,,78.82,76.04,80.84,78.76,-3.97
1458,GE,365.88,6374593.0,Industrials,Aerospace & Defense,85.0,94.0,87.0,79.0,11.26,10.4271,5749432.0,5084890.0,369.25,243.34,382282268672,,311.68,307.11,316.87,311.69,-0.91
1464,IEX,222.16,399411.0,Industrials,Specialty Industrial Machinery,85.0,87.0,82.0,86.0,5.77,5.5379,718303.0,792810.0,228.26,157.25,16443185152,,213.26,189.97,215.07,200.43,-2.67
1468,MAR,383.56,1385464.0,Consumer Cyclical,Lodging,85.0,69.0,78.0,82.0,10.4175,10.2053,1474362.0,1722960.0,410.98,253.76,101140406272,,372.5,321.58,374.34,342.62,-6.67
1486,WAB,272.48,735331.0,Industrials,Railroads,85.0,87.0,75.0,86.0,7.5479,6.795,972458.0,855830.0,278.98,184.26,46233686016,,264.41,232.79,266.11,247.69,-2.33
1509,MTH,82.39,1395563.0,Consumer Cyclical,Residential Construction,85.0,97.0,91.0,86.0,3.0218,2.7818,903438.0,1132900.0,84.74,58.03,5503706624,,68.03,69.65,69.11,69.47,-2.77
1528,BIIB,199.59,1281802.0,Healthcare,Drug Manufacturers - General,85.0,81.0,57.0,76.0,6.1779,5.9214,1188814.0,1121880.0,205.97,121.05,29466892288,,192.34,175.87,194.15,185.7,-3.1
1534,HAE,72.87,355451.0,Healthcare,Medical Devices,85.0,93.0,92.0,25.0,3.3971,3.3721,884619.0,1198880.0,87.32,47.32,3311649024,,64.58,64.2,66.52,67.23,-16.55
1535,EBAY,109.45,2251267.0,Consumer Cyclical,Internet Retail,85.0,19.0,83.0,87.0,3.0554,2.9918,5417053.0,4012790.0,119.31,72.84,48595800064,,108.35,93.82,108.5,96.05,-8.26
1539,ROST,228.59,3066687.0,Consumer Cyclical,Apparel Retail,85.0,16.0,25.0,80.0,6.5154,6.1932,2836891.0,2924570.0,242.81,124.49,73327345664,,226.46,192.61,227.87,208.34,-5.86
1556,SPG,222.15,2414976.0,Real Estate,REIT - Retail,84.0,88.0,86.0,82.0,5.0004,4.6439,1672529.0,2643140.0,222.4,157.05,84412473344,,206.49,191.31,208.12,196.4,-0.11
1565,FCX,61.84,18518031.0,Basic Materials,Copper,84.0,30.0,66.0,85.0,3.4593,2.8129,14810517.0,14775180.0,72.28,35.15,88898699264,,64.37,54.69,63.32,59.84,-14.44
1566,UMBF,141.47,742377.0,Financial Services,Banks - Regional,84.0,85.0,88.0,81.0,4.2579,4.1771,663698.0,695920.0,141.96,102.47,10748710912,,129.53,120.29,131.17,123.32,-0.35
1567,SCHA,34.89,1761043.0,ETF,ETF,84.0,81.0,84.0,83.0,0.8486,0.695,2186801.0,2088400.0,35.59,24.84,0,,33.37,30.11,33.71,31.11,-1.97
1568,EEM,67.25,22931163.0,ETF,ETF,84.0,43.0,81.0,86.0,2.18,1.4636,31627343.0,38047170.0,71.57,47.82,0,,66.27,58.79,66.66,60.85,-6.04
1572,RYTM,107.55,1226425.0,Healthcare,Biotechnology,84.0,95.0,88.0,24.0,5.1652,5.0243,796722.0,1149490.0,122.2,60.8,7377239552,,89.93,97.84,90.82,95.31,-11.99
1575,CAH,233.01,2100629.0,Healthcare,Medical Distribution,84.0,94.0,68.0,75.0,6.3129,6.0143,2126761.0,2890990.0,235.71,137.75,54572306432,,204.91,198.88,205.75,210.06,-1.15
1579,TPC,82.36,605945.0,Industrials,Engineering & Construction,84.0,88.0,49.0,78.0,3.6304,3.3682,513690.0,502100.0,100.0,43.52,4347904000,,80.36,73.21,79.2,76.52,-17.64
1584,RL,414.25,392825.0,Consumer Cyclical,Apparel Manufacturing,84.0,86.0,81.0,70.0,13.3671,11.8793,681430.0,796820.0,421.6,266.2,24654645248,,371.37,351.71,375.4,364.36,-1.74
1589,OIH,371.27,460349.0,ETF,ETF,84.0,10.0,15.0,89.0,13.5179,12.1436,412080.0,460680.0,459.28,226.59,0,,424.16,346.35,421.44,376.92,-19.16
1608,NDSN,296.11,326109.0,Industrials,Specialty Industrial Machinery,84.0,83.0,72.0,85.0,7.5936,6.4893,391785.0,524620.0,305.28,207.08,16498640896,,284.82,260.58,287.27,273.57,-3.0
1613,AVEM,94.78,1451645.0,ETF,ETF,84.0,37.0,80.0,85.0,3.1139,2.1038,1974972.0,1494980.0,100.83,67.75,0,,93.49,82.96,94.01,85.91,-6.0
1626,LEA,135.58,727236.0,Consumer Cyclical,Auto Parts,84.0,25.0,73.0,78.0,4.3236,4.1318,615224.0,787820.0,150.33,91.67,6791893504,,136.02,120.08,138.07,127.28,-9.81
1628,HRI,143.23,575096.0,Industrials,Rental & Leasing Services,84.0,92.0,93.0,27.0,9.4179,8.5714,591185.0,638530.0,188.35,88.45,4782886912,,133.31,135.17,137.88,138.23,-23.96
1631,COPX,75.7,5541596.0,ETF,ETF,84.0,11.0,37.0,56.0,4.1547,3.0054,3926045.0,3717040.0,99.99,41.94,0,,84.09,74.79,83.05,80.56,-24.29
1636,VIST,64.42,1198015.0,Energy,Oil & Gas E&P,84.0,11.0,13.0,91.0,3.0291,2.7369,1261504.0,936670.0,81.44,31.63,7179119104,,71.23,56.01,70.98,62.15,-20.9
1641,ESGE,53.67,980167.0,ETF,ETF,84.0,45.0,81.0,85.0,1.6968,1.1571,1157354.0,1666460.0,57.11,38.86,0,,53.02,47.35,53.33,48.86,-6.02
1644,TAN,58.16,863066.0,ETF,ETF,84.0,8.0,40.0,72.0,2.8957,2.6457,1499051.0,1839970.0,75.6,33.01,0,,61.95,53.68,62.99,56.74,-23.07
1650,RVTY,105.63,1298401.0,Healthcare,Diagnostics & Research,83.0,94.0,89.0,77.0,4.4179,3.9807,1300396.0,1265010.0,118.3,81.22,11784058880,,96.52,95.91,98.15,97.74,-10.71
1657,FSLR,248.36,1379323.0,Technology,Solar,83.0,16.0,88.0,16.0,17.0414,16.0964,2498180.0,2296560.0,320.95,147.3,26687117312,,240.84,234.29,247.61,233.02,-22.62
1658,EQIX,1095.0,762727.0,Real Estate,REIT - Specialty,83.0,66.0,72.0,92.0,26.4593,25.8721,554006.0,656620.0,1128.68,710.52,107993554944,,1078.71,900.75,1078.97,947.9,-2.98
1671,PICK,58.3,781406.0,ETF,ETF,83.0,12.0,55.0,75.0,2.0571,1.5543,674335.0,1056760.0,69.02,36.21,0,,63.38,54.81,62.9,58.58,-15.53
1676,INCY,108.46,1931939.0,Healthcare,Biotechnology,83.0,90.0,79.0,60.0,4.6432,4.4182,1597233.0,2280210.0,112.29,66.83,21668372480,,98.92,97.19,99.6,99.49,-3.41
1681,PAVE,58.41,2153469.0,ETF,ETF,83.0,84.0,79.0,83.0,1.3646,1.1539,1679759.0,2157270.0,59.29,42.68,0,,56.5,51.49,56.92,53.3,-1.48
1687,DFAE,39.56,1336029.0,ETF,ETF,83.0,35.0,79.0,84.0,1.2394,0.8186,1244579.0,1236830.0,42.16,28.64,0,,39.23,34.87,39.41,36.1,-6.17
1690,WELL,221.43,5253559.0,Real Estate,REIT - Healthcare Facilities,83.0,74.0,75.0,81.0,6.4007,6.2136,3279004.0,3931820.0,223.94,148.97,156310634496,,211.7,195.76,212.71,202.49,-1.12
1699,W,92.79,5216155.0,Consumer Cyclical,Internet Retail,83.0,97.0,80.0,18.0,6.0169,5.4419,4038000.0,4041420.0,119.98,48.77,12247955456,,72.57,86.75,73.61,84.58,-22.66
1700,JNJ,241.0,5041625.0,Healthcare,Drug Manufacturers - General,83.0,84.0,43.0,80.0,5.5361,5.0532,7831632.0,9386710.0,251.71,150.73,580139286528,,230.34,216.95,230.93,228.75,-4.25
1706,COKE,177.54,715092.0,Consumer Defensive,Beverages - Non-Alcoholic,83.0,70.0,18.0,64.0,7.3043,7.1236,538672.0,491400.0,219.65,107.21,11817824256,,183.58,164.64,182.14,177.76,-19.17
1708,IEZ,26.75,724322.0,ETF,ETF,83.0,10.0,15.0,88.0,0.9007,0.7914,536480.0,587340.0,32.87,16.73,0,,30.44,25.07,30.26,27.22,-18.62
1711,CGGO,41.05,1547465.0,ETF,ETF,83.0,77.0,85.0,81.0,1.1936,0.8559,1269700.0,1342340.0,42.88,31.49,0,,39.42,36.05,39.78,36.85,-4.27
1715,CMC,71.28,1669826.0,Industrials,Metal Fabrication,83.0,61.0,82.0,55.0,2.675,2.5314,1076348.0,1182150.0,84.87,48.14,7904052736,,71.77,67.52,72.64,70.96,-16.01
1720,DTM,147.09,820821.0,Energy,Oil & Gas Midstream,83.0,55.0,66.0,85.0,3.0786,3.0644,750983.0,773650.0,152.88,98.06,15005256704,,142.36,126.87,144.2,133.94,-3.79
1723,IWO,389.01,587472.0,ETF,ETF,83.0,77.0,85.0,78.0,10.6007,9.2471,417087.0,430770.0,395.32,279.95,0,,369.91,338.2,373.26,345.5,-1.6
1739,IEMG,81.45,10246941.0,ETF,ETF,83.0,35.0,79.0,84.0,2.5439,1.7346,12715850.0,11836300.0,86.49,59.41,0,,80.84,72.19,81.24,74.51,-5.83
1740,CR,213.87,251632.0,Industrials,Specialty Industrial Machinery,83.0,96.0,88.0,80.0,6.8359,6.4252,554095.0,578080.0,217.46,159.58,12350069760,,187.74,187.61,190.22,189.5,-1.65
1745,UTHR,549.9,338765.0,Healthcare,Drug Manufacturers - Specialty & Generic,83.0,19.0,31.0,57.0,12.1165,12.0165,545096.0,682580.0,609.35,272.12,23341459456,,562.87,500.52,557.21,522.86,-9.76
1764,VVX,76.03,1472972.0,Industrials,Aerospace & Defense,82.0,21.0,47.0,88.0,4.1546,3.9764,539587.0,581450.0,91.8,46.07,2380536064,,75.44,65.06,76.1,68.53,-17.18
1776,IWM,296.69,28157782.0,ETF,ETF,82.0,76.0,81.0,79.0,6.7557,6.0336,30251396.0,32650430.0,299.69,211.89,0,,284.0,259.22,286.24,266.45,-1.0
1789,VTWO,119.88,1761305.0,ETF,ETF,82.0,75.0,81.0,79.0,2.7129,2.4064,2510020.0,2641110.0,121.07,85.64,0,,114.77,104.79,115.65,107.7,-0.98
1794,GRID,188.15,765128.0,ETF,ETF,82.0,26.0,74.0,84.0,5.2575,3.9232,821550.0,866910.0,199.99,135.47,0,,190.47,167.1,191.44,173.42,-5.92
1799,LAMR,153.73,512333.0,Real Estate,REIT - Specialty,82.0,56.0,85.0,82.0,3.1843,3.1329,607041.0,634070.0,158.69,113.66,15599767552,,146.39,132.49,149.35,136.75,-3.13
1800,VCTR,83.47,513508.0,Financial Services,Asset Management,82.0,18.0,79.0,87.0,2.6506,2.6084,521353.0,496560.0,90.19,57.03,5219783680,,82.85,70.73,83.5,73.13,-7.45
1810,DFEM,39.99,1239958.0,ETF,ETF,82.0,30.0,77.0,84.0,1.2298,0.7976,904567.0,1185470.0,42.57,29.31,0,,39.83,35.44,40.0,36.68,-6.06
1817,BLCR,49.31,419257.0,ETF,ETF,82.0,33.0,80.0,78.0,1.002,0.8325,710325.0,763380.0,51.02,35.79,0,,48.83,43.56,49.22,44.92,-3.35
1829,ICLR,158.17,2406383.0,Healthcare,Diagnostics & Research,82.0,98.0,95.0,18.0,7.5929,7.0686,1142030.0,837000.0,211.0,66.57,12110654464,,127.8,149.18,131.13,138.65,-25.04
1831,TOL,161.03,1190023.0,Consumer Cyclical,Residential Construction,82.0,94.0,81.0,77.0,6.1621,5.4771,1133206.0,1390490.0,168.36,110.65,15051634688,,141.58,141.05,142.62,143.63,-4.35
1839,BLLN,107.74,1105507.0,Healthcare,Diagnostics & Research,82.0,98.0,94.0,78.0,7.27,7.0796,636541.0,790000.0,138.7,61.96,4955553280,,91.0,,93.84,88.24,-22.32
1840,ULS,92.62,808890.0,Industrials,Specialty Business Services,82.0,21.0,66.0,84.0,3.1289,3.0721,780322.0,1021250.0,107.54,61.64,18668777472,,95.97,82.99,96.45,85.16,-13.87
1847,IWN,218.59,614238.0,ETF,ETF,82.0,74.0,77.0,80.0,4.0621,3.5993,779004.0,677370.0,220.35,155.06,0,,210.9,192.2,212.27,198.85,-0.8
1849,MIDD,168.91,743980.0,Industrials,Specialty Industrial Machinery,82.0,93.0,87.0,74.0,6.0252,5.6473,625401.0,800100.0,173.42,110.82,7637180928,,151.49,143.17,154.96,150.17,-2.6
1878,XMMO,168.96,375962.0,ETF,ETF,81.0,67.0,76.0,82.0,4.555,3.9607,365127.0,425870.0,173.94,125.7,0,,164.76,146.66,166.08,151.77,-2.86
1879,QQQM,292.63,4386400.0,ETF,ETF,81.0,33.0,85.0,77.0,8.6329,6.9201,4163727.0,5119330.0,308.21,222.07,0,,288.79,260.01,292.18,264.78,-5.05
1880,QQQ,710.62,39714509.0,ETF,ETF,81.0,33.0,85.0,77.0,21.0971,16.91,47731706.0,57053700.0,748.65,539.38,0,,701.41,631.52,709.74,643.13,-5.08
1897,EWBC,130.69,1002313.0,Financial Services,Banks - Regional,81.0,80.0,85.0,72.0,3.2536,3.175,934324.0,1255000.0,136.0,92.67,17904041984,,124.18,113.13,125.22,117.04,-3.9
1900,KEX,137.13,450622.0,Industrials,Marine Shipping,81.0,24.0,42.0,85.0,3.3389,3.2646,641072.0,660860.0,157.69,79.52,7332615680,,144.07,120.27,143.34,131.08,-13.04
