Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
987,CHRW,184.75,1119941,Industrials,Integrated Freight & Logistics,85.0,77.0,59.0,64.0,5.8357,5.5914,1796470.0,1607720.0,203.34,95.04,,21777043456,NO,179.27,165.3,179.21,176.34,7218,0.0,1119941,NO,NO,2007-03-01,24014000.0,-9.14
990,TRGP,271.35,681043,Energy,Oil & Gas Midstream,85.0,72.0,45.0,91.0,7.6136,7.1107,1257372.0,1431350.0,280.0,144.14,,58243624960,NO,259.76,210.11,264.54,232.1,3912,0.0,681043,NO,NO,2022-10-11,49033200.0,-3.09
1001,RY,204.79,880725,Financial Services,Banks - Diversified,85.0,84.0,83.0,77.0,2.7229,2.6621,1608511.0,2231270.0,204.98,127.38,,284588933120,NO,188.52,166.9,192.66,176.29,7725,0.06,880725,NO,NO,2015-01-22,9830200.0,-0.09
1006,RPG,62.45,716815,ETF,ETF,85.0,75.0,87.0,86.0,2.0661,1.6025,657733.0,692580.0,63.72,43.41,,0,NO,58.03,50.46,59.24,52.34,5110,0.68,716815,NO,NO,2019-04-03,16660000.0,-1.99
1015,ANET,164.1,6013932,Technology,Computer Hardware,85.0,78.0,86.0,83.0,8.6343,7.2764,9413008.0,8243870.0,179.8,97.14,,206629699584,NO,159.95,142.83,157.88,143.66,3033,0.8,6013932,NO,NO,2018-08-27,178592000.0,-8.73
1017,COKE,192.28,412763,Consumer Defensive,Beverages - Non-Alcoholic,85.0,86.0,40.0,76.0,7.0164,6.8129,547567.0,530210.0,219.65,109.42,,12798983168,NO,183.72,165.32,182.69,178.86,13451,0.0,412763,NO,NO,2022-07-19,9896000.0,-12.46
1019,AIRR,131.58,414321,ETF,ETF,85.0,58.0,72.0,85.0,3.8697,3.4602,745603.0,827770.0,135.05,80.97,,0,NO,127.87,110.93,128.85,117.66,3094,0.52,414321,NO,NO,2025-08-12,2385200.0,-2.57
1024,IYW,246.21,479577,ETF,ETF,85.0,31.0,88.0,79.0,8.0764,6.8086,1128006.0,837110.0,261.01,170.25,,0,NO,237.05,206.37,241.87,210.97,6565,1.36,479577,NO,NO,2015-02-02,52116000.0,-5.67
1025,PII,71.08,502276,Consumer Cyclical,Recreational Vehicles,85.0,62.0,84.0,53.0,2.9089,2.7368,1261527.0,1027040.0,75.25,39.98,,4043468800,NO,66.58,63.84,68.97,64.52,9769,0.0,502276,NO,NO,2010-11-10,11163800.0,-5.54
1029,IGM,159.9,273003,ETF,ETF,85.0,29.0,88.0,80.0,5.3121,4.5179,700398.0,603020.0,171.48,110.25,,0,NO,154.41,134.19,157.3,137.43,6357,1.21,273003,NO,NO,2018-10-12,11570400.0,-6.75
1036,INCY,114.66,1404979,Healthcare,Biotechnology,85.0,93.0,82.0,69.0,4.5871,4.2229,1658709.0,2310170.0,115.56,66.83,,22907023360,NO,99.64,97.47,102.22,100.1,8216,0.0,1406517,NO,NO,2017-02-27,33193000.0,-0.78
1041,JETS,33.08,2081239,ETF,ETF,85.0,90.0,87.0,72.0,1.0582,0.8914,3881541.0,3199480.0,33.66,22.86,,0,NO,27.95,26.96,29.01,27.99,2807,0.0,2081239,NO,NO,2021-12-06,33592800.0,-1.72
1043,SNOW,251.65,7489757,Technology,Software - Application,85.0,77.0,94.0,67.0,14.0706,14.0162,8959495.0,7905340.0,284.99,118.3,,87221886976,NO,191.8,205.98,208.26,190.81,1452,0.8,7489757,NO,NO,2024-11-21,55121600.0,-11.7
1044,MRK,129.38,7309923,Healthcare,Drug Manufacturers - General,85.0,83.0,45.0,79.0,3.248,3.013,10330917.0,14137060.0,129.97,76.66,,319545901056,NO,116.12,106.56,118.78,115.6,16230,0.0,7309923,NO,NO,2004-09-30,151976244.0,-0.45
1045,MS,211.72,5406943,Financial Services,Capital Markets,85.0,73.0,86.0,73.0,6.4539,5.8539,6012646.0,7134140.0,230.47,135.26,,333942751232,NO,202.53,177.63,205.77,185.41,8394,0.0,5406943,NO,NO,2008-09-17,329786100.0,-8.14
1046,WSM,240.17,706798,Consumer Cyclical,Specialty Retail,85.0,93.0,87.0,84.0,8.5936,7.9679,1206217.0,1568660.0,244.65,161.63,,28279201792,NO,199.84,195.03,206.16,199.02,10829,0.0,706798,NO,NO,1996-01-09,42896000.0,-1.83
1077,NXPI,278.37,3664441,Technology,Semiconductors,84.0,4.0,90.0,81.0,17.3643,14.3436,3977900.0,4577320.0,339.95,183.0,,70280372224,NO,291.35,235.9,298.88,246.23,3997,0.0,3664441,NO,NO,2021-03-19,53102200.0,-18.11
1081,BNY,143.8,2220812,Financial Services,Banks - Diversified,84.0,66.0,80.0,79.0,3.6842,3.4892,3966969.0,5018120.0,148.5,89.64,,98701312000,NO,138.61,120.9,139.52,126.66,13401,0.0,2220812,NO,NO,2008-09-18,66396000.0,-3.16
1082,ODFL,219.69,1108650,Industrials,Trucking,84.0,38.0,65.0,89.0,9.335,8.4314,2043012.0,2160150.0,252.03,126.01,,45688553472,NO,218.19,178.57,219.07,197.12,8730,0.0,1109659,NO,NO,2019-12-06,46467600.0,-12.83
1083,BPOP,164.85,577470,Financial Services,Banks - Regional,84.0,86.0,81.0,86.0,3.4382,3.2096,518756.0,669560.0,169.14,108.74,,10639041536,NO,152.31,133.48,154.53,140.78,11665,0.0,578554,NO,NO,2010-04-14,21428080.0,-2.54
1085,W,95.63,2313060,Consumer Cyclical,Internet Retail,84.0,97.0,86.0,16.0,5.8211,5.2461,4074585.0,4085270.0,119.98,50.41,,12622824448,NO,73.29,86.83,75.39,84.63,2951,0.21,2313060,NO,NO,2023-02-23,27610900.0,-20.3
1087,VGT,116.5,4445412,ETF,ETF,84.0,26.0,87.0,79.0,3.83,3.2807,4993266.0,4925440.0,126.0,81.47,,0,NO,112.93,98.26,114.98,100.43,5638,1.24,4445412,NO,NO,2018-03-06,52516000.0,-7.54
1088,GFF,96.38,260825,Industrials,Building Products & Equipment,84.0,85.0,87.0,84.0,3.8242,3.5313,390430.0,497860.0,97.7,65.01,,4420625920,NO,89.18,80.42,89.84,83.78,13401,0.0,260825,NO,NO,2022-05-16,3996500.0,-1.35
1089,SWK,93.65,1712189,Industrials,Tools & Accessories,84.0,93.0,87.0,82.0,3.7054,3.3411,1954732.0,1984070.0,93.75,61.9,,14558413824,NO,79.82,76.2,82.51,79.45,11665,0.0,1712189,NO,NO,2009-11-03,17520500.0,-0.11
1094,GWW,1353.29,290135,Industrials,Industrial Distribution,84.0,84.0,83.0,86.0,32.7364,32.0821,292822.0,449680.0,1390.96,906.52,,63893045248,NO,1250.12,1087.47,1282.5,1154.14,13451,0.0,290135,NO,NO,2017-10-17,6078300.0,-2.71
1095,FESM,47.86,774009,ETF,ETF,84.0,75.0,83.0,81.0,0.9682,0.8929,655616.0,683130.0,48.05,31.72,,0,NO,44.76,39.88,45.51,41.45,652,0.19,774009,NO,NO,2025-03-07,5100800.0,-0.4
1096,ARGX,912.46,268391,Healthcare,Biotechnology,84.0,84.0,85.0,53.0,34.3919,30.7484,342493.0,443070.0,934.62,510.06,,57024159744,NO,830.49,815.25,846.96,810.83,2290,1.04,268391,NO,NO,2023-12-20,5438700.0,-2.37
1102,GL,179.25,875305,Financial Services,Insurance - Life,84.0,92.0,85.0,82.0,3.8414,3.6007,584596.0,801040.0,181.15,116.73,,13917822976,NO,158.4,144.08,162.36,148.89,11527,0.0,875305,NO,NO,2024-04-11,36577500.0,-1.05
1104,OC,156.05,4903716,Industrials,Building Products & Equipment,84.0,96.0,91.0,88.0,7.3311,6.9582,1138793.0,1172720.0,159.42,97.53,,12566445056,NO,122.71,121.03,126.19,120.85,4943,0.0,4903716,NO,NO,2019-09-20,15337800.0,-2.11
1105,MSM,116.67,478722,Industrials,Industrial Distribution,84.0,80.0,83.0,87.0,3.0486,2.7393,696040.0,783330.0,120.2,78.8,,6514189312,NO,108.72,93.74,111.31,97.2,7682,0.0,478722,NO,NO,1995-12-15,7272800.0,-2.94
1115,BROS,71.69,3389779,Consumer Cyclical,Restaurants,84.0,96.0,92.0,64.0,3.6266,3.5073,4116077.0,3790900.0,74.65,44.58,,12523054080,NO,58.08,56.3,60.65,57.45,1201,0.0,3389779,NO,NO,2024-08-08,25332900.0,-3.97
1120,NTRS,174.91,880777,Financial Services,Asset Management,84.0,73.0,83.0,82.0,4.1157,3.8943,1116627.0,1182870.0,178.7,118.99,,32366618624,NO,167.75,145.28,168.77,152.82,11665,0.43,880777,NO,NO,1998-01-29,16895600.0,-2.12
1121,FXL,212.23,166571,ETF,ETF,84.0,68.0,87.0,81.0,6.7773,5.703,132398.0,714440.0,224.2,151.62,,0,NO,200.19,176.29,204.35,180.69,4814,0.7,166571,NO,NO,2017-11-10,17140900.0,-5.34
1123,ASND,263.7,558886,Healthcare,Biotechnology,83.0,88.0,75.0,81.0,11.3133,11.249,770566.0,1246910.0,271.89,160.86,,17292425216,NO,232.29,219.23,235.5,227.09,2871,0.95,558886,NO,NO,2023-04-03,7860200.0,-3.01
1132,ICLR,172.99,1347111,Healthcare,Diagnostics & Research,83.0,96.0,94.0,15.0,7.9957,7.4714,1200916.0,1144590.0,211.0,66.57,,13251300352,NO,130.02,149.22,139.1,138.51,7073,0.0,1357753,NO,NO,2026-02-12,23558100.0,-18.01
1137,GE,373.71,2917283,Industrials,Aerospace & Defense,83.0,92.0,85.0,75.0,10.9157,10.1879,5876817.0,6020160.0,379.67,243.34,,390463258624,NO,314.29,308.03,325.54,314.61,16230,0.0,2917283,NO,NO,2009-03-04,157102606.0,-1.57
1141,PTCT,81.57,4260752,Healthcare,Biotechnology,83.0,91.0,78.0,44.0,3.3851,3.1987,1535609.0,3069480.0,87.5,43.17,,6766177280,NO,72.42,71.05,74.41,72.44,3275,0.0,4260752,NO,NO,2016-04-15,28675100.0,-6.78
1147,HWM,268.57,4985711,Industrials,Aerospace & Defense,83.0,71.0,68.0,83.0,10.3527,9.557,2738425.0,4512160.0,290.63,169.45,,107456872448,NO,258.72,226.35,261.69,241.04,2426,0.0,4985711,NO,NO,2019-01-22,55218793.0,-7.59
1155,JNJ,258.51,8437817,Healthcare,Drug Manufacturers - General,83.0,89.0,43.0,82.0,5.9203,5.2832,8079100.0,10435120.0,258.58,151.52,,622289682432,NO,231.14,217.75,235.01,230.96,16230,0.0,8437817,NO,NO,2023-08-21,151319500.0,-0.03
1161,CASY,780.24,732137,Consumer Cyclical,Specialty Retail,83.0,43.0,47.0,88.0,41.17,38.8714,663585.0,653490.0,927.85,490.0,,28872712192,NO,819.62,659.25,819.85,710.03,10755,0.0,732137,NO,NO,2010-04-09,15517800.0,-15.91
1167,FCFS,215.24,623031,Financial Services,Credit Services,83.0,20.0,55.0,87.0,9.7121,9.6007,415256.0,558490.0,235.97,119.21,,9435409408,NO,221.14,182.27,222.67,195.89,8826,0.0,623031,NO,NO,2019-09-20,6973400.0,-8.79
1175,TGT,133.92,3828283,Consumer Defensive,Discount Stores,83.0,74.0,53.0,89.0,4.4925,4.1282,5127687.0,5242750.0,142.82,83.44,,60825272320,NO,128.21,108.82,129.12,118.31,13451,0.0,3828283,NO,NO,1987-10-20,80400000.0,-6.23
1176,MTH,84.31,594221,Consumer Cyclical,Residential Construction,83.0,96.0,89.0,83.0,3.2079,2.9093,938924.0,1263990.0,85.38,58.03,,5631963648,NO,68.83,69.71,70.81,69.93,9552,0.0,594221,NO,NO,2007-04-26,10253000.0,-1.25
1181,EQIX,1085.17,426521,Real Estate,REIT - Specialty,83.0,62.0,55.0,90.0,27.3371,26.75,569948.0,726660.0,1128.68,720.62,,107024080896,NO,1079.76,903.83,1076.98,959.48,6507,0.0,446978,NO,NO,2010-10-06,30574200.0,-3.85
1187,WTS,358.93,343470,Industrials,Specialty Industrial Machinery,83.0,92.0,80.0,83.0,11.1679,10.6579,378246.0,816470.0,375.89,242.77,,11984992256,NO,313.1,295.57,320.81,306.42,10039,0.0,343470,NO,NO,2022-01-31,5752500.0,-4.51
1188,EBAY,110.8,1812241,Consumer Cyclical,Internet Retail,83.0,33.0,81.0,86.0,3.0636,2.9614,5346056.0,4009710.0,119.31,73.68,,49195200512,NO,108.69,93.99,109.78,96.99,6982,1.05,1828603,NO,NO,1998-11-10,577698739.0,-7.13
1197,REMX,86.38,588373,ETF,ETF,82.0,5.0,19.0,68.0,3.4671,2.6043,1035893.0,769620.0,111.55,40.24,,0,NO,98.01,84.46,95.85,90.38,3939,0.0,588373,NO,NO,2025-10-13,4389900.0,-22.56
1200,FCX,61.62,9240361,Basic Materials,Copper,82.0,14.0,48.0,76.0,3.0043,2.5314,15053443.0,15975230.0,72.28,35.15,,88582430720,NO,64.11,54.87,63.34,60.38,7794,0.0,9240361,YES,NO,2012-12-05,153828000.0,-14.75
1206,ULS,100.07,1096990,Industrials,Specialty Business Services,82.0,54.0,71.0,84.0,3.1504,3.1254,853485.0,1637940.0,107.54,61.64,,20170422272,NO,96.35,83.33,97.76,86.05,554,0.33,1096990,NO,NO,2024-04-12,14953800.0,-6.95
1218,MPC,259.22,2380452,Energy,Oil & Gas Refining & Marketing,82.0,70.0,32.0,92.0,8.5632,7.7625,2403856.0,2901890.0,272.46,158.0,,75675820032,NO,248.44,209.41,253.12,218.43,3774,1.0,2380452,NO,NO,2018-09-28,39153800.0,-4.86
1224,AAXJ,117.47,312254,ETF,ETF,82.0,32.0,80.0,84.0,3.5296,2.5668,753387.0,625580.0,124.89,81.9,,0,NO,115.02,100.99,116.1,104.98,4494,0.0,318406,NO,NO,2011-10-19,9487100.0,-5.94
1230,CIBR,88.5,1457905,ETF,ETF,82.0,78.0,90.0,79.0,2.4626,2.3969,1670309.0,1493070.0,94.39,60.07,,0,NO,79.32,73.09,82.69,72.58,2761,1.68,1457905,NO,NO,2025-08-12,8503900.0,-6.24
1239,BC,85.71,555163,Consumer Cyclical,Recreational Vehicles,82.0,67.0,74.0,66.0,3.1514,2.8464,712840.0,774100.0,90.25,54.73,,5568958976,NO,80.99,75.22,82.27,80.1,11212,0.0,555163,NO,NO,1983-08-12,20013600.0,-5.03
1273,CAH,236.22,1405969,Healthcare,Medical Distribution,81.0,93.0,59.0,68.0,6.3307,6.0386,2180275.0,2712640.0,240.93,137.75,,55324106752,NO,205.89,199.75,209.7,211.41,10809,0.0,1405969,NO,NO,2004-07-01,35567800.0,-1.95
1276,SCHA,35.67,2348712,ETF,ETF,81.0,75.0,80.0,80.0,0.7939,0.6761,2185506.0,2115110.0,35.8,24.95,,0,NO,33.53,30.2,34.04,31.33,4187,0.23,2348712,NO,NO,2024-02-13,32822600.0,-0.36
1280,GS,1020.21,1849257,Financial Services,Capital Markets,81.0,60.0,82.0,64.0,34.7586,30.98,2154927.0,2506640.0,1125.0,691.3,,300969525248,NO,993.29,886.09,1006.88,929.54,6830,0.0,1849257,NO,NO,2008-09-18,114590700.0,-9.31
1284,IVES,37.33,635314,ETF,ETF,81.0,18.0,86.0,71.0,1.1921,1.0897,615504.0,655770.0,41.93,26.37,,0,NO,36.31,32.85,36.96,33.02,268,1.44,635314,NO,NO,2025-11-20,2291700.0,-10.97
1288,EME,814.41,377812,Industrials,Engineering & Construction,81.0,19.0,51.0,85.0,34.7921,29.6079,388156.0,538650.0,951.96,516.91,,36267765760,NO,859.61,731.68,850.36,765.83,7919,0.22,377812,NO,NO,2003-10-03,19518800.0,-14.45
1307,VPL,114.92,383892,ETF,ETF,81.0,36.0,74.0,84.0,3.1475,2.2518,729212.0,416130.0,121.23,80.3,,0,NO,112.12,99.26,113.43,103.68,5359,0.0,383892,NO,NO,2026-02-17,23548100.0,-5.2
1316,SXT,118.56,654661,Basic Materials,Specialty Chemicals,81.0,63.0,87.0,81.0,4.5693,3.8571,460425.0,698480.0,129.35,82.6,,5046976000,NO,115.04,99.63,116.19,102.32,11665,0.0,654661,NO,NO,2023-09-15,8000700.0,-8.34
1318,SSO,66.35,5519316,ETF,ETF,81.0,19.0,86.0,64.0,2.0843,1.81,4051866.0,3283080.0,70.13,48.42,,0,NO,65.68,59.12,66.37,60.37,5036,1.8,5519316,NO,NO,2008-11-20,2931585600.0,-5.39
1321,SPG,227.56,1163391,Real Estate,REIT - Retail,81.0,86.0,81.0,79.0,4.6196,4.2911,1816140.0,3443950.0,228.58,158.0,,86468157440,NO,207.52,191.79,210.9,197.94,8189,0.0,1163391,NO,NO,2009-05-07,29396654.0,-0.45
1326,TPC,81.88,442968,Industrials,Engineering & Construction,81.0,89.0,43.0,76.0,3.7914,3.4886,542788.0,708380.0,100.0,43.52,,4322564096,NO,80.17,73.4,78.51,76.92,13401,0.0,442968,NO,NO,2020-02-28,6683700.0,-18.12
1332,SCCO,168.45,1231778,Basic Materials,Copper,81.0,6.0,38.0,72.0,9.0339,7.6975,1421840.0,1544250.0,221.67,85.61,,140542640128,NO,181.53,161.36,179.61,176.43,7669,0.0,1231778,NO,NO,2005-06-10,45206179.0,-24.01
1344,VCTR,82.49,425634,Financial Services,Asset Management,81.0,22.0,81.0,85.0,2.758,2.6723,519822.0,587890.0,90.19,57.03,,5158190592,NO,83.26,70.86,84.44,73.8,2107,0.0,425634,NO,NO,2025-07-17,8797500.0,-8.54
1346,MAR,374.88,1418839,Consumer Cyclical,Lodging,80.0,23.0,69.0,76.0,10.2773,10.1473,1489532.0,1797600.0,410.98,253.76,,98851594240,NO,373.02,322.71,374.95,345.31,7111,0.0,1419921,NO,NO,2020-03-18,25881800.0,-8.78
1347,IEX,225.96,504388,Industrials,Specialty Industrial Machinery,80.0,82.0,74.0,83.0,5.7614,5.4521,713420.0,823210.0,230.18,157.25,,16724442112,NO,214.32,190.63,217.11,202.01,9336,0.0,504388,NO,NO,2019-08-08,17655100.0,-1.83
1355,EEMA,115.49,37410,ETF,ETF,80.0,26.0,78.0,81.0,3.1629,2.2721,206835.0,478000.0,122.73,81.96,,0,NO,113.94,100.9,114.75,104.54,3616,0.46,37410,NO,NO,2025-06-10,4652900.0,-5.9
1359,TOL,164.88,521600,Consumer Cyclical,Residential Construction,80.0,94.0,80.0,76.0,6.4552,5.8002,1130756.0,1466670.0,168.36,113.25,,15411499008,NO,142.58,141.25,144.65,144.57,10071,0.0,521600,NO,NO,2009-11-11,24530600.0,-2.07
1368,FMX,131.2,476666,Consumer Defensive,Beverages - Brewers,80.0,84.0,76.0,84.0,3.3843,3.3207,501772.0,566790.0,131.6,83.08,,44697407488,NO,121.53,107.32,124.16,113.44,7077,0.0,476666,NO,NO,2009-10-02,12850500.0,-0.3
1378,EEM,67.43,18561655,ETF,ETF,80.0,28.0,76.0,81.0,1.9404,1.4361,30881737.0,33092480.0,71.57,47.9,,0,NO,66.47,58.95,66.95,61.24,5839,0.0,18561655,YES,NO,2008-11-21,248682100.0,-5.78
1380,NBIX,170.0,1346118,Healthcare,Drug Manufacturers - Specialty & Generic,80.0,84.0,85.0,72.0,4.9507,4.8129,1227320.0,1317240.0,171.43,122.14,,17093496832,NO,151.83,142.0,157.79,142.12,7572,0.18,1346118,NO,NO,2006-05-16,46749600.0,-0.83
1390,WELL,227.73,2574974,Real Estate,REIT - Healthcare Facilities,80.0,84.0,64.0,79.0,5.6718,5.4846,3374596.0,4236540.0,228.53,148.97,,160757891072,NO,212.29,196.35,214.96,203.39,11663,0.0,2574974,NO,NO,2011-03-02,24268600.0,-0.35
1393,MIDD,173.02,669501,Industrials,Specialty Industrial Machinery,80.0,89.0,86.0,70.0,5.7493,5.3557,651391.0,936520.0,176.44,110.82,,7823012352,NO,152.84,143.52,158.23,151.78,9795,0.0,669501,NO,NO,1997-10-30,8797200.0,-1.94
1397,LAMR,156.38,518065,Real Estate,REIT - Specialty,80.0,68.0,81.0,81.0,3.1636,3.1121,645879.0,875070.0,158.69,113.66,,15868677120,NO,147.25,132.78,151.73,137.59,7523,0.1,518065,NO,NO,2007-10-05,10761600.0,-1.46
1404,PFGC,112.65,1436324,Consumer Defensive,Food Distribution,80.0,92.0,86.0,81.0,2.8649,2.8442,1731588.0,1530040.0,112.72,80.82,,17696172032,NO,96.58,95.09,99.75,94.13,2701,0.0,1436953,NO,NO,2021-09-02,24592100.0,-0.06
1405,UTHR,544.92,412281,Healthcare,Drug Manufacturers - Specialty & Generic,80.0,22.0,36.0,49.0,12.835,12.735,546938.0,715370.0,609.35,272.12,,23130073088,NO,561.46,501.95,554.92,524.69,6799,0.0,412281,NO,NO,2007-11-01,29067800.0,-10.57
1410,MDB,338.18,2190483,Technology,Software - Infrastructure,80.0,73.0,90.0,5.0,21.3794,20.0911,2065122.0,1713810.0,444.72,198.47,,27200468992,NO,311.52,332.23,321.52,329.59,2183,2.37,2190483,NO,NO,2025-08-27,20747000.0,-23.96
1413,NDSN,302.16,308025,Industrials,Specialty Industrial Machinery,80.0,76.0,64.0,82.0,7.8468,6.7961,395280.0,518060.0,307.74,207.08,,16835735552,NO,285.86,261.37,288.93,275.57,11664,0.0,309460,NO,NO,2022-02-14,12875500.0,-1.81
1414,UMBF,141.98,1069945,Financial Services,Banks - Regional,80.0,83.0,84.0,77.0,4.3993,4.3014,706172.0,888050.0,145.69,103.07,,10787459072,NO,130.46,120.5,133.3,124.27,11665,0.0,1069945,NO,NO,2016-12-06,6362900.0,-2.55
1420,AVEM,95.1,993472,ETF,ETF,80.0,27.0,74.0,81.0,2.7667,2.0599,1965141.0,1334830.0,100.83,68.03,,0,NO,93.76,83.17,94.42,86.46,1702,0.01,993472,NO,NO,2025-05-12,12045200.0,-5.68
