Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
1078,XLK,184.19,14610560.0,ETF,ETF,89.0,74.0,91.0,87.0,7.015,5.4621,13094040.0,15885570.0,198.73,122.53,0,,173.95,149.88,178.6,154.17,-7.32
1088,SPHB,150.46,311547.0,ETF,ETF,89.0,86.0,88.0,87.0,5.4357,4.1164,394320.0,432070.0,157.57,94.21,0,,140.94,122.53,143.93,128.31,-4.51
1089,H,198.05,448356.0,Consumer Cyclical,Lodging,89.0,92.0,91.0,82.0,6.4961,6.2339,850943.0,1060850.0,206.86,133.51,18648707072,,176.71,159.63,181.24,166.27,-4.26
1105,SPXL,257.97,1896974.0,ETF,ETF,89.0,19.0,91.0,81.0,12.8836,10.8814,2585030.0,2548760.0,289.0,161.99,0,,259.37,225.48,263.99,231.77,-10.74
1108,VLO,243.68,3262788.0,Energy,Oil & Gas Refining & Marketing,89.0,63.0,44.0,93.0,9.5025,8.5904,3185703.0,3288780.0,265.61,130.78,72356577280,,245.71,201.8,246.08,216.56,-8.26
1110,BNY,147.29,3257016.0,Financial Services,Banks - Diversified,88.0,83.0,88.0,86.0,3.4579,3.3207,3712627.0,3575980.0,148.5,89.45,101096767488,,137.61,120.1,138.92,125.79,-0.81
1112,UPRO,135.38,2576945.0,ETF,ETF,88.0,20.0,91.0,81.0,6.73,5.6986,3279796.0,3027680.0,151.41,85.6,0,,135.94,118.39,138.36,121.57,-10.59
1118,UDOW,67.88,1049985.0,ETF,ETF,88.0,86.0,91.0,78.0,2.7754,2.3675,3457454.0,2311990.0,70.5,43.51,0,,62.53,57.96,63.8,59.92,-3.72
1119,ARKG,36.01,4800192.0,ETF,ETF,88.0,95.0,91.0,84.0,1.8039,1.6429,2752750.0,3595990.0,37.71,22.73,0,,31.59,29.78,32.35,30.16,-4.51
1125,ROST,229.05,3525565.0,Consumer Cyclical,Apparel Retail,88.0,82.0,59.0,85.0,6.0921,5.77,2823762.0,2878360.0,242.81,124.49,73474908160,,226.47,191.9,229.27,208.8,-5.67
1130,NTRS,176.26,785102.0,Financial Services,Asset Management,88.0,82.0,89.0,86.0,4.1143,3.9379,1108475.0,1287360.0,177.78,117.77,32616429568,,166.23,144.34,167.92,151.51,-0.85
1135,RS,398.63,197263.0,Basic Materials,Steel,88.0,89.0,92.0,89.0,11.9639,11.9068,326032.0,428320.0,419.83,260.31,20349472768,,370.81,316.41,379.91,334.25,-5.05
1138,HWM,275.13,2997191.0,Industrials,Aerospace & Defense,88.0,83.0,79.0,90.0,9.7721,9.1521,2388198.0,2742860.0,290.63,169.45,110081572864,,257.3,224.52,259.7,238.66,-5.33
1139,MTUM,329.76,1662405.0,ETF,ETF,88.0,88.0,91.0,89.0,12.2693,8.7629,1185950.0,1522710.0,345.59,229.42,0,,301.12,263.94,308.46,271.04,-4.58
1149,XPO,199.22,1085333.0,Industrials,Trucking,88.0,28.0,58.0,91.0,10.5546,10.0154,1508301.0,1786060.0,232.05,116.68,23390416896,,213.33,170.58,211.08,187.09,-14.15
1154,ETSY,74.89,2324769.0,Consumer Cyclical,Internet Retail,88.0,96.0,93.0,90.0,2.6682,2.58,3080564.0,2995300.0,76.52,44.0,7106778624,,64.75,59.78,66.39,58.69,-2.13
1155,FFIV,389.53,576621.0,Technology,Software - Infrastructure,88.0,66.0,91.0,93.0,12.925,12.7543,710196.0,597060.0,411.52,223.76,21976989696,,358.72,300.13,368.46,306.35,-5.34
1159,MSM,116.26,477885.0,Industrials,Industrial Distribution,88.0,89.0,91.0,89.0,2.9936,2.7864,684838.0,779090.0,119.13,78.8,6491297280,,106.91,93.23,109.23,96.01,-2.41
1163,FCX,64.4,16649091.0,Basic Materials,Copper,88.0,75.0,80.0,89.0,3.45,2.9129,14817327.0,14374500.0,72.28,35.15,92578856960,,64.61,54.53,63.48,59.89,-10.9
1169,SPMO,154.34,2819207.0,ETF,ETF,88.0,85.0,91.0,88.0,5.4661,3.911,2024206.0,2404670.0,162.3,107.24,0,,142.46,124.99,145.98,128.02,-4.9
1179,AIQ,63.35,12362288.0,ETF,ETF,88.0,64.0,90.0,86.0,2.7633,2.0804,2183251.0,3056730.0,70.26,42.49,0,,60.81,52.8,62.21,54.26,-9.83
1180,BPOP,165.06,569919.0,Financial Services,Banks - Regional,88.0,90.0,87.0,88.0,3.4021,3.0557,497596.0,615650.0,165.29,107.41,10652594176,,150.65,132.67,152.68,139.14,-0.14
1184,RY,202.93,960797.0,Financial Services,Banks - Diversified,88.0,86.0,87.0,82.0,2.7811,2.6761,1565895.0,1900240.0,203.29,127.38,282004160512,,186.26,165.72,189.73,174.88,-0.18
1188,VIST,66.7,687186.0,Energy,Oil & Gas E&P,88.0,9.0,21.0,91.0,2.86,2.6336,1276380.0,930100.0,81.44,31.63,7433207808,,71.27,55.72,71.14,62.2,-18.1
1191,COPX,79.48,4002027.0,ETF,ETF,88.0,20.0,60.0,75.0,4.0304,2.9332,3930538.0,3644310.0,99.99,41.94,0,,84.48,74.55,83.35,80.66,-20.51
1198,AIRR,129.52,834008.0,ETF,ETF,88.0,77.0,80.0,87.0,3.8708,3.5915,743725.0,791200.0,133.5,79.24,0,,127.1,110.14,128.08,116.57,-2.98
1204,OKTA,118.16,2719991.0,Technology,Software - Infrastructure,88.0,98.0,94.0,87.0,6.3505,6.1659,4113940.0,3652180.0,142.35,62.66,20718936064,,93.5,87.49,100.49,88.27,-16.99
1206,EME,838.61,481513.0,Industrials,Engineering & Construction,88.0,34.0,72.0,90.0,31.795,28.6843,369100.0,428480.0,951.96,493.47,37345456128,,857.61,727.59,859.96,760.83,-11.91
1209,GKOS,134.65,427586.0,Healthcare,Medical Devices,88.0,23.0,88.0,80.0,5.7674,5.4934,945938.0,928190.0,148.11,73.16,7908520960,,126.51,108.21,127.99,117.95,-9.09
1219,ANET,162.2,7587344.0,Technology,Computer Hardware,87.0,88.0,82.0,87.0,9.2469,7.3764,9292045.0,7380440.0,179.8,92.7,204237275136,,159.4,142.46,159.62,142.63,-9.79
1240,ODFL,217.58,1428851.0,Industrials,Trucking,87.0,80.0,78.0,90.0,10.0457,8.8121,2054835.0,2244830.0,252.03,126.01,45249740800,,217.38,177.16,218.98,194.93,-13.67
1241,APH,158.7,7635309.0,Technology,Electronic Components,87.0,97.0,84.0,83.0,6.5893,5.5975,9757029.0,10368420.0,168.75,94.88,195238215680,,143.59,137.05,144.11,140.93,-5.96
1242,GOLF,108.06,308041.0,Consumer Cyclical,Leisure,87.0,96.0,79.0,88.0,3.4279,3.2451,326529.0,401340.0,108.66,71.56,6327350784,,93.67,88.55,95.19,93.52,-0.55
1247,AGIX,45.36,338394.0,ETF,ETF,87.0,66.0,90.0,85.0,1.8074,1.5444,425770.0,570890.0,49.67,30.68,0,,43.22,37.75,44.33,38.28,-8.68
1257,TGT,134.11,3905096.0,Consumer Defensive,Discount Stores,87.0,84.0,79.0,89.0,3.8943,3.635,5107414.0,4567230.0,137.87,83.44,60911570944,,126.79,107.88,128.03,116.71,-2.73
1260,AAPU,36.42,894106.0,ETF,ETF,87.0,13.0,90.0,60.0,2.0154,1.9882,2234059.0,2064630.0,42.86,20.71,0,,36.15,33.15,37.34,33.09,-15.03
1263,VSEC,213.68,318135.0,Industrials,Aerospace & Defense,87.0,96.0,84.0,86.0,10.8529,10.3179,511109.0,495400.0,232.61,123.69,5995252224,,187.94,185.72,187.91,194.49,-8.14
1273,FTEC,277.03,483976.0,ETF,ETF,87.0,65.0,89.0,85.0,9.5586,7.6371,403704.0,432220.0,300.79,190.44,0,,266.13,233.1,272.11,238.22,-7.9
1285,IYW,243.37,436599.0,ETF,ETF,87.0,65.0,90.0,84.0,8.4307,6.705,1226138.0,900860.0,261.01,167.31,0,,233.84,205.21,239.33,209.65,-6.76
1289,TPC,81.0,321311.0,Industrials,Engineering & Construction,87.0,87.0,70.0,81.0,3.3136,3.0707,512309.0,491950.0,100.0,43.18,4276107520,,80.48,73.01,79.15,76.5,-19.0
1291,VGT,116.07,5461853.0,ETF,ETF,87.0,65.0,89.0,85.0,4.0363,3.2498,4981175.0,5266010.0,126.0,80.14,0,,111.47,97.73,113.97,99.82,-7.88
1297,IGM,158.29,747291.0,ETF,ETF,87.0,67.0,89.0,84.0,5.685,4.4643,734474.0,698290.0,171.48,108.29,0,,152.48,133.45,155.82,136.6,-7.69
1300,PTCT,82.13,2206816.0,Healthcare,Biotechnology,87.0,94.0,86.0,67.0,3.1605,2.923,1407027.0,2580150.0,87.5,43.17,6812628992,,71.5,70.53,72.84,72.22,-6.14
1311,MAR,386.83,1854387.0,Consumer Cyclical,Lodging,86.0,79.0,81.0,85.0,10.01,9.52,1459579.0,1655910.0,410.98,253.76,102002663424,,371.78,320.44,375.13,342.88,-5.88
1332,RHP,124.23,307815.0,Real Estate,REIT - Hotel & Motel,86.0,90.0,91.0,86.0,2.8604,2.6682,578150.0,545120.0,126.58,83.82,7840065024,,111.13,98.64,114.21,102.3,-1.86
1337,TAN,58.56,1297690.0,ETF,ETF,86.0,11.0,56.0,82.0,2.8871,2.6043,1492480.0,1872720.0,75.6,31.93,0,,61.83,53.53,63.06,56.76,-22.54
1365,RPG,60.78,512442.0,ETF,ETF,86.0,82.0,88.0,87.0,2.0893,1.5786,653641.0,968160.0,63.72,43.41,0,,57.27,50.17,58.34,51.79,-4.61
1367,PICK,59.75,557492.0,ETF,ETF,86.0,17.0,67.0,82.0,2.0593,1.5736,673637.0,1065470.0,69.02,36.21,0,,63.54,54.64,63.01,58.61,-13.43
1371,FESM,46.84,745413.0,ETF,ETF,86.0,82.0,86.0,83.0,1.0421,0.9204,639935.0,717590.0,47.42,31.25,0,,44.25,39.64,44.94,41.1,-1.22
1378,GL,175.58,482427.0,Financial Services,Insurance - Life,86.0,91.0,88.0,85.0,3.7236,3.4271,558525.0,704270.0,176.14,116.73,13632867328,,156.08,143.33,159.32,147.17,-0.32
1383,EQIX,1115.93,694449.0,Real Estate,REIT - Specialty,86.0,76.0,77.0,92.0,26.8629,26.0479,547983.0,609820.0,1128.68,710.52,110057758720,,1077.34,897.53,1081.81,948.85,-1.13
1387,YANG,36.32,633362.0,ETF,ETF,86.0,97.0,80.0,91.0,1.5093,1.0586,1061430.0,870690.0,36.64,19.94,0,,28.77,25.51,30.2,27.18,-0.87
1393,CHRW,178.84,1766176.0,Industrials,Integrated Freight & Logistics,86.0,56.0,58.0,62.0,6.3821,6.0243,1752624.0,1240100.0,203.34,92.36,21080414208,,178.5,164.22,178.99,175.4,-12.05
1398,FSLR,249.24,1710864.0,Technology,Solar,86.0,50.0,90.0,22.0,17.7775,16.8325,2503725.0,2344680.0,320.95,142.84,26781675520,,238.92,233.85,247.67,233.04,-22.34
1416,FLS,79.98,2064554.0,Industrials,Specialty Industrial Machinery,85.0,94.0,59.0,75.0,2.9571,2.6654,2322000.0,1794080.0,92.41,46.63,10222006272,,75.82,71.46,74.94,76.75,-13.45
1422,ROK,456.36,493908.0,Industrials,Specialty Industrial Machinery,85.0,76.0,88.0,77.0,14.2207,11.7464,740251.0,680640.0,479.59,305.44,50780979200,,438.54,394.54,445.08,411.66,-4.84
1426,CRUS,157.78,612704.0,Technology,Semiconductors,85.0,18.0,77.0,88.0,7.6821,6.7986,633080.0,543450.0,180.42,92.02,7960430080,,166.6,138.27,166.25,145.41,-12.55
1429,UAL,121.55,5391608.0,Industrials,Airlines,85.0,96.0,89.0,61.0,5.215,4.65,6806583.0,6069720.0,124.79,76.17,39451451392,,101.84,102.4,105.38,104.65,-2.6
1441,PII,68.68,439808.0,Consumer Cyclical,Recreational Vehicles,85.0,76.0,86.0,30.0,2.8961,2.7982,1250679.0,847080.0,75.25,38.66,3906941952,,65.12,63.59,67.48,64.27,-8.73
1446,MPC,248.52,1038143.0,Energy,Oil & Gas Refining & Marketing,85.0,48.0,57.0,92.0,8.615,7.9086,2376580.0,2629730.0,272.46,158.0,72552095744,,246.14,207.97,249.06,215.95,-8.79
1456,AAXJ,116.72,732525.0,ETF,ETF,85.0,70.0,81.0,87.0,4.0221,2.5443,853153.0,608140.0,124.89,81.43,0,,114.03,100.4,115.25,104.17,-6.54
1459,SXT,118.74,315033.0,Basic Materials,Specialty Chemicals,85.0,81.0,93.0,83.0,4.3821,3.6743,433593.0,561700.0,129.35,82.6,5054638080,,112.91,99.44,116.5,101.4,-8.2
1464,SN,134.9,1227924.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",85.0,95.0,89.0,79.0,6.3283,5.8449,2032267.0,1970890.0,141.81,83.12,19091099648,,118.67,110.79,121.1,117.2,-4.87
1467,NOVT,151.34,371961.0,Technology,Scientific & Technical Instruments,85.0,28.0,89.0,84.0,8.5114,7.9871,450083.0,573560.0,171.85,98.27,5389717504,,146.75,127.34,149.58,134.54,-11.93
1468,LLY,1107.08,3300189.0,Healthcare,Drug Manufacturers - General,85.0,84.0,84.0,53.0,36.4407,33.4557,3179804.0,3152610.0,1182.73,623.78,987228995584,,1017.38,969.73,1044.07,1021.12,-6.4
1486,TPR,150.53,2703915.0,Consumer Cyclical,Luxury Goods,85.0,87.0,49.0,81.0,5.5621,5.2014,2302988.0,2995840.0,161.97,84.12,30413791232,,142.52,130.43,141.69,139.87,-7.06
1491,OIH,384.52,474045.0,ETF,ETF,85.0,8.0,17.0,89.0,13.2045,12.2955,413791.0,435500.0,459.28,226.59,0,,425.44,345.15,421.84,377.05,-16.28
1504,COKE,183.01,488789.0,Consumer Defensive,Beverages - Non-Alcoholic,85.0,77.0,19.0,67.0,6.9957,6.815,543612.0,487750.0,219.65,107.21,12181931008,,184.26,164.07,182.52,177.88,-16.68
1512,HCC,86.11,581002.0,Basic Materials,Coking Coal,85.0,61.0,26.0,41.0,4.7937,4.3744,863343.0,659770.0,110.39,40.8,4546777088,,91.11,83.04,89.71,89.21,-21.99
1514,TEX,67.94,2162324.0,Industrials,Farm & Heavy Construction Machinery,84.0,95.0,75.0,86.0,3.1157,2.8379,1192074.0,1292450.0,71.5,41.7,7759874560,,61.72,57.32,62.31,60.39,-4.98
1525,RL,407.01,364464.0,Consumer Cyclical,Apparel Manufacturing,84.0,88.0,83.0,67.0,13.25,11.8929,683985.0,807880.0,421.6,266.2,24223748096,,369.88,350.7,375.09,364.25,-3.46
1535,UTHR,544.33,423221.0,Healthcare,Drug Manufacturers - Specialty & Generic,84.0,21.0,49.0,60.0,12.195,12.02,536903.0,618720.0,609.35,272.12,23105030144,,564.12,499.03,557.31,522.89,-10.67
1539,SPXC,236.07,594788.0,Industrials,Building Products & Equipment,84.0,93.0,84.0,71.0,11.9071,10.8793,597796.0,708310.0,247.73,157.69,11818807296,,218.61,209.47,219.61,214.75,-4.71
1544,EBAY,108.97,3484109.0,Consumer Cyclical,Internet Retail,84.0,15.0,84.0,87.0,2.8793,2.8157,5457845.0,3937060.0,119.31,72.84,48382681088,,107.98,93.66,108.6,96.09,-8.67
1548,EEM,67.17,38505749.0,ETF,ETF,84.0,67.0,80.0,85.0,2.2046,1.4211,31597083.0,37049210.0,71.57,47.41,0,,66.03,58.63,66.58,60.82,-6.15
1563,IEZ,27.68,381816.0,ETF,ETF,84.0,8.0,18.0,89.0,0.8593,0.7893,536524.0,566150.0,32.87,16.73,0,,30.53,24.99,30.29,27.23,-15.79
1573,FMX,127.11,521018.0,Consumer Defensive,Beverages - Brewers,84.0,80.0,86.0,84.0,3.0629,3.0,484258.0,584140.0,130.55,83.08,43304022016,,120.69,106.51,122.24,112.36,-2.64
1574,GE,356.47,3101764.0,Industrials,Aerospace & Defense,84.0,95.0,85.0,79.0,10.9687,10.1708,5754143.0,4926490.0,364.7,243.34,372450426880,,309.54,306.2,315.38,311.2,-2.26
1577,CAH,228.91,2110342.0,Healthcare,Medical Distribution,84.0,93.0,67.0,75.0,6.1014,5.675,2124716.0,2833420.0,233.6,137.75,53612064768,,204.14,198.04,205.17,209.87,-2.01
1581,NSIT,110.53,431052.0,Technology,Electronics & Computer Distribution,84.0,95.0,95.0,91.0,5.7429,5.6464,522251.0,424280.0,148.58,63.62,3338438912,,91.7,91.11,96.39,85.78,-25.61
1589,WAB,270.26,747713.0,Industrials,Railroads,84.0,83.0,70.0,85.0,6.935,6.3574,972530.0,846010.0,278.98,184.26,45857001472,,264.06,231.93,264.89,247.28,-3.13
1601,RYTM,106.19,1225481.0,Healthcare,Biotechnology,84.0,95.0,87.0,22.0,4.8709,4.7364,790367.0,1069520.0,122.2,60.8,7283952128,,89.1,97.77,90.61,95.24,-13.1
1604,VPL,113.66,553977.0,ETF,ETF,84.0,63.0,77.0,84.0,3.44,2.1964,831824.0,534860.0,121.23,80.17,0,,111.35,98.71,112.31,102.86,-6.24
1605,AVEM,94.7,1394805.0,ETF,ETF,84.0,67.0,79.0,85.0,3.1188,2.0727,1983041.0,1551960.0,100.83,67.14,0,,93.18,82.73,93.92,85.88,-6.08
1616,SCHA,34.85,1985465.0,ETF,ETF,83.0,81.0,83.0,82.0,0.8221,0.6871,2206988.0,2045540.0,35.59,24.84,0,,33.21,30.04,33.63,31.09,-2.08
1617,WFRD,89.39,1246946.0,Energy,Oil & Gas Equipment & Services,83.0,5.0,19.0,77.0,4.3109,4.1173,1205922.0,1273200.0,113.15,46.2,6429405184,,103.72,87.14,102.11,94.96,-21.0
1621,LEA,136.68,756741.0,Consumer Cyclical,Auto Parts,83.0,34.0,76.0,77.0,4.2107,4.075,612030.0,770090.0,150.33,91.67,6846998016,,135.46,119.83,137.92,127.23,-9.08
1636,IWO,387.68,406832.0,ETF,ETF,83.0,82.0,85.0,81.0,10.7575,9.2804,418567.0,423980.0,395.32,279.95,0,,367.99,337.41,372.84,345.36,-1.93
1644,JETS,31.18,2090085.0,ETF,ETF,83.0,94.0,87.0,65.0,0.9468,0.7896,3948272.0,3487660.0,31.39,22.18,0,,27.44,26.82,28.09,27.73,-0.67
1646,ESGE,53.61,664476.0,ETF,ETF,83.0,68.0,79.0,84.0,1.7053,1.1131,1173324.0,1659320.0,57.11,38.51,0,,52.84,47.22,53.26,48.83,-6.13
1651,BIIB,197.19,992996.0,Healthcare,Drug Manufacturers - General,83.0,78.0,58.0,77.0,6.2514,6.1157,1182219.0,1132820.0,205.97,121.05,29112563712,,191.42,175.28,193.68,185.54,-4.26
1655,IEX,221.17,456959.0,Industrials,Specialty Industrial Machinery,83.0,86.0,80.0,84.0,5.3543,5.0671,729275.0,795980.0,228.26,157.25,16369909760,,212.46,189.37,214.38,200.2,-3.11
1663,MRK,119.6,9789499.0,Healthcare,Drug Manufacturers - General,83.0,74.0,46.0,80.0,3.3471,2.9564,9985670.0,13295380.0,125.14,76.66,295391002624,,115.51,105.72,116.13,114.31,-4.43
1671,KEX,138.23,360193.0,Industrials,Marine Shipping,83.0,18.0,53.0,84.0,3.3329,3.2793,649851.0,650070.0,157.69,79.52,7391434240,,144.24,119.78,143.3,131.07,-12.34
1682,GRID,188.72,778576.0,ETF,ETF,83.0,34.0,76.0,84.0,5.2114,3.895,817661.0,849460.0,199.99,135.05,0,,190.12,166.64,191.29,173.36,-5.64
1683,SSO,65.28,2786666.0,ETF,ETF,83.0,26.0,86.0,75.0,2.1307,1.8071,4150022.0,4524460.0,70.13,46.76,0,,65.19,58.88,66.04,60.14,-6.92
1686,WSM,226.14,674758.0,Consumer Cyclical,Specialty Retail,83.0,95.0,86.0,80.0,7.6575,7.3025,1200903.0,1433640.0,234.42,155.9,26627217408,,196.17,194.31,199.89,196.56,-3.53
1693,DFAE,39.53,1154302.0,ETF,ETF,83.0,65.0,77.0,84.0,1.254,0.8011,1250529.0,1220410.0,42.16,28.39,0,,39.11,34.78,39.38,36.09,-6.24
1702,ICVT,121.85,901643.0,ETF,ETF,83.0,75.0,81.0,84.0,2.9991,2.5097,881259.0,1077810.0,126.56,88.66,0,,116.9,105.48,118.23,108.1,-3.72
1706,EWBC,130.89,810503.0,Financial Services,Banks - Regional,83.0,84.0,87.0,73.0,3.4577,3.3477,937388.0,1235740.0,136.0,92.67,17931440128,,123.66,112.91,125.28,117.06,-3.76
1711,BLCR,49.4,782887.0,ETF,ETF,83.0,39.0,80.0,80.0,0.9666,0.7886,713245.0,748680.0,51.02,35.79,0,,48.65,43.46,49.2,44.92,-3.18
1717,IEMG,81.32,9516078.0,ETF,ETF,82.0,62.0,77.0,84.0,2.5661,1.6793,12831079.0,11755990.0,86.49,58.93,0,,80.6,72.0,81.15,74.48,-5.98
1719,IWM,295.32,26360368.0,ETF,ETF,82.0,79.0,82.0,80.0,6.85,6.0129,30549670.0,32706390.0,299.49,211.89,0,,282.76,258.62,285.88,266.33,-1.39
1726,UMBF,139.48,715114.0,Financial Services,Banks - Regional,82.0,84.0,87.0,77.0,4.2689,4.0675,658769.0,692920.0,139.89,102.39,10597512192,,128.66,120.12,130.78,123.19,-0.29
1729,ELV,395.1,607341.0,Healthcare,Healthcare Plans,82.0,65.0,92.0,75.0,10.9793,10.3171,1704987.0,1795280.0,426.98,273.71,85800861696,,377.83,341.99,387.93,350.72,-7.47
1730,IVES,36.65,441530.0,ETF,ETF,82.0,34.0,86.0,78.0,1.2973,1.1301,599208.0,754460.0,41.93,26.37,0,,35.92,32.71,36.61,32.89,-12.59
1743,VTWO,119.33,2326209.0,ETF,ETF,82.0,79.0,82.0,79.0,2.7486,2.3957,2598740.0,2616000.0,121.0,85.64,0,,114.27,104.55,115.51,107.65,-1.38
1744,XMMO,169.61,456902.0,ETF,ETF,82.0,77.0,79.0,83.0,4.5568,4.0011,367801.0,417720.0,173.94,125.7,0,,164.26,146.3,165.93,151.72,-2.49
1759,CBT,87.49,333735.0,Basic Materials,Specialty Chemicals,82.0,91.0,88.0,87.0,2.7647,2.634,440598.0,657240.0,93.15,58.33,4516357632,,81.66,73.51,83.96,75.69,-6.08
1761,IYZ,42.0,824784.0,ETF,ETF,82.0,18.0,52.0,86.0,1.0407,0.9736,1555483.0,1817650.0,46.07,28.73,0,,42.77,36.9,42.81,39.01,-8.83
1766,ORA,123.3,786803.0,Utilities,Utilities - Renewable,82.0,14.0,73.0,70.0,4.8893,4.3464,892369.0,918340.0,146.39,82.33,7577223680,,126.24,114.25,127.99,118.83,-15.77
1767,AIZ,265.3,245248.0,Financial Services,Insurance - Property & Casualty,82.0,77.0,85.0,69.0,5.4329,4.9436,408922.0,432340.0,266.9,183.39,13144987648,,244.74,228.96,250.28,235.43,-0.6
1771,WTS,341.43,322918.0,Industrials,Specialty Industrial Machinery,82.0,92.0,78.0,82.0,8.6657,8.2414,306166.0,439300.0,351.57,242.38,11400651776,,308.57,293.92,313.26,302.95,-2.88
1784,CCJ,108.89,3707313.0,Energy,Uranium,82.0,75.0,46.0,84.0,5.875,5.3371,3131703.0,3505770.0,135.24,68.96,47425187840,,112.8,103.28,110.42,109.28,-19.48
1791,TLN,411.92,1062572.0,Utilities,Utilities - Independent Power Producers,82.0,93.0,90.0,68.0,21.8788,18.5931,742770.0,974410.0,451.28,255.5,19687718912,,369.01,372.46,378.98,362.15,-8.72
1797,IWN,217.55,499122.0,ETF,ETF,82.0,76.0,78.0,79.0,4.1311,3.624,781027.0,670110.0,220.35,155.06,0,,210.18,191.77,212.02,198.76,-1.27
1802,WELL,217.67,2661522.0,Real Estate,REIT - Healthcare Facilities,82.0,61.0,69.0,77.0,6.3586,6.1714,3262977.0,3863140.0,221.68,148.97,153656393728,,211.16,195.22,212.1,202.29,-1.81
1808,DTM,146.99,439029.0,Energy,Oil & Gas Midstream,82.0,32.0,58.0,84.0,2.83,2.8159,753137.0,754430.0,152.88,98.06,14995055616,,141.73,126.44,143.92,133.85,-3.85
1810,QQQM,293.87,4220021.0,ETF,ETF,82.0,44.0,84.0,78.0,8.1262,6.3776,4160180.0,5145460.0,308.21,220.74,0,,287.3,259.45,292.08,264.74,-4.65
1811,DFEM,39.91,1142192.0,ETF,ETF,82.0,61.0,75.0,84.0,1.2348,0.7676,900175.0,1169440.0,42.57,29.08,0,,39.73,35.35,39.97,36.67,-6.25
1812,QQQ,713.65,52003693.0,ETF,ETF,82.0,44.0,84.0,78.0,19.8271,15.5893,47804822.0,56472080.0,748.65,536.27,0,,697.79,630.16,709.47,643.03,-4.68
1813,MDA,38.71,1467194.0,Industrials,Aerospace & Defense,82.0,16.0,81.0,,2.7279,2.6357,1031033.0,1760930.0,49.37,23.23,5371049984,,37.2,,37.72,,-21.59
1814,HLT,343.83,1368130.0,Consumer Cyclical,Lodging,82.0,84.0,76.0,81.0,8.43,7.9857,1592570.0,1578270.0,358.0,251.57,78272331776,,330.22,297.26,331.76,311.65,-3.96
1815,XME,110.9,2321125.0,ETF,ETF,81.0,21.0,57.0,63.0,4.5857,4.0679,2194479.0,2182150.0,135.68,65.09,0,,119.23,108.94,118.21,114.72,-18.26
1825,SPG,216.74,2558510.0,Real Estate,REIT - Retail,81.0,83.0,82.0,78.0,4.6368,4.2446,1680667.0,2592820.0,220.44,157.05,82356781056,,205.61,190.9,207.25,196.1,-1.68
1837,AVGO,380.15,28723565.0,Technology,Semiconductors,81.0,13.0,81.0,76.0,24.9005,17.6197,25674812.0,35049470.0,495.0,258.77,1808594108416,,412.59,360.77,411.94,364.15,-23.2
1840,JNJ,239.08,7590889.0,Healthcare,Drug Manufacturers - General,81.0,74.0,40.0,75.0,5.3071,4.6343,7787250.0,8962900.0,251.71,150.73,575517425664,,230.18,216.3,230.35,228.55,-5.02
1844,HRI,143.29,520967.0,Industrials,Rental & Leasing Services,81.0,90.0,92.0,19.0,9.4693,8.6796,591048.0,646590.0,188.35,88.45,4784890368,,131.54,135.07,136.91,137.91,-23.92
1845,EXPD,161.34,673255.0,Industrials,Integrated Freight & Logistics,81.0,72.0,76.0,59.0,3.4211,3.1889,1160722.0,1603190.0,168.52,110.48,21101840384,,155.32,144.8,157.31,153.35,-4.26
1856,CGGO,40.88,1358829.0,ETF,ETF,81.0,76.0,83.0,80.0,1.1343,0.8185,1266129.0,1305160.0,42.88,31.31,0,,39.23,35.97,39.68,36.82,-4.66
1866,BITI,27.4,1810300.0,ETF,ETF,81.0,96.0,57.0,74.0,1.0605,0.6798,1771443.0,1712910.0,30.93,16.57,0,,23.96,22.97,24.56,24.69,-11.41
1870,INCY,104.4,1297618.0,Healthcare,Biotechnology,81.0,85.0,77.0,60.0,4.6956,4.392,1595833.0,2410630.0,112.29,66.83,20857257984,,98.47,96.98,99.29,99.39,-7.03
1873,PAVE,57.81,1461921.0,ETF,ETF,81.0,83.0,77.0,81.0,1.2532,1.0911,1672930.0,2140900.0,59.29,42.65,0,,56.33,51.37,56.7,53.23,-2.5
1880,KBWB,94.12,2417982.0,ETF,ETF,81.0,89.0,84.0,70.0,1.8921,1.6929,1548919.0,2343030.0,95.05,69.09,0,,87.55,82.62,88.41,85.27,-0.98
1899,CWB,108.24,441774.0,ETF,ETF,81.0,72.0,79.0,83.0,2.6393,2.3775,1185238.0,1198880.0,112.02,81.12,0,,104.58,95.04,105.65,97.17,-3.37
1900,CDNS,379.06,1887524.0,Technology,Software - Application,81.0,83.0,89.0,81.0,17.3586,15.7479,2460474.0,2644200.0,416.69,262.75,104550809600,,358.14,326.68,365.99,323.33,-9.03
1915,AAPL,294.3,51882421.0,Technology,Consumer Electronics,81.0,22.0,79.0,62.0,7.9427,7.8456,47369172.0,54129290.0,317.4,199.26,4322488745984,,290.15,268.76,295.64,273.59,-7.28
1930,LAMR,152.38,517906.0,Real Estate,REIT - Specialty,80.0,44.0,83.0,79.0,3.05,2.9893,607753.0,633080.0,158.69,113.66,15462776832,,145.58,132.23,149.15,136.68,-3.98
