Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
1275,TROW,120.16,1563525,Financial Services,Asset Management,81.0,89.0,90.0,69.0,2.8429,2.7443,2142168.0,2475760.0,121.17,85.22,,25746276352,NO,106.1,101.34,108.75,101.28,10143,0.71,1619314,NO,NO,1986-04-02,40921600.0,-0.83
1279,SPG,227.19,1377620,Real Estate,REIT - Retail,81.0,86.0,80.0,82.0,4.1136,3.8135,1868640.0,3034430.0,229.54,159.33,,86327566336,NO,209.54,192.85,213.23,199.4,8194,0.48,1377620,NO,NO,2009-05-07,29396654.0,-1.02
1288,AAPL,310.66,42083263,Technology,Consumer Electronics,81.0,47.0,81.0,69.0,8.8243,8.5186,54200514.0,82935220.0,317.4,201.5,,4562774130688,NO,295.06,271.42,301.4,275.31,11482,0.0,42097217,YES,NO,2000-09-29,7421640800.0,-2.12
1307,RPG,58.99,1046602,ETF,ETF,81.0,24.0,83.0,82.0,1.9407,1.4429,649160.0,590740.0,64.06,43.41,,0,NO,58.76,50.79,59.38,52.66,5115,0.0,1046602,NO,NO,2019-04-03,16660000.0,-7.91
1308,W,93.25,1633330,Consumer Cyclical,Internet Retail,81.0,96.0,88.0,9.0,5.1786,4.8929,3995978.0,3224980.0,119.98,53.07,,12308673536,NO,74.66,86.98,78.05,84.45,2956,0.0,1633330,NO,NO,2023-02-23,27610900.0,-22.28
1309,HOOD,112.9,21719706,Financial Services,Capital Markets,81.0,96.0,95.0,19.0,7.3012,7.1305,31850049.0,30358820.0,153.86,63.52,,101667028992,NO,87.75,102.34,93.02,90.03,1239,0.0,21719706,YES,NO,2025-09-19,202388400.0,-26.62
1331,GFF,92.35,376023,Industrials,Building Products & Equipment,81.0,82.0,87.0,81.0,3.6993,3.5343,398137.0,436170.0,98.37,65.01,,4235783424,NO,89.51,80.82,89.47,84.18,13406,0.0,376023,NO,NO,2022-05-16,3996500.0,-6.12
1346,VFLO,47.46,1333544,ETF,ETF,81.0,52.0,79.0,78.0,0.6591,0.5948,858332.0,1057490.0,48.24,34.11,,0,NO,44.67,40.54,45.51,41.91,762,1.05,1333544,NO,NO,2025-02-28,8023500.0,-1.62
1349,PNC,254.01,1552616,Financial Services,Banks - Regional,80.0,88.0,80.0,78.0,4.8814,4.5757,2074745.0,2270920.0,256.0,176.88,,102001434624,NO,227.24,211.79,231.66,222.08,12763,0.0,1201114,NO,NO,2010-02-03,74680900.0,-0.78
1358,SCCO,169.75,813458,Basic Materials,Copper,80.0,7.0,14.0,72.0,7.3079,5.9679,1398693.0,1368750.0,221.67,85.61,,141627260928,NO,180.12,163.04,179.99,177.54,7674,0.0,813458,NO,NO,2005-06-10,45206179.0,-23.42
1371,AAXJ,114.25,511367,ETF,ETF,80.0,17.0,78.0,76.0,3.4546,2.2118,670952.0,630290.0,124.89,82.25,,0,NO,115.9,101.62,116.16,105.61,4499,0.0,512244,NO,NO,2011-10-19,9487100.0,-8.52
1379,FXL,203.18,80674,ETF,ETF,80.0,12.0,84.0,78.0,6.2704,5.1807,140229.0,744990.0,224.2,151.62,,0,NO,202.81,177.34,205.18,181.56,4819,0.0,80674,NO,NO,2017-11-10,17140900.0,-9.38
1385,FMX,129.5,375554,Consumer Defensive,Beverages - Brewers,80.0,78.0,69.0,85.0,3.2525,3.1968,519732.0,587900.0,131.81,83.08,,44118249472,NO,122.88,108.24,124.93,114.22,7082,0.0,375554,NO,NO,2009-10-02,12850500.0,-1.75
1400,ROST,214.67,2805557,Consumer Cyclical,Apparel Retail,80.0,12.0,14.0,74.0,6.4057,6.0811,3041952.0,4106610.0,242.81,126.32,,68862074880,NO,224.57,194.85,224.98,210.55,10305,0.0,2805557,NO,NO,1986-11-28,132160000.0,-11.59
1410,PSX,178.84,2500398,Energy,Oil & Gas Refining & Marketing,80.0,24.0,31.0,89.0,4.7301,4.5015,2613327.0,2900080.0,190.61,118.07,,71703216128,NO,175.04,153.82,175.69,162.35,3578,0.7,2500398,NO,NO,2022-03-08,16579800.0,-6.17
1412,VPL,112.29,486735,ETF,ETF,80.0,21.0,66.0,80.0,2.9132,1.8504,655249.0,479890.0,121.23,80.34,,0,NO,112.94,99.87,113.68,104.27,5364,0.0,486735,NO,NO,2026-02-17,23548100.0,-7.37
1413,EXPD,165.74,765578,Industrials,Integrated Freight & Logistics,80.0,73.0,69.0,55.0,3.2436,3.1579,1190104.0,1096330.0,168.52,110.48,,21677324288,NO,158.27,146.64,161.1,154.33,10524,0.0,765578,NO,NO,2007-10-09,36802800.0,-1.65
1415,ALL,251.46,1871292,Financial Services,Insurance - Property & Casualty,80.0,94.0,82.0,81.0,6.0761,5.5139,1677768.0,2026550.0,257.67,188.08,,64731066368,NO,221.2,209.8,225.84,213.29,8329,0.0,2235973,NO,NO,1993-06-03,56603000.0,-2.41
1421,IEX,221.07,585657,Industrials,Specialty Industrial Machinery,80.0,68.0,74.0,82.0,5.485,5.2457,707509.0,649340.0,230.18,157.25,,16362509312,NO,216.2,192.18,217.51,203.34,9341,0.0,585657,NO,NO,2019-08-08,17655100.0,-3.96
