Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
633,ACA,144.66,821487,Industrials,Engineering & Construction,89.0,91.0,88.0,86.0,3.2459,2.5161,495719.0,1602090.0,146.92,81.91,,7103791104,NO,128.08,111.86,130.33,118.5,1922,0.0,821487,NO,NO,2019-06-28,5586000,-1.54
638,NTAP,156.38,3671855,Technology,Software - Infrastructure,89.0,7.0,92.0,90.0,6.2021,6.1836,3010022.0,3225890.0,192.83,93.69,,30637957120,NO,139.06,116.16,146.08,117.71,7701,0.17,3671855,NO,NO,2012-05-24,54215800,-18.9
640,NVMI,502.6,619547,Technology,Semiconductor Equipment & Materials,89.0,73.0,68.0,91.0,39.2964,29.6521,408121.0,539120.0,615.99,232.73,,15985776640,NO,520.2,417.54,515.59,459.04,6594,0.0,619547,NO,NO,2000-04-11,4895500,-18.41
645,IBKR,93.25,7428361,Financial Services,Capital Markets,89.0,75.0,89.0,90.0,3.6271,3.2921,4898547.0,5005190.0,97.84,56.33,,158172725248,NO,85.84,73.36,87.45,76.24,4820,0.91,7428361,NO,NO,2025-08-27,98998600,-4.69
649,ROKU,140.51,5032790,Communication Services,Entertainment,89.0,82.0,92.0,83.0,4.9188,4.8338,4282693.0,9684890.0,148.88,78.53,,20843556864,NO,126.9,106.63,131.28,111.12,2200,0.54,5035763,NO,NO,2022-02-18,66585200,-5.62
655,RRX,229.36,2012375,Industrials,Specialty Industrial Machinery,89.0,88.0,79.0,93.0,11.885,9.9636,1104606.0,1237190.0,247.8,127.96,,15268397056,NO,211.92,176.72,211.97,191.38,11667,0.0,2012375,NO,NO,2021-10-05,5195500,-7.44
657,UAL,135.13,4806748,Industrials,Airlines,89.0,94.0,91.0,78.0,5.4843,4.9471,6647706.0,6326150.0,138.77,78.33,,43859107840,NO,106.34,103.22,111.05,106.14,5132,0.0,4806748,NO,NO,2020-06-04,142812800,-2.62
658,NUE,219.02,1674740,Basic Materials,Steel,89.0,7.0,85.0,86.0,9.1479,8.18,1634463.0,2337430.0,270.9,131.32,,49879822336,NO,237.02,180.73,238.59,196.64,11667,0.0,1674740,NO,NO,2001-06-26,358280000,-19.15
665,AAON,116.42,1032470,Industrials,Building Products & Equipment,89.0,5.0,90.0,92.0,7.0529,6.1329,1099588.0,909680.0,150.46,62.0,,9536161792,NO,124.29,99.5,128.33,101.91,8442,0.0,1032470,NO,NO,2000-01-28,30539405,-22.62
666,LSTR,207.35,319752,Industrials,Integrated Freight & Logistics,89.0,25.0,85.0,90.0,5.7346,5.6661,490519.0,538380.0,228.46,119.32,,7035014144,NO,197.37,157.19,200.82,170.54,8388,0.0,319752,NO,NO,1993-09-29,29786400,-9.24
670,GOOGL,361.21,26660281,Communication Services,Internet Content & Information,89.0,20.0,82.0,69.0,12.3793,10.91,31508681.0,45431230.0,408.61,172.77,,4407691313152,NO,370.42,315.61,374.14,334.72,5501,0.24,26660281,YES,NO,2006-01-20,1643023332,-11.6
671,MPWR,1331.73,1202500,Technology,Semiconductors,89.0,6.0,79.0,90.0,100.4147,82.2818,801691.0,1494170.0,1714.09,686.87,,65427894272,NO,1547.15,1167.0,1515.75,1254.07,5436,0.0,1202604,NO,NO,2021-02-11,10003300,-22.31
675,CAKE,79.64,1153100,Consumer Cyclical,Restaurants,89.0,94.0,91.0,92.0,2.6164,2.5407,1226459.0,1303990.0,80.93,43.07,,3956942336,NO,66.61,58.0,68.71,61.59,8504,0.0,1153100,NO,NO,1992-09-18,24816375,-1.59
680,SN,151.84,1560207,Consumer Cyclical,"Furnishings, Fixtures & Appliances",89.0,95.0,90.0,87.0,5.7713,5.3183,1993381.0,1564220.0,152.55,83.12,,21488453632,NO,122.17,111.72,125.73,118.99,733,0.0,1560207,NO,NO,2026-05-15,11957600,-0.47
687,APH,172.22,7987818,Technology,Electronic Components,89.0,92.0,88.0,82.0,6.5679,5.7579,9837052.0,9797260.0,178.52,95.19,,211870990336,NO,145.84,138.61,146.87,142.19,8721,0.0,7987818,NO,NO,1997-01-23,220096000,-3.53
688,RSPT,63.37,1350570,ETF,ETF,89.0,19.0,89.0,88.0,1.8436,1.4811,563268.0,857350.0,67.49,40.28,,0,NO,59.79,49.5,60.93,51.67,4941,0.0,1350770,NO,NO,2023-05-09,18775000,-6.1
689,CROX,124.17,1030532,Consumer Cyclical,Footwear & Accessories,88.0,72.0,92.0,90.0,4.7511,4.3132,1271044.0,1215720.0,129.79,73.21,,6169963520,NO,112.61,92.16,115.26,97.79,5130,0.78,1030532,NO,NO,2007-11-01,60485700,-4.33
699,GOLF,118.31,202462,Consumer Cyclical,Leisure,88.0,97.0,83.0,90.0,3.8043,3.5636,352845.0,508810.0,119.36,73.09,,6927529984,NO,95.83,89.75,98.22,95.01,2430,0.0,202462,NO,NO,2016-10-28,6904800,-0.88
700,GOOG,357.89,19345458,Communication Services,Internet Content & Information,88.0,21.0,82.0,67.0,11.9428,10.3193,21429975.0,29665810.0,404.47,173.88,,4367179055104,NO,367.73,315.04,371.34,333.63,5501,0.36,19345458,YES,NO,2006-01-20,1650832619,-11.52
707,AIA,136.38,560446,ETF,ETF,88.0,12.0,84.0,89.0,4.7793,3.2079,490363.0,531720.0,150.83,80.08,,0,NO,135.9,111.15,136.9,117.67,4681,0.0,560446,NO,NO,2021-03-08,4956000,-9.58
709,AMBA,88.34,4026841,Technology,Semiconductor Equipment & Materials,88.0,92.0,95.0,82.0,5.9418,5.5554,1319501.0,1856350.0,96.69,48.3,,3875315200,NO,72.99,71.64,74.05,66.66,3449,0.0,4026841,NO,NO,2015-06-22,25072600,-8.64
714,ADI,388.98,5684641,Technology,Semiconductors,88.0,22.0,79.0,89.0,18.8679,14.8943,4495396.0,6688920.0,445.91,218.37,,189467115520,NO,408.69,316.88,407.22,348.03,11667,0.0,5684641,NO,NO,2006-08-11,27748000,-12.77
715,AFRM,83.85,3603227,Financial Services,Credit Services,88.0,90.0,95.0,61.0,4.4343,4.1257,5059155.0,4909160.0,100.0,42.09,,28081244160,NO,68.83,66.38,70.33,63.26,1372,1.61,3603227,NO,NO,2022-02-10,86940400,-16.15
717,STLD,221.76,1341412,Basic Materials,Steel,88.0,5.0,80.0,84.0,10.6093,9.3929,1195677.0,1651850.0,288.74,119.89,,31980625920,NO,245.36,188.33,246.23,204.31,7446,0.0,1341412,NO,NO,2022-12-21,38999600,-23.2
718,BHYP,35.4,247588,ETF,ETF,88.0,6.0,,,2.7821,1.945,627929.0,402920.0,43.03,24.18,,0,NO,,,,,32,0.0,247588,NO,NO,2026-06-12,1405900,-17.73
723,R,266.0,293164,Industrials,Rental & Leasing Services,88.0,74.0,85.0,88.0,7.8171,7.4557,425545.0,468830.0,284.25,157.67,,10291810304,NO,251.92,207.43,255.07,221.48,11719,0.0,293164,NO,NO,2017-06-16,9940400,-6.42
727,URI,1111.76,236827,Industrials,Rental & Leasing Services,88.0,86.0,92.0,88.0,29.155,26.0664,543385.0,549640.0,1143.69,701.59,,69647933440,NO,1003.26,891.09,1023.39,896.11,7176,0.0,236827,NO,NO,2007-11-14,36409300,-2.79
730,HXL,98.09,624910,Industrials,Aerospace & Defense,88.0,85.0,78.0,85.0,3.1861,3.1054,1054981.0,1234880.0,101.51,56.57,,7398652416,NO,92.54,80.61,93.13,86.25,11667,0.0,624910,NO,NO,2020-06-19,12921200,-3.37
731,UNH,426.54,4927265,Healthcare,Healthcare Plans,88.0,87.0,93.0,85.0,10.0229,9.7479,7691545.0,6931380.0,428.02,234.6,,387359899648,NO,388.87,336.92,397.48,338.26,10506,0.36,4927265,NO,NO,1998-08-06,161821600,-0.35
750,NOVT,163.7,732641,Technology,Scientific & Technical Instruments,88.0,53.0,89.0,87.0,7.4925,6.9854,484416.0,633330.0,171.85,98.27,,5829897728,NO,150.41,128.63,153.16,136.34,6860,0.0,732641,NO,NO,2022-07-25,6805900,-4.74
751,STT,169.67,781486,Financial Services,Asset Management,88.0,77.0,87.0,84.0,4.5304,4.2454,2218911.0,3106710.0,175.46,101.98,,46959063040,NO,158.68,132.79,159.94,140.09,11667,0.0,781486,NO,NO,2009-01-20,76692600,-3.3
758,AIPO,32.03,2094653,ETF,ETF,87.0,27.0,84.0,90.0,1.2005,0.8915,1239862.0,1579640.0,34.79,19.17,,0,NO,32.06,26.27,32.16,27.48,235,0.0,2094653,NO,NO,2026-06-11,2865600,-7.93
768,MDA,39.5,300211,Industrials,Aerospace & Defense,87.0,13.0,93.0,,2.6122,2.5672,1077955.0,1759650.0,49.37,23.23,,5480663552,NO,37.67,,38.14,,77,0.0,300211,NO,NO,2026-06-16,2660400,-19.99
770,SNOW,261.19,4587738,Technology,Software - Application,87.0,14.0,95.0,73.0,13.0053,12.9394,9039186.0,7851490.0,284.99,118.3,,90528456704,NO,196.22,206.33,209.21,191.13,1454,1.6,4587738,NO,NO,2024-11-21,55121600,-8.35
774,SPXL,269.99,1631975,ETF,ETF,87.0,15.0,91.0,76.0,10.8771,9.0557,2353850.0,1700610.0,289.0,168.04,,0,NO,263.31,227.37,266.15,233.07,4439,0.0,1631975,NO,NO,2009-03-11,447939600,-6.58
777,BMO,177.57,173720,Financial Services,Banks - Diversified,87.0,82.0,86.0,87.0,2.7546,2.5446,782273.0,847680.0,178.7,109.64,,124372983808,NO,160.95,140.29,163.7,146.83,7971,0.0,173720,NO,NO,2010-12-17,10489300,-0.63
782,NSIT,119.81,364522,Technology,Electronics & Computer Distribution,87.0,63.0,95.0,90.0,5.0593,5.0507,533250.0,572420.0,148.58,63.62,,3618731008,NO,96.85,90.84,101.94,87.21,7911,0.0,364522,NO,NO,2002-07-18,12058000,-19.36
786,UPRO,141.39,1968946,ETF,ETF,87.0,15.0,91.0,75.0,5.6639,4.7504,3071581.0,2274460.0,151.41,88.15,,0,NO,137.98,119.36,139.47,122.24,4280,0.0,1968946,NO,NO,2010-07-01,290347200,-6.62
801,CHRW,191.27,1912763,Industrials,Integrated Freight & Logistics,87.0,77.0,67.0,72.0,5.9014,5.7321,1792445.0,1627300.0,203.34,96.27,,22545575936,NO,179.54,165.88,179.86,176.56,7220,0.01,1916101,NO,NO,2007-03-01,24014000,-5.94
808,MSM,123.34,2358765,Industrials,Industrial Distribution,87.0,84.0,87.0,90.0,3.6657,3.365,698529.0,831250.0,127.51,78.8,2026-07-01,6886603776,NO,109.68,94.04,111.98,97.42,7684,0.6,2358765,NO,NO,1995-12-15,7272800,-3.27
814,DTCR,29.49,1097372,ETF,ETF,87.0,13.0,80.0,89.0,0.9096,0.7482,1338321.0,2129100.0,32.79,18.13,,0,NO,30.39,24.8,30.49,26.4,1423,0.0,1097372,NO,NO,2026-06-18,5711900,-10.06
817,EMXC,98.53,3280448,ETF,ETF,87.0,17.0,82.0,88.0,3.1587,2.0651,2794477.0,2885470.0,107.12,62.3,,0,NO,96.98,81.01,97.75,85.8,2245,0.0,3280448,NO,NO,2025-05-20,58238900,-8.02
821,FDX,313.89,1586825,Industrials,Integrated Freight & Logistics,87.0,13.0,52.0,87.0,11.1336,10.5829,2132013.0,2938940.0,345.37,174.13,,74896277504,NO,318.14,263.26,320.25,290.97,12155,0.0,1586825,NO,NO,2022-09-16,42444558,-9.11
826,MOH,232.55,819229,Healthcare,Healthcare Plans,87.0,96.0,95.0,89.0,8.4889,8.3268,1153875.0,1207660.0,268.15,121.06,,12115855360,NO,191.57,169.51,197.02,171.65,5786,1.01,819229,NO,NO,2026-03-20,14407900,-13.28
832,LLY,1191.74,2630478,Healthcare,Drug Manufacturers - General,86.0,84.0,85.0,60.0,37.7814,37.6871,3259052.0,3623960.0,1238.0,623.78,,1062723846144,NO,1048.7,982.69,1084.95,1030.54,13633,0.0,2630478,NO,NO,2019-03-06,74822500,-3.74
834,PBW,38.12,442070,ETF,ETF,86.0,5.0,77.0,79.0,1.5914,1.49,844788.0,612110.0,47.22,20.24,,0,NO,40.31,34.31,40.63,35.62,5366,0.0,442070,NO,NO,2025-05-28,4637200,-19.27
835,SION,41.64,348144,Healthcare,Biotechnology,86.0,64.0,40.0,18.0,2.7626,2.7219,429457.0,551960.0,48.45,16.38,,1880059648,NO,39.81,37.93,40.0,39.42,350,0.0,348806,NO,NO,2025-06-27,2248200,-14.06
839,CRL,229.09,889650,Healthcare,Diagnostics & Research,86.0,95.0,87.0,65.0,8.0696,7.7846,878975.0,1009430.0,236.62,144.26,,11034744832,NO,179.45,180.05,183.39,184.82,6543,0.0,889650,NO,NO,2025-04-11,11604900,-3.18
848,LGIH,60.82,316846,Consumer Cyclical,Residential Construction,86.0,95.0,93.0,89.0,3.4846,3.3582,436514.0,521390.0,69.5,33.55,,1412987264,NO,50.09,48.29,51.73,48.52,3179,0.0,316846,NO,NO,2017-02-06,3565100,-12.49
868,BLLN,122.33,687676,Healthcare,Diagnostics & Research,86.0,97.0,93.0,90.0,6.5655,6.4373,680467.0,831150.0,138.7,61.96,,5626627584,NO,94.1,,98.19,88.79,162,1.07,687676,NO,NO,2026-05-05,1517400,-11.8
869,BAP,387.0,359141,Financial Services,Banks - Regional,86.0,89.0,63.0,87.0,14.9294,13.2466,497178.0,446960.0,399.38,216.87,,30746499072,NO,342.56,310.87,349.16,332.93,7720,0.0,359141,NO,NO,2011-06-06,5387007,-3.1
870,RY,208.31,450062,Financial Services,Banks - Diversified,86.0,84.0,85.0,78.0,2.7425,2.6989,1631422.0,2133010.0,209.37,127.38,,289480572928,NO,189.66,167.53,193.02,176.41,7727,0.0,450062,NO,NO,2015-01-22,9830200,-0.51
877,UDOW,70.17,1277674,ETF,ETF,86.0,77.0,89.0,74.0,2.4182,2.1425,2858052.0,1471670.0,71.92,44.37,,0,NO,63.84,58.49,64.87,60.33,4121,0.0,1277674,NO,NO,2020-03-25,67061200,-2.43
883,GKOS,137.57,577219,Healthcare,Medical Devices,86.0,97.0,84.0,76.0,5.2502,5.053,980796.0,997120.0,148.11,73.16,,8080024576,NO,128.76,109.76,130.58,119.25,2770,0.0,577219,NO,NO,2018-08-29,11054300,-7.12
885,ROK,482.82,859455,Industrials,Specialty Industrial Machinery,86.0,76.0,88.0,79.0,14.29,11.4271,790170.0,1148830.0,497.36,305.44,,53725290496,NO,447.22,398.61,455.29,414.96,11214,0.0,859455,NO,NO,2009-04-08,8355000,-2.92
886,MCHP,88.69,14150870,Technology,Semiconductors,86.0,24.0,89.0,88.0,5.3139,4.1839,11560518.0,14704460.0,105.91,48.52,,48077012992,NO,93.6,73.65,93.49,78.72,8378,0.0,14150870,YES,NO,2007-12-04,90537000,-16.26
893,ANET,166.62,7596352,Technology,Computer Hardware,86.0,27.0,88.0,81.0,8.7421,7.3842,9541301.0,8797420.0,179.8,97.14,,209802805248,NO,160.05,143.05,158.13,143.75,3035,0.0,7596352,NO,NO,2018-08-27,178592000,-7.33
894,GVA,149.82,682303,Industrials,Engineering & Construction,86.0,83.0,82.0,83.0,5.215,4.7657,769704.0,1199250.0,162.08,89.8,,6554130944,NO,139.09,121.87,142.55,129.44,9115,0.0,682303,NO,NO,2019-12-20,8582800,-7.56
900,MPC,264.87,1862778,Energy,Oil & Gas Refining & Marketing,85.0,66.0,50.0,93.0,8.2871,7.4893,2367183.0,2816220.0,272.46,158.0,,77325254656,NO,250.3,210.2,253.69,218.62,3776,0.7,1862778,NO,NO,2018-09-28,39153800,-2.79
901,SPMO,155.32,2453509,ETF,ETF,85.0,64.0,89.0,84.0,5.3108,3.7119,2107268.0,2454180.0,162.3,107.24,,0,NO,146.11,126.14,148.34,129.16,2695,0.0,2453509,NO,NO,2024-08-19,14305300,-4.3
912,AIQ,63.63,1601124,ETF,ETF,85.0,11.0,88.0,81.0,2.2396,1.7714,2446740.0,3641340.0,70.26,43.03,,0,NO,62.16,53.32,63.04,54.66,2042,0.0,1601124,NO,NO,2026-06-23,12367000,-9.44
913,FCFS,218.41,533045,Financial Services,Credit Services,85.0,65.0,69.0,87.0,8.5618,8.5275,419259.0,601590.0,235.97,119.21,,9574371328,NO,221.6,182.97,222.99,196.0,8828,0.55,533045,NO,NO,2019-09-20,6973400,-7.44
918,BPOP,168.5,530654,Financial Services,Banks - Regional,85.0,89.0,82.0,87.0,3.2957,3.0957,527231.0,718860.0,169.14,108.74,,10874603520,NO,153.07,133.91,154.9,140.91,11667,0.12,530654,NO,NO,2010-04-14,21428080,-0.38
931,UFO,50.18,1856907,ETF,ETF,85.0,3.0,58.0,84.0,2.2756,2.0621,1398839.0,1236440.0,68.21,28.5,,0,NO,54.44,44.48,54.36,48.15,1815,0.0,1856907,NO,NO,2026-05-29,4061500,-26.43
932,IYW,248.75,476416,ETF,ETF,85.0,22.0,88.0,80.0,7.0221,5.6639,993636.0,751300.0,261.01,170.89,,0,NO,238.66,206.99,242.12,211.05,6567,0.0,476416,NO,NO,2015-02-02,52116000,-4.7
933,SXT,122.56,181706,Basic Materials,Specialty Chemicals,85.0,83.0,90.0,84.0,4.5096,3.9104,468896.0,760490.0,129.35,82.6,,5217251840,NO,115.96,99.79,116.59,102.46,11667,0.0,181706,NO,NO,2023-09-15,8000700,-5.25
937,IPGP,114.41,275764,Technology,Semiconductor Equipment & Materials,85.0,39.0,24.0,92.0,6.7825,5.8046,539314.0,453640.0,155.82,69.03,,4855974400,NO,113.35,100.25,112.53,108.24,4916,0.0,275764,NO,NO,2006-12-13,10771500,-26.58
940,COKE,193.84,586273,Consumer Defensive,Beverages - Non-Alcoholic,85.0,87.0,32.0,82.0,6.8575,6.6704,549657.0,552940.0,219.65,109.42,,12902822912,NO,183.89,166.01,182.85,178.91,13453,0.82,601015,NO,NO,2022-07-19,9896000,-11.75
941,MTUM,328.1,1674647,ETF,ETF,85.0,70.0,88.0,85.0,11.9821,8.385,1258067.0,1762260.0,345.59,229.42,,0,NO,308.62,266.44,312.78,273.42,3321,0.0,1674647,NO,NO,2024-11-08,13786600,-5.06
942,SQM,74.22,605284,Basic Materials,Specialty Chemicals,85.0,8.0,9.0,48.0,3.3939,2.6846,1255585.0,1039450.0,98.0,35.37,,21200039936,NO,83.17,69.8,81.94,78.06,8250,0.0,605284,NO,NO,1996-04-26,30256447,-24.27
943,PHIN,78.14,292724,Consumer Cyclical,Auto Parts,85.0,66.0,64.0,83.0,3.0529,2.7829,381463.0,620090.0,86.94,46.43,,2892786432,NO,78.02,66.59,79.04,72.0,755,0.0,292724,NO,NO,2023-07-05,12492100,-10.12
944,REMX,87.66,370336,ETF,ETF,85.0,8.0,22.0,75.0,3.1899,2.2677,1026842.0,677690.0,111.55,40.29,,0,NO,97.44,84.75,95.97,90.42,3941,0.0,370336,NO,NO,2025-10-13,4389900,-21.42
950,IGM,161.01,459865,ETF,ETF,85.0,18.0,88.0,80.0,4.6057,3.7421,664122.0,534530.0,171.48,110.66,,0,NO,155.36,134.59,157.41,137.46,6359,0.0,459865,NO,NO,2018-10-12,11570400,-6.11
951,C,140.13,11977842,Financial Services,Banks - Diversified,85.0,81.0,81.0,75.0,3.4768,3.1261,12086614.0,15961340.0,147.96,85.46,,239002501120,NO,131.82,115.15,132.47,121.59,12476,0.0,11977842,YES,NO,2009-12-17,377263850,-5.29
953,BIIB,209.74,1081158,Healthcare,Drug Manufacturers - General,85.0,82.0,64.0,75.0,6.6543,6.4121,1207063.0,1400120.0,219.72,121.05,,30965409792,NO,195.16,177.27,198.1,187.12,8759,0.0,1101656,NO,NO,2005-02-28,117940000,-4.54
954,JETS,33.23,1500873,ETF,ETF,85.0,90.0,88.0,75.0,0.9496,0.8064,3826536.0,2804760.0,33.66,22.91,,0,NO,28.17,27.03,29.02,27.99,2809,0.0,1500873,NO,NO,2021-12-06,33592800,-1.28
967,BNY,146.02,2022228,Financial Services,Banks - Diversified,84.0,66.0,80.0,81.0,3.5457,3.3507,3908537.0,5144470.0,148.5,90.58,,100225073152,NO,139.01,121.29,139.75,126.73,13403,0.1,2022228,NO,NO,2008-09-18,66396000,-1.67
971,ETSY,72.83,3435227,Consumer Cyclical,Internet Retail,84.0,76.0,91.0,84.0,2.9868,2.8157,3112955.0,3310590.0,80.41,44.0,,6911292928,NO,66.88,60.36,67.71,59.44,2819,0.0,3435227,NO,NO,2024-09-20,37801100,-9.43
975,MDB,359.38,1733053,Technology,Software - Infrastructure,84.0,8.0,91.0,8.0,19.5413,17.7881,2099478.0,1845490.0,444.72,198.47,,28905627648,NO,314.88,332.39,323.64,330.3,2185,2.99,1733053,NO,NO,2025-08-27,20747000,-19.19
982,FN,547.18,682644,Technology,Electronic Components,84.0,8.0,42.0,71.0,41.8786,37.7371,958244.0,1508050.0,748.89,272.49,,19605317632,NO,645.8,518.82,628.59,561.97,4028,0.0,682644,NO,NO,2024-09-20,7225100,-26.93
984,FESM,48.12,1207996,ETF,ETF,84.0,77.0,83.0,82.0,0.8364,0.761,660603.0,725190.0,48.62,31.72,,0,NO,44.99,40.0,45.53,41.46,654,0.0,1207996,NO,NO,2025-03-07,5100800,-1.03
985,NXPI,279.18,4483128,Technology,Semiconductors,84.0,9.0,90.0,83.0,15.3314,12.3107,3988785.0,4833420.0,339.95,183.0,,70484869120,NO,293.81,236.49,298.96,246.26,3999,0.0,4483128,NO,NO,2021-03-19,53102200,-17.88
989,RPG,61.99,417264,ETF,ETF,84.0,65.0,87.0,85.0,1.8893,1.3618,639980.0,635560.0,64.06,43.41,,0,NO,58.39,50.61,59.19,52.32,5112,0.0,417264,NO,NO,2019-04-03,16660000,-3.23
994,RHP,124.83,713734,Real Estate,REIT - Hotel & Motel,84.0,81.0,88.0,84.0,3.3032,3.0489,639713.0,895470.0,132.41,83.82,,7877930496,NO,114.43,99.52,117.26,103.66,8732,0.0,713734,NO,NO,2009-09-24,11874000,-5.72
1004,INCY,113.81,1524565,Healthcare,Biotechnology,84.0,93.0,77.0,69.0,4.205,3.9079,1661614.0,2215940.0,116.0,66.85,,22737207296,NO,100.29,97.76,102.14,100.08,8218,0.0,1524565,NO,NO,2017-02-27,33193000,-1.89
1015,GE,374.94,2422505,Industrials,Aerospace & Defense,84.0,91.0,86.0,77.0,10.1879,9.46,5794236.0,6132700.0,379.67,243.34,,391748419584,NO,317.11,308.95,325.67,314.65,16232,0.0,2422505,NO,NO,2009-03-04,157102606,-1.25
1022,MS,211.86,3334066,Financial Services,Capital Markets,84.0,56.0,85.0,74.0,6.2107,5.6107,5940047.0,7180370.0,230.47,135.26,,334163574784,NO,203.35,178.17,205.78,185.42,8396,0.0,3334066,NO,NO,2008-09-17,329786100,-8.07
1026,CIBR,91.11,1325936,ETF,ETF,84.0,23.0,91.0,82.0,2.305,2.2229,1639265.0,1516170.0,94.39,60.07,,0,NO,80.26,73.24,82.95,72.67,2763,0.41,1335435,NO,NO,2025-08-12,8503900,-3.47
1028,AIRR,129.36,836521,ETF,ETF,84.0,62.0,71.0,84.0,3.3747,2.9424,734447.0,782730.0,135.05,82.21,,0,NO,128.18,111.32,128.62,117.59,3096,0.0,836521,NO,NO,2025-08-12,2385200,-4.21
1031,GL,180.07,642603,Financial Services,Insurance - Life,84.0,93.0,85.0,83.0,3.6618,3.3954,584029.0,829140.0,182.31,116.73,,13981492224,NO,159.52,144.45,162.44,148.92,11529,0.17,642603,NO,NO,2024-04-11,36577500,-1.23
1032,CIB,78.18,216161,Financial Services,Banks - Regional,84.0,78.0,48.0,77.0,2.6993,2.615,381793.0,491310.0,87.68,43.2,,18549395456,NO,71.77,67.5,71.99,71.68,7784,0.0,216161,NO,NO,2007-07-17,5932400,-10.83
1033,ASND,267.79,516199,Healthcare,Biotechnology,83.0,94.0,71.0,83.0,10.8104,10.7461,788421.0,1308960.0,271.89,160.86,,17565104128,NO,233.18,219.94,235.91,227.23,2873,0.3,516199,NO,NO,2023-04-03,7860200,-1.51
1044,CW,757.76,163155,Industrials,Aerospace & Defense,83.0,75.0,57.0,87.0,25.9146,25.3768,282662.0,404060.0,800.0,463.0,,27992537088,NO,736.69,643.45,740.2,683.44,11667,0.0,163155,NO,NO,2016-01-29,6845700,-5.28
1049,BUG,39.18,1667852,ETF,ETF,83.0,63.0,93.0,83.0,1.2002,1.1488,1099272.0,927170.0,39.7,23.14,,0,NO,32.42,30.81,33.81,29.71,1673,0.86,1667852,NO,NO,2026-02-24,4956600,-1.31
1056,CVLT,147.02,599859,Technology,Software - Application,83.0,94.0,96.0,70.0,6.0914,5.8536,950185.0,1098120.0,200.68,71.75,,6089816576,NO,113.68,119.41,119.81,106.05,4973,2.3,599859,NO,NO,2006-09-22,8587700,-26.74
1071,FXL,212.29,124630,ETF,ETF,83.0,23.0,87.0,81.0,5.9489,4.7842,138536.0,741080.0,224.2,151.62,,0,NO,201.49,176.77,204.36,180.7,4816,0.0,124630,NO,NO,2017-11-10,17140900,-5.31
1083,H,190.86,501189,Consumer Cyclical,Lodging,83.0,71.0,87.0,71.0,5.9036,5.6514,881959.0,989850.0,206.86,133.51,,17971685376,NO,180.28,161.16,183.87,167.42,4187,0.0,501189,NO,NO,2009-11-05,19384900,-7.73
1087,BROS,73.31,2494641,Consumer Cyclical,Restaurants,83.0,95.0,91.0,67.0,3.4249,3.3041,4111781.0,3555700.0,74.65,44.58,,12806040576,NO,58.82,56.37,60.81,57.51,1203,1.32,2494641,NO,NO,2024-08-08,25332900,-1.8
1093,QNT,78.41,4890386,Technology,Software - Application,83.0,,,,9.1387,9.1194,5741000.0,4029110.0,82.3,50.1,,20330582016,YES,,,,,19,0.0,4890386,NO,NO,2026-06-04,29612000,-4.73
1096,ARGX,909.5,357062,Healthcare,Biotechnology,83.0,82.0,81.0,55.0,34.2806,30.6371,341226.0,429750.0,934.62,536.02,,56839172096,NO,833.57,816.84,846.67,810.73,2292,0.0,363836,NO,NO,2023-12-20,5438700,-2.69
1106,ODFL,217.96,1482344,Industrials,Trucking,82.0,19.0,57.0,88.0,8.015,7.7657,2007586.0,2169790.0,252.03,126.01,,45328769024,NO,218.06,179.27,218.9,197.07,8732,0.0,1482344,NO,NO,2019-12-06,46467600,-13.52
1116,CASY,784.28,505902,Consumer Cyclical,Specialty Retail,82.0,75.0,49.0,89.0,32.805,32.6943,670967.0,685700.0,927.85,490.0,,29022214144,NO,820.74,661.6,820.25,710.17,10757,0.0,505902,NO,NO,2010-04-09,15517800,-15.47
1117,NTRS,175.6,690103,Financial Services,Asset Management,82.0,73.0,82.0,82.0,3.945,3.7236,1123409.0,1173590.0,178.7,118.99,,32494301184,NO,168.37,145.73,168.84,152.85,11667,0.0,690103,NO,NO,1998-01-29,16895600,-1.73
1122,TRGP,257.81,1060114,Energy,Oil & Gas Midstream,82.0,40.0,37.0,89.0,7.8071,7.3293,1240519.0,1567260.0,280.0,144.14,,55337345024,NO,260.94,211.08,263.19,231.65,3914,0.0,1060114,NO,NO,2022-10-11,49033200,-7.92
1128,GWW,1338.24,266594,Industrials,Industrial Distribution,82.0,80.0,80.0,85.0,32.3943,31.74,299588.0,488600.0,1390.96,906.52,,63182483456,NO,1257.58,1090.87,1281.0,1153.63,13453,0.0,266594,NO,NO,2017-10-17,6078300,-3.79
1141,PTCT,81.35,1199847,Healthcare,Biotechnology,82.0,84.0,75.0,45.0,3.2789,3.1231,1624152.0,3270000.0,87.5,43.17,,6747928576,NO,72.78,71.26,74.38,72.43,3277,0.0,1199847,NO,NO,2016-04-15,28675100,-7.03
1143,UMBF,145.65,670531,Financial Services,Banks - Regional,82.0,89.0,85.0,81.0,4.5086,4.4743,715583.0,958880.0,146.6,103.38,,11066301440,NO,131.28,120.74,133.66,124.39,11667,0.0,670531,NO,NO,2016-12-06,6362900,-0.65
