Ticker,Days,Start_Date,End_Date,Sufficient,3M_Return,6M_Return,9M_Return,12M_Return,Strength_Stock,Strength_Ref,RS,Recomputed_RS,Match
UCIB,501,2024-06-24,2026-06-23,Sufficient,0.0254,0.2007,0.2244,0.2001,0.1352,0.1326,100.23,100.23,OK
TOPC,297,2025-04-16,2026-06-23,Sufficient,0.1175,0.0964,0.114,0.2303,0.1351,0.1326,100.23,100.23,OK
GRVY,501,2024-06-24,2026-06-23,Sufficient,0.1179,0.2338,0.0868,0.1188,0.1351,0.1326,100.22,100.22,OK
CARK,500,2024-06-24,2026-06-22,Sufficient,0.1554,0.0992,0.0704,0.1951,0.1351,0.1326,100.22,100.22,OK
HWSM,309,2025-03-31,2026-06-23,Sufficient,0.1165,0.098,0.1165,0.2278,0.1351,0.1326,100.22,100.22,OK
ENFR,501,2024-06-24,2026-06-23,Sufficient,0.0026,0.2507,0.2086,0.2105,0.135,0.1326,100.22,100.22,OK
TPSC,501,2024-06-24,2026-06-23,Sufficient,0.1059,0.1065,0.1184,0.2386,0.1351,0.1326,100.22,100.22,OK
TWO,501,2024-06-24,2026-06-23,Sufficient,0.0817,0.0883,0.2444,0.1789,0.135,0.1326,100.22,100.22,OK
AER,501,2024-06-24,2026-06-23,Sufficient,0.0828,0.0217,0.218,0.2693,0.1349,0.1326,100.21,100.21,OK
TSES,120,2025-12-30,2026-06-23,Short: 120d,0.0133,0.2161,0.2161,0.2161,0.135,0.1326,100.21,100.21,OK
SCHK,501,2024-06-24,2026-06-23,Sufficient,0.1216,0.093,0.1045,0.2335,0.1349,0.1326,100.2,100.2,OK
JOUT,501,2024-06-24,2026-06-23,Sufficient,-0.0083,0.0158,0.1152,0.5594,0.1348,0.1326,100.2,100.2,OK
NANC,501,2024-06-24,2026-06-23,Sufficient,0.1398,0.0806,0.0907,0.2227,0.1347,0.1326,100.19,100.19,OK
FLMX,501,2024-06-24,2026-06-23,Sufficient,0.0702,0.0816,0.1491,0.3023,0.1347,0.1326,100.19,100.19,OK
QQHG,283,2025-05-07,2026-06-23,Sufficient,0.1099,0.0963,0.1143,0.2426,0.1346,0.1326,100.18,100.18,OK
FTV,501,2024-06-24,2026-06-23,Sufficient,0.0894,0.1037,0.2408,0.1496,0.1346,0.1326,100.18,100.18,OK
SRV,501,2024-06-24,2026-06-23,Sufficient,0.0939,0.2534,0.0819,0.1499,0.1346,0.1326,100.18,100.18,OK
ALIL,302,2025-04-09,2026-06-23,Sufficient,0.1557,0.0974,0.0906,0.1738,0.1346,0.1326,100.18,100.18,OK
PSCF,501,2024-06-24,2026-06-23,Sufficient,0.1408,0.085,0.0893,0.2171,0.1346,0.1326,100.18,100.18,OK
RBRK,501,2024-06-24,2026-06-23,Sufficient,0.4506,-0.022,-0.0747,-0.1318,0.1345,0.1326,100.18,100.18,OK
PTMC,501,2024-06-24,2026-06-23,Sufficient,0.1229,0.1189,0.136,0.1722,0.1346,0.1326,100.18,100.18,OK
AMKL,34,2026-05-05,2026-06-23,Short: 34d,0.1345,0.1345,0.1345,0.1345,0.1345,0.1326,100.17,100.17,OK
INVA,501,2024-06-24,2026-06-23,Sufficient,0.0749,0.1734,0.2272,0.1214,0.1343,0.1326,100.16,100.16,OK
ITDF,501,2024-06-24,2026-06-23,Sufficient,0.1127,0.0931,0.1155,0.2374,0.1343,0.1326,100.15,100.15,OK
SFEB,501,2024-06-24,2026-06-23,Sufficient,0.0959,0.106,0.1382,0.2354,0.1343,0.1326,100.15,100.15,OK
HEDJ,501,2024-06-24,2026-06-23,Sufficient,0.1178,0.0964,0.145,0.1934,0.1341,0.1326,100.13,100.13,OK
CCSO,501,2024-06-24,2026-06-23,Sufficient,0.0803,0.1216,0.1144,0.2732,0.134,0.1326,100.13,100.13,OK
QDEC,501,2024-06-24,2026-06-23,Sufficient,0.1051,0.0883,0.1329,0.2384,0.134,0.1326,100.12,100.12,OK
VOTE,501,2024-06-24,2026-06-23,Sufficient,0.1219,0.0887,0.1025,0.2347,0.1339,0.1326,100.12,100.12,OK
WSBC,501,2024-06-24,2026-06-23,Sufficient,0.1095,0.057,0.1553,0.2385,0.134,0.1326,100.12,100.12,OK
NRT,501,2024-06-24,2026-06-23,Sufficient,-0.1689,0.1406,0.4414,0.4247,0.1338,0.1326,100.11,100.11,OK
BKLC,501,2024-06-24,2026-06-23,Sufficient,0.1215,0.088,0.1026,0.2355,0.1338,0.1326,100.11,100.11,OK
TUR,501,2024-06-24,2026-06-23,Sufficient,0.0264,0.1491,0.1309,0.3354,0.1336,0.1326,100.1,100.1,OK
UXJL,233,2025-07-21,2026-06-23,Short: 233d,0.1363,0.0977,0.1129,0.1856,0.1337,0.1326,100.1,100.1,OK
IVV,501,2024-06-24,2026-06-23,Sufficient,0.1197,0.088,0.1054,0.2354,0.1336,0.1326,100.1,100.1,OK
ALL,501,2024-06-24,2026-06-23,Sufficient,0.1145,0.1299,0.1238,0.1854,0.1336,0.1326,100.1,100.1,OK
GEOA,241,2025-07-08,2026-06-22,Short: 241d,0.1023,0.1008,0.1604,0.2028,0.1337,0.1326,100.1,100.1,OK
PJFM,501,2024-06-24,2026-06-23,Sufficient,0.1237,0.0967,0.1238,0.1997,0.1335,0.1326,100.09,100.09,OK
TJX,501,2024-06-24,2026-06-23,Sufficient,0.0502,0.0611,0.1758,0.3308,0.1336,0.1326,100.09,100.09,OK
QFRD,109,2026-01-14,2026-06-22,Short: 109d,0.1741,0.1066,0.1066,0.1066,0.1336,0.1326,100.09,100.09,OK
IYY,501,2024-06-24,2026-06-23,Sufficient,0.1209,0.0899,0.1037,0.2327,0.1336,0.1326,100.09,100.09,OK
SPTM,501,2024-06-24,2026-06-23,Sufficient,0.1205,0.0882,0.1059,0.233,0.1336,0.1326,100.09,100.09,OK
AVMC,501,2024-06-24,2026-06-23,Sufficient,0.099,0.1142,0.133,0.2221,0.1334,0.1326,100.08,100.08,OK
RDOG,501,2024-06-24,2026-06-23,Sufficient,0.1413,0.1356,0.1076,0.1416,0.1334,0.1326,100.08,100.08,OK
JRE,501,2024-06-24,2026-06-23,Sufficient,0.1302,0.1325,0.1306,0.1433,0.1333,0.1326,100.07,100.07,OK
DVSP,378,2024-12-17,2026-06-23,Sufficient,0.1291,0.0583,0.0588,0.2916,0.1333,0.1326,100.07,100.07,OK
FGMCU,351,2025-01-29,2026-06-23,Sufficient,0.1038,0.1346,0.1569,0.1678,0.1334,0.1326,100.07,100.07,OK
ABBV,501,2024-06-24,2026-06-23,Sufficient,0.1456,0.0536,0.0552,0.2669,0.1334,0.1326,100.07,100.07,OK
STXF,501,2024-06-24,2026-06-23,Sufficient,0.12,0.0892,0.1023,0.2343,0.1332,0.1326,100.06,100.06,OK
SRHQ,501,2024-06-24,2026-06-23,Sufficient,0.0893,0.1133,0.1453,0.2293,0.1333,0.1326,100.06,100.06,OK
GXLC,186,2025-09-24,2026-06-22,Short: 186d,0.1516,0.1118,0.1253,0.1253,0.1331,0.1326,100.05,100.05,OK
QQEW,501,2024-06-24,2026-06-23,Sufficient,0.1671,0.0758,0.0918,0.1635,0.1331,0.1326,100.05,100.05,OK
CGGE,498,2024-06-27,2026-06-23,Sufficient,0.1163,0.0949,0.1152,0.2229,0.1331,0.1326,100.05,100.05,OK
VOO,501,2024-06-24,2026-06-23,Sufficient,0.119,0.0873,0.1055,0.2348,0.1331,0.1326,100.05,100.05,OK
OMCL,501,2024-06-24,2026-06-23,Sufficient,0.1195,-0.1695,0.2256,0.3703,0.1331,0.1326,100.05,100.05,OK
DXUV,445,2024-09-12,2026-06-23,Sufficient,0.1008,0.0982,0.1185,0.2466,0.133,0.1326,100.04,100.04,OK
GRNY,405,2024-11-07,2026-06-23,Sufficient,0.1156,0.0966,0.0752,0.2619,0.133,0.1326,100.04,100.04,OK
FDTS,501,2024-06-24,2026-06-23,Sufficient,0.0136,0.1435,0.1665,0.3279,0.133,0.1326,100.04,100.04,OK
IWR,501,2024-06-24,2026-06-23,Sufficient,0.1115,0.1184,0.1188,0.2045,0.133,0.1326,100.04,100.04,OK
GUSA,501,2024-06-24,2026-06-23,Sufficient,0.1203,0.0885,0.1022,0.2329,0.1329,0.1326,100.03,100.03,OK
VTHR,501,2024-06-24,2026-06-23,Sufficient,0.1186,0.0868,0.1019,0.238,0.1328,0.1326,100.02,100.02,OK
CPSS,501,2024-06-24,2026-06-23,Sufficient,0.2435,0.0031,0.1779,-0.0041,0.1328,0.1326,100.02,100.02,OK
TBFG,500,2024-06-24,2026-06-22,Sufficient,0.12,0.1029,0.1159,0.2052,0.1328,0.1326,100.02,100.02,OK
VWO,501,2024-06-24,2026-06-23,Sufficient,0.1033,0.1079,0.1009,0.2481,0.1327,0.1326,100.01,100.01,OK
NUGO,501,2024-06-24,2026-06-23,Sufficient,0.1474,0.0779,0.0609,0.2296,0.1326,0.1326,100.01,100.01,OK
USPX,501,2024-06-24,2026-06-23,Sufficient,0.1242,0.0797,0.103,0.2324,0.1327,0.1326,100.01,100.01,OK
MBOX,501,2024-06-24,2026-06-23,Sufficient,0.0932,0.138,0.1335,0.2045,0.1325,0.1326,99.99,99.99,OK
GSUS,501,2024-06-24,2026-06-23,Sufficient,0.122,0.0856,0.0995,0.2329,0.1324,0.1326,99.99,99.99,OK
SPEM,501,2024-06-24,2026-06-23,Sufficient,0.1049,0.1054,0.1051,0.2415,0.1324,0.1326,99.98,99.98,OK
ADX,501,2024-06-24,2026-06-23,Sufficient,0.1273,0.0936,0.1117,0.2018,0.1323,0.1326,99.98,99.98,OK
VFVA,501,2024-06-24,2026-06-23,Sufficient,0.086,0.0839,0.1391,0.2668,0.1324,0.1326,99.98,99.98,OK
GSPY,501,2024-06-24,2026-06-23,Sufficient,0.12,0.0977,0.0946,0.2288,0.1322,0.1326,99.97,99.97,OK
LVDS,238,2025-07-14,2026-06-23,Short: 238d,0.1319,0.1551,0.1041,0.1371,0.132,0.1326,99.95,99.95,OK
FUL,501,2024-06-24,2026-06-23,Sufficient,0.2131,0.0385,0.038,0.1567,0.1319,0.1326,99.94,99.94,OK
SPYM,501,2024-06-24,2026-06-23,Sufficient,0.1195,0.0851,0.1028,0.2316,0.1317,0.1326,99.93,99.93,OK
ROCQ,65,2026-03-19,2026-06-23,Short: 65d,0.1436,0.1239,0.1239,0.1239,0.1318,0.1326,99.93,99.93,OK
SCHE,501,2024-06-24,2026-06-23,Sufficient,0.1013,0.1243,0.0887,0.2431,0.1317,0.1326,99.93,99.93,OK
VV,501,2024-06-24,2026-06-23,Sufficient,0.1206,0.0847,0.1001,0.2324,0.1317,0.1326,99.92,99.92,OK
DGT,501,2024-06-24,2026-06-23,Sufficient,0.0907,0.0928,0.1368,0.2467,0.1315,0.1326,99.91,99.91,OK
STLR,57,2026-04-01,2026-06-23,Short: 57d,0.1316,0.1316,0.1316,0.1316,0.1316,0.1326,99.91,99.91,OK
CGUS,501,2024-06-24,2026-06-23,Sufficient,0.1193,0.0956,0.0987,0.2245,0.1315,0.1326,99.91,99.91,OK
AVUQ,306,2025-04-03,2026-06-23,Sufficient,0.1198,0.0849,0.0833,0.2499,0.1316,0.1326,99.91,99.91,OK
FAB,501,2024-06-24,2026-06-23,Sufficient,0.0718,0.1164,0.1471,0.2496,0.1314,0.1326,99.9,99.9,OK
THRM,501,2024-06-24,2026-06-23,Sufficient,0.2242,-0.0631,0.0017,0.2703,0.1315,0.1326,99.9,99.9,OK
DFVE,501,2024-06-24,2026-06-23,Sufficient,0.0993,0.1026,0.13,0.2261,0.1315,0.1326,99.9,99.9,OK
LFEQ,501,2024-06-24,2026-06-23,Sufficient,0.1211,0.0819,0.1014,0.2318,0.1314,0.1326,99.9,99.9,OK
AMRN,501,2024-06-24,2026-06-23,Sufficient,0.0938,0.1547,0.0404,0.2735,0.1313,0.1326,99.89,99.89,OK
CIX,501,2024-06-24,2026-06-23,Sufficient,0.1688,0.1111,0.0813,0.1264,0.1313,0.1326,99.89,99.89,OK
FVAL,501,2024-06-24,2026-06-23,Sufficient,0.1102,0.0711,0.1202,0.2444,0.1312,0.1326,99.88,99.88,OK
PJIO,501,2024-06-24,2026-06-23,Sufficient,0.184,0.1046,0.0432,0.1401,0.1312,0.1326,99.88,99.88,OK
KO,501,2024-06-24,2026-06-23,Sufficient,0.0692,0.1414,0.2089,0.1666,0.1311,0.1326,99.87,99.87,OK
SCHX,501,2024-06-24,2026-06-23,Sufficient,0.1193,0.089,0.0998,0.2279,0.1311,0.1326,99.87,99.87,OK
FEUS,501,2024-06-24,2026-06-23,Sufficient,0.1296,0.0747,0.1011,0.2199,0.131,0.1326,99.86,99.86,OK
HAP,501,2024-06-24,2026-06-23,Sufficient,-0.0087,0.1332,0.2243,0.3145,0.1309,0.1326,99.86,99.86,OK
KLMN,380,2024-12-13,2026-06-23,Sufficient,0.1202,0.0841,0.1006,0.2291,0.1308,0.1326,99.85,99.85,OK
LBTYB,501,2024-06-24,2026-06-23,Sufficient,-0.026,0.213,0.1283,0.3646,0.1308,0.1326,99.84,99.84,OK
FDRR,501,2024-06-24,2026-06-23,Sufficient,0.1096,0.0716,0.1152,0.2466,0.1305,0.1326,99.82,99.82,OK
FNDE,501,2024-06-24,2026-06-23,Sufficient,0.0728,0.138,0.1178,0.2509,0.1305,0.1326,99.82,99.82,OK
DIA,501,2024-06-24,2026-06-23,Sufficient,0.1183,0.0751,0.116,0.2249,0.1305,0.1326,99.82,99.82,OK
RSPG,501,2024-06-24,2026-06-23,Sufficient,-0.0748,0.2568,0.2764,0.2689,0.1305,0.1326,99.82,99.82,OK
IWB,501,2024-06-24,2026-06-23,Sufficient,0.1174,0.0863,0.1007,0.2307,0.1305,0.1326,99.82,99.82,OK
MLPX,501,2024-06-24,2026-06-23,Sufficient,-0.0022,0.254,0.2075,0.1947,0.1304,0.1326,99.81,99.81,OK
BPRN,501,2024-06-24,2026-06-23,Sufficient,0.0945,0.0196,0.1724,0.2712,0.1304,0.1326,99.81,99.81,OK
CZR,501,2024-06-24,2026-06-23,Sufficient,0.1131,0.2273,0.1514,0.0455,0.1301,0.1326,99.78,99.78,OK
SNA,501,2024-06-24,2026-06-23,Sufficient,0.0643,0.1154,0.1441,0.2618,0.13,0.1326,99.77,99.77,OK
CALF,501,2024-06-24,2026-06-23,Sufficient,0.0971,0.0907,0.119,0.2456,0.1299,0.1326,99.77,99.77,OK
RWR,501,2024-06-24,2026-06-23,Sufficient,0.119,0.1319,0.1278,0.1521,0.13,0.1326,99.77,99.77,OK
SPVM,501,2024-06-24,2026-06-23,Sufficient,0.0837,0.0845,0.1246,0.2724,0.1298,0.1326,99.76,99.76,OK
JPM,501,2024-06-24,2026-06-23,Sufficient,0.1526,0.0675,0.0615,0.2151,0.1298,0.1326,99.76,99.76,OK
ODTX,31,2026-05-08,2026-06-23,Short: 31d,0.1297,0.1297,0.1297,0.1297,0.1297,0.1326,99.75,99.75,OK
PBUS,501,2024-06-24,2026-06-23,Sufficient,0.1203,0.0829,0.0979,0.2274,0.1298,0.1326,99.75,99.75,OK
RSMC,424,2024-10-11,2026-06-23,Sufficient,0.152,0.1182,0.0848,0.1417,0.1298,0.1326,99.75,99.75,OK
SMCO,501,2024-06-24,2026-06-23,Sufficient,0.1055,0.1097,0.1138,0.2139,0.1297,0.1326,99.75,99.75,OK
SPYX,501,2024-06-24,2026-06-23,Sufficient,0.1229,0.0774,0.0963,0.2282,0.1296,0.1326,99.74,99.74,OK
XDIV,240,2025-07-10,2026-06-23,Short: 240d,0.1251,0.0945,0.1161,0.187,0.1295,0.1326,99.74,99.74,OK
LCDS,469,2024-08-08,2026-06-23,Sufficient,0.1127,0.0884,0.1048,0.2292,0.1296,0.1326,99.74,99.74,OK
VSECU,95,2026-02-05,2026-06-23,Short: 95d,0.1793,0.0963,0.0963,0.0963,0.1295,0.1326,99.73,99.73,OK
RSMV,361,2025-01-14,2026-06-23,Sufficient,0.1161,0.0784,0.1031,0.2334,0.1294,0.1326,99.72,99.72,OK
VOD,501,2024-06-24,2026-06-23,Sufficient,-0.0297,0.0977,0.2314,0.3775,0.1294,0.1326,99.72,99.72,OK
PBHC,501,2024-06-24,2026-06-23,Sufficient,0.1804,0.1181,0.0662,0.102,0.1294,0.1326,99.72,99.72,OK
VYMI,501,2024-06-24,2026-06-23,Sufficient,0.0622,0.0961,0.1648,0.2618,0.1294,0.1326,99.72,99.72,OK
STXG,501,2024-06-24,2026-06-23,Sufficient,0.1328,0.0741,0.0783,0.2284,0.1293,0.1326,99.71,99.71,OK
AFLG,501,2024-06-24,2026-06-23,Sufficient,0.1079,0.101,0.1116,0.2181,0.1293,0.1326,99.71,99.71,OK
EXI,501,2024-06-24,2026-06-23,Sufficient,0.0721,0.1251,0.1406,0.2365,0.1293,0.1326,99.71,99.71,OK
QMAR,501,2024-06-24,2026-06-23,Sufficient,0.0839,0.1209,0.1439,0.2138,0.1293,0.1326,99.71,99.71,OK
IWL,501,2024-06-24,2026-06-23,Sufficient,0.1185,0.0777,0.0951,0.2361,0.1292,0.1326,99.7,99.7,OK
AESR,501,2024-06-24,2026-06-23,Sufficient,0.1877,0.1934,-0.0271,0.1037,0.1291,0.1326,99.69,99.69,OK
OMFL,501,2024-06-24,2026-06-23,Sufficient,0.1099,0.1062,0.1137,0.2057,0.1291,0.1326,99.69,99.69,OK
JUDO,60,2026-03-26,2026-06-22,Short: 60d,0.129,0.129,0.129,0.129,0.129,0.1326,99.69,99.69,OK
HVT,501,2024-06-24,2026-06-23,Sufficient,0.1743,-0.0151,0.0914,0.2206,0.1291,0.1326,99.69,99.69,OK
RINT,278,2025-05-14,2026-06-23,Sufficient,0.0994,0.0964,0.1284,0.2216,0.129,0.1326,99.69,99.69,OK
JSTC,501,2024-06-24,2026-06-23,Sufficient,0.137,0.1039,0.0987,0.1681,0.1289,0.1326,99.68,99.68,OK
TTE,501,2024-06-24,2026-06-23,Sufficient,-0.0991,0.2333,0.3266,0.2831,0.129,0.1326,99.68,99.68,OK
EIRL,501,2024-06-24,2026-06-23,Sufficient,0.1332,0.0432,0.1583,0.1763,0.1288,0.1326,99.67,99.67,OK
EIPX,501,2024-06-24,2026-06-23,Sufficient,-0.0069,0.214,0.2229,0.2205,0.1287,0.1326,99.66,99.66,OK
KOCT,501,2024-06-24,2026-06-23,Sufficient,0.0938,0.1001,0.1186,0.237,0.1286,0.1326,99.65,99.65,OK
FUND,501,2024-06-24,2026-06-23,Sufficient,0.0392,0.1053,0.1689,0.2905,0.1286,0.1326,99.65,99.65,OK
MVFG,501,2024-06-24,2026-06-23,Sufficient,0.0697,0.1313,0.1202,0.2519,0.1286,0.1326,99.65,99.65,OK
CGMM,359,2025-01-16,2026-06-23,Sufficient,0.0908,0.1066,0.1229,0.2315,0.1285,0.1326,99.64,99.64,OK
CRBN,501,2024-06-24,2026-06-23,Sufficient,0.1101,0.0944,0.1012,0.2261,0.1284,0.1326,99.63,99.63,OK
WCBR,501,2024-06-24,2026-06-23,Sufficient,0.2239,0.1433,0.0043,0.0462,0.1283,0.1326,99.63,99.63,OK
HIDV,501,2024-06-24,2026-06-23,Sufficient,0.1176,0.0806,0.1,0.2243,0.128,0.1326,99.6,99.6,OK
CSM,501,2024-06-24,2026-06-23,Sufficient,0.1152,0.067,0.1026,0.24,0.128,0.1326,99.6,99.6,OK
ESLG,183,2025-09-30,2026-06-23,Short: 183d,0.1553,0.1257,0.1016,0.1016,0.1279,0.1326,99.59,99.59,OK
NUMV,501,2024-06-24,2026-06-23,Sufficient,0.1114,0.0906,0.1136,0.2123,0.1278,0.1326,99.58,99.58,OK
REPX,501,2024-06-24,2026-06-23,Sufficient,-0.0411,0.2792,0.2519,0.1902,0.1278,0.1326,99.58,99.58,OK
ATMP,501,2024-06-24,2026-06-23,Sufficient,0.0006,0.2238,0.22,0.1939,0.1278,0.1326,99.58,99.58,OK
GDOT,501,2024-06-24,2026-06-23,Sufficient,0.1713,0.0015,-0.0897,0.3836,0.1276,0.1326,99.56,99.56,OK
XKRE,13,2026-06-03,2026-06-22,Short: 13d,0.1276,0.1276,0.1276,0.1276,0.1276,0.1326,99.56,99.56,OK
VABK,501,2024-06-24,2026-06-23,Sufficient,0.1354,0.0331,0.115,0.2185,0.1275,0.1326,99.55,99.55,OK
NVAX,501,2024-06-24,2026-06-23,Sufficient,-0.0741,0.3473,0.0333,0.4041,0.1273,0.1326,99.54,99.54,OK
BLGR,252,2025-06-23,2026-06-23,Sufficient,0.1335,0.0707,0.0753,0.2235,0.1273,0.1326,99.54,99.54,OK
RVT,501,2024-06-24,2026-06-23,Sufficient,0.0949,0.1133,0.0989,0.2346,0.1273,0.1326,99.54,99.54,OK
CII,501,2024-06-24,2026-06-23,Sufficient,0.1508,0.046,0.081,0.208,0.1273,0.1326,99.54,99.54,OK
ICF,501,2024-06-24,2026-06-23,Sufficient,0.1153,0.1572,0.1318,0.1171,0.1274,0.1326,99.54,99.54,OK
NVST,501,2024-06-24,2026-06-23,Sufficient,-0.0217,0.1353,0.2069,0.3372,0.1272,0.1326,99.53,99.53,OK
AVIV,501,2024-06-24,2026-06-23,Sufficient,0.0577,0.102,0.1593,0.259,0.1272,0.1326,99.52,99.52,OK
HGRO,259,2025-06-11,2026-06-23,Sufficient,0.1008,0.0933,0.1093,0.23,0.1268,0.1326,99.5,99.5,OK
PRMR,134,2025-12-09,2026-06-23,Short: 134d,0.1625,0.1102,0.0997,0.0997,0.1269,0.1326,99.5,99.5,OK
EHLD,325,2025-03-07,2026-06-23,Sufficient,0.0882,0.1449,0.1182,0.1952,0.1269,0.1326,99.5,99.5,OK
VONE,501,2024-06-24,2026-06-23,Sufficient,0.1136,0.0821,0.0967,0.2285,0.1269,0.1326,99.5,99.5,OK
SYLD,501,2024-06-24,2026-06-23,Sufficient,0.0678,0.1157,0.1477,0.2349,0.1268,0.1326,99.49,99.49,OK
MGNI,501,2024-06-24,2026-06-23,Sufficient,0.4458,0.0856,-0.3056,-0.0385,0.1266,0.1326,99.48,99.48,OK
COWS,501,2024-06-24,2026-06-23,Sufficient,0.0884,0.0829,0.1272,0.2464,0.1267,0.1326,99.48,99.48,OK
FTA,501,2024-06-24,2026-06-23,Sufficient,0.0546,0.1186,0.1622,0.2433,0.1267,0.1326,99.48,99.48,OK
FEP,501,2024-06-24,2026-06-23,Sufficient,0.0794,0.0901,0.1428,0.2414,0.1266,0.1326,99.48,99.48,OK
SAMM,501,2024-06-24,2026-06-23,Sufficient,0.1034,0.085,0.1136,0.2274,0.1265,0.1326,99.47,99.47,OK
IMTM,501,2024-06-24,2026-06-23,Sufficient,0.1067,0.1128,0.1081,0.1983,0.1265,0.1326,99.47,99.47,OK
FLEU,501,2024-06-24,2026-06-23,Sufficient,0.1161,0.0767,0.1215,0.2021,0.1265,0.1326,99.47,99.47,OK
SCHD,501,2024-06-24,2026-06-23,Sufficient,0.0485,0.1652,0.1716,0.1993,0.1266,0.1326,99.47,99.47,OK
SIXS,501,2024-06-24,2026-06-23,Sufficient,0.0953,0.0929,0.1307,0.2183,0.1265,0.1326,99.46,99.46,OK
JNEU,501,2024-06-24,2026-06-23,Sufficient,0.1197,0.0889,0.0994,0.2045,0.1264,0.1326,99.46,99.46,OK
EPR,501,2024-06-24,2026-06-23,Sufficient,0.1922,0.1893,0.0436,0.0151,0.1265,0.1326,99.46,99.46,OK
TRIN,501,2024-06-24,2026-06-23,Sufficient,0.1553,0.1126,0.0255,0.1836,0.1265,0.1326,99.46,99.46,OK
RND,500,2024-06-24,2026-06-22,Sufficient,0.1402,0.0646,0.066,0.2214,0.1265,0.1326,99.46,99.46,OK
ESUM,377,2024-12-18,2026-06-23,Sufficient,0.1243,0.1076,0.0921,0.1838,0.1264,0.1326,99.46,99.46,OK
TAX,377,2024-12-18,2026-06-23,Sufficient,0.1257,0.0704,0.0925,0.2175,0.1264,0.1326,99.45,99.45,OK
STRW,501,2024-06-24,2026-06-23,Sufficient,0.1308,0.0351,0.1041,0.2303,0.1262,0.1326,99.44,99.44,OK
OEF,501,2024-06-24,2026-06-23,Sufficient,0.1223,0.0656,0.0847,0.2357,0.1261,0.1326,99.43,99.43,OK
DJP,501,2024-06-24,2026-06-23,Sufficient,-0.0316,0.1924,0.2708,0.2307,0.1261,0.1326,99.43,99.43,OK
QXQ,501,2024-06-24,2026-06-23,Sufficient,0.2128,0.0055,0.026,0.1735,0.1261,0.1326,99.43,99.43,OK
FBCV,501,2024-06-24,2026-06-23,Sufficient,0.0925,0.084,0.146,0.2151,0.126,0.1326,99.42,99.42,OK
USCI,501,2024-06-24,2026-06-23,Sufficient,0.0055,0.195,0.203,0.2209,0.126,0.1326,99.42,99.42,OK
SCHH,501,2024-06-24,2026-06-23,Sufficient,0.1148,0.1529,0.1211,0.1258,0.1259,0.1326,99.41,99.41,OK
FEOE,375,2024-12-20,2026-06-23,Sufficient,0.0556,0.0898,0.1544,0.274,0.1259,0.1326,99.41,99.41,OK
FLCA,501,2024-06-24,2026-06-23,Sufficient,0.0711,0.0764,0.1399,0.2701,0.1257,0.1326,99.4,99.4,OK
ZSC,501,2024-06-24,2026-06-23,Sufficient,0.041,0.0914,0.1818,0.2736,0.1257,0.1326,99.4,99.4,OK
CPBI,501,2024-06-24,2026-06-23,Sufficient,0.0535,0.123,0.1541,0.2439,0.1256,0.1326,99.39,99.39,OK
EQNR,501,2024-06-24,2026-06-23,Sufficient,-0.1707,0.4415,0.352,0.1757,0.1256,0.1326,99.38,99.38,OK
RHTX,500,2024-06-24,2026-06-22,Sufficient,0.1006,0.083,0.117,0.2265,0.1255,0.1326,99.38,99.38,OK
DFIV,501,2024-06-24,2026-06-23,Sufficient,0.0433,0.0982,0.1698,0.2733,0.1256,0.1326,99.38,99.38,OK
FFOG,501,2024-06-24,2026-06-23,Sufficient,0.1698,0.0717,0.0262,0.1893,0.1254,0.1326,99.37,99.37,OK
BLLN,156,2025-11-06,2026-06-23,Short: 156d,0.3102,0.0919,-0.0428,-0.0428,0.1254,0.1326,99.37,99.37,OK
STRT,501,2024-06-24,2026-06-23,Sufficient,0.053,-0.0256,0.1419,0.4047,0.1254,0.1326,99.37,99.37,OK
PSR,501,2024-06-24,2026-06-23,Sufficient,0.1188,0.1439,0.1231,0.1218,0.1253,0.1326,99.36,99.36,OK
CLST,500,2024-06-24,2026-06-22,Sufficient,-0.0066,0.0751,0.2534,0.3113,0.1253,0.1326,99.36,99.36,OK
GASS,501,2024-06-24,2026-06-23,Sufficient,-0.0648,0.2493,0.2137,0.2929,0.1253,0.1326,99.36,99.36,OK
EWC,501,2024-06-24,2026-06-23,Sufficient,0.0636,0.0836,0.1368,0.2787,0.1253,0.1326,99.36,99.36,OK
VNM,501,2024-06-24,2026-06-23,Sufficient,0.1078,0.0173,0.0288,0.3625,0.1249,0.1326,99.32,99.32,OK
PQAP,331,2025-02-27,2026-06-23,Sufficient,0.0898,0.1126,0.1345,0.1976,0.1249,0.1326,99.32,99.32,OK
SPYA,264,2025-06-03,2026-06-22,Sufficient,0.1372,0.0827,0.0903,0.1766,0.1248,0.1326,99.32,99.32,OK
PQNT,170,2025-10-16,2026-06-22,Short: 170d,0.1276,0.1046,0.132,0.132,0.1248,0.1326,99.31,99.31,OK
IMCV,501,2024-06-24,2026-06-23,Sufficient,0.0832,0.1021,0.139,0.216,0.1247,0.1326,99.31,99.31,OK
ANGO,501,2024-06-24,2026-06-23,Sufficient,0.155,-0.0692,0.1486,0.2345,0.1248,0.1326,99.31,99.31,OK
RAUS,195,2025-09-12,2026-06-23,Short: 195d,0.1273,0.1018,0.1272,0.1404,0.1248,0.1326,99.31,99.31,OK
RM,501,2024-06-24,2026-06-23,Sufficient,0.1944,-0.0268,-0.1199,0.3814,0.1247,0.1326,99.31,99.31,OK
